Segment,1,2,3,4,Total
t1659,-4.367202451209274e-10,6.258663940038823e-10,7.3877813711849445e-9,3.781639868748183e-8,4.5393326207549733e-8
t1660,-4.36720244552318e-10,6.258663946995894e-10,7.387781373036159e-9,3.781639869993666e-8,4.5393326223120085e-8
t1661,-4.3532050395630143e-10,6.275944976120062e-10,7.392409168867053e-9,3.7851412713805085e-8,4.5436095876327844e-8
t1662,-4.3531570093910717e-10,6.276004274609883e-10,7.392425050442245e-9,3.785153293158155e-8,4.5436242708545676e-8
t1663,-4.353174557924943e-10,6.275982609157792e-10,7.392419247930906e-9,3.785148901180889e-8,4.543618906486308e-8
t1664,-4.3531569962857034e-10,6.276004291017988e-10,7.392425054879156e-9,3.7851532970787144e-8,4.543624275513953e-8
t1665,-4.353139400319704e-10,6.276026015302412e-10,7.39243087319919e-9,3.7851577016961545e-8,4.5436296551659005e-8
t1666,-4.3531218086674974e-10,6.276047734232645e-10,7.3924366900813215e-9,3.785162105158341e-8,4.5436350334221244e-8
t1667,-4.3531570100531507e-10,6.276004274375112e-10,7.392425050487731e-9,3.785153294628041e-8,4.543624272320034e-8
t1668,-4.36720245171032e-10,6.258663939991147e-10,7.387781371278341e-9,3.781639870223786e-8,4.539332622234428e-8
t1669,-4.3672024520814353e-10,6.258663939514912e-10,7.387781371147465e-9,3.7816398700803694e-8,4.539332622069451e-8
t1670,-4.367202452183508e-10,6.258663939335234e-10,7.387781371089377e-9,3.781639869904425e-8,4.5393326218848796e-8
t1671,-4.3672024522015714e-10,6.258663939245653e-10,7.387781371052869e-9,3.7816398697111504e-8,4.539332621686878e-8
t1672,-4.367202452186971e-10,6.258663939219575e-10,7.387781371037692e-9,3.7816398695911854e-8,4.539332621565281e-8
t1673,-4.367202452161265e-10,6.258663939263393e-10,7.387781371051666e-9,3.781639869631438e-8,4.539332621607626e-8
t1674,-4.367202452206575e-10,6.258663939285347e-10,7.387781371072029e-9,3.7816398698385164e-8,4.539332621816507e-8
t1675,-4.367202452213814e-10,6.258663939401341e-10,7.38778137112632e-9,3.7816398701870373e-8,4.5393326221715446e-8
t1676,-4.367202452163814e-10,6.258663939658643e-10,7.387781371231585e-9,3.7816398707479485e-8,4.539332622746055e-8
t1677,-4.3672024521907865e-10,6.258663939588199e-10,7.387781371205815e-9,3.781639870637062e-8,4.539332622631618e-8
t1678,-4.367202452187598e-10,6.258663939437745e-10,7.387781371136829e-9,3.7816398702049925e-8,4.539332622191177e-8
t1679,-4.3672024522769607e-10,6.25866393909631e-10,7.38778137100242e-9,3.7816398695345626e-8,4.539332621502998e-8
t1680,-4.367202452336329e-10,6.258663938731524e-10,7.387781370850547e-9,3.781639868702402e-8,4.5393326206514083e-8
t1681,-4.367202452347509e-10,6.258663938501875e-10,7.387781370748916e-9,3.7816398680943624e-8,4.539332620030798e-8
t1682,-4.367202452401206e-10,6.258663938294995e-10,7.3877813706673826e-9,3.78163986768675e-8,4.5393326196124265e-8
t1683,-4.3672024524188087e-10,6.258663938217476e-10,7.38778137063624e-9,3.78163986752584e-8,4.53933261944745e-8
t1684,-4.3672024524812676e-10,6.258663938148363e-10,7.387781370619223e-9,3.781639867532713e-8,4.539332619451306e-8
t1685,-4.3672024525705534e-10,6.258663938138326e-10,7.38778137063517e-9,3.7816398677912834e-8,4.5393326197104785e-8
t1686,-4.367202452715419e-10,6.258663938276667e-10,7.387781370731189e-9,3.7816398686444573e-8,4.539332620573189e-8
t1687,-4.3672024529250386e-10,6.258663938478376e-10,7.387781370870837e-9,3.78163986988341e-8,4.5393326218260266e-8
t1688,-4.3672024530417993e-10,6.258663938542401e-10,7.387781370926685e-9,3.7816398704378716e-8,4.539332622385546e-8
t1689,-4.3672024705042163e-10,6.258663917009396e-10,7.387781365165569e-9,3.781639866143889e-8,4.539332617125498e-8
t1690,-4.3672024527589045e-10,6.258663938907892e-10,7.38778137102758e-9,3.7816398705541924e-8,4.5393326225184403e-8
t1691,-4.367202452444413e-10,6.258663939304236e-10,7.3877813711352e-9,3.7816398706553844e-8,4.539332622637503e-8
t1692,-4.367202452223014e-10,6.258663939572177e-10,7.387781371205948e-9,3.7816398706957e-8,4.5393326226897865e-8
t1693,-4.367202452099663e-10,6.258663939700066e-10,7.3877813712356515e-9,3.781639870658067e-8,4.539332622657636e-8
t1694,-4.367202452001347e-10,6.258663939805725e-10,7.3877813712610286e-9,3.781639870638601e-8,4.539332622642748e-8
t1695,-4.367202451765812e-10,6.258663940058965e-10,7.387781371321858e-9,3.7816398705922255e-8,4.539332622607343e-8
t1696,-4.3672024491636545e-10,6.258663943235728e-10,7.38778137216584e-9,3.7816398711424455e-8,4.53933262329975e-8
t1697,-4.3671306764771543e-10,6.258752551488272e-10,7.3878050986839e-9,3.781657814340429e-8,4.53935454295893e-8
t1698,-4.3671216525532565e-10,6.258763692169307e-10,7.387808081817777e-9,3.781660070426296e-8,4.539357299004234e-8
t1699,-4.367112617172863e-10,6.258774847041691e-10,7.387811068760841e-9,3.781662329510558e-8,4.5393600586853305e-8
t1700,-4.367103569886888e-10,6.258786016651641e-10,7.387814059657852e-9,3.781664591682747e-8,4.53936282211618e-8
t1701,-4.3670945108050965e-10,6.258797200636458e-10,7.387817054369411e-9,3.781666856277964e-8,4.539365588613219e-8
t1702,-4.3670854399135154e-10,6.258808399089204e-10,7.387820052934552e-9,3.7816691235124175e-8,4.5393683583976295e-8
t1703,-4.3670763575537993e-10,6.25881961160197e-10,7.3878230552466465e-9,3.781671393339843e-8,4.539371131404989e-8
t1704,-4.3672024483810175e-10,6.258663943569551e-10,7.3877813721376365e-9,3.781639869564826e-8,4.539332621730475e-8
t1705,-4.367202451444649e-10,6.258663939523301e-10,7.387781371005079e-9,3.781639868058627e-8,4.5393326200399214e-8
t1706,-4.3672024510746154e-10,6.258663939806337e-10,7.387781371048548e-9,3.781639867663812e-8,4.5393326196559845e-8
t1707,-4.367202451776263e-10,6.258663938851927e-10,7.387781370776601e-9,3.7816398672412023e-8,4.5393326191896194e-8
t1708,-4.367202451926119e-10,6.258663938644801e-10,7.387781370717027e-9,3.781639867141737e-8,4.539332619080626e-8
t1709,-4.3672024519389783e-10,6.258663938723357e-10,7.38778137075561e-9,3.781639867403197e-8,4.539332619346601e-8
t1710,-4.3672024516197103e-10,6.258663939435413e-10,7.387781371005398e-9,3.781639868374494e-8,4.539332620353191e-8
t1711,-4.3670018127084925e-10,6.258911642353946e-10,7.387847698259488e-9,3.781690029928706e-8,4.5393938980511095e-8
t1712,-4.366992623065306e-10,6.258922987856099e-10,7.3878507362858865e-9,3.781692328103018e-8,4.5393967053795144e-8
t1713,-4.3672024509187306e-10,6.258663941122454e-10,7.387781371609917e-9,3.781639870853682e-8,4.539332622916711e-8
t1714,-4.36720245136162e-10,6.258663940598507e-10,7.387781371473865e-9,3.7816398708069126e-8,4.539332622846668e-8
t1715,-4.3672024518302263e-10,6.258663940036048e-10,7.387781371326246e-9,3.781639870734871e-8,4.539332622749554e-8
t1716,-4.367202451684458e-10,6.258663940218955e-10,7.387781371375768e-9,3.781639870779558e-8,4.5393326228024796e-8
t1717,-4.367202451642306e-10,6.25866394025773e-10,7.387781371383678e-9,3.781639870752839e-8,4.539332622777361e-8
t1718,-4.36720245164213e-10,6.258663940253687e-10,7.387781371381804e-9,3.781639870740964e-8,4.53933262276526e-8
t1719,-4.3672024500129327e-10,6.258663942240294e-10,7.38778137190916e-9,3.781639871078915e-8,4.539332623192104e-8
t1720,-4.3672024402122766e-10,6.258663954315308e-10,7.387781375137901e-9,3.781639873460159e-8,4.539332626114979e-8
t1721,-4.366898552199063e-10,6.259039124836214e-10,7.387881834247239e-9,3.7817158464339496e-8,4.539425435585045e-8
t1722,-4.3520774680487193e-10,6.277337087626288e-10,7.392782013036576e-9,3.7854235102051504e-8,4.543954307704584e-8
t1723,-4.3520585995061624e-10,6.27736038297986e-10,7.392788252203855e-9,3.7854282334233384e-8,4.543960076478461e-8
t1724,-2.4075978291774623e-10,8.683449584542714e-10,8.046630355505509e-9,4.3152801611179034e-8,5.182701714222107e-8
t1725,-2.4075978204186505e-10,8.683449595338075e-10,8.046630358469087e-9,4.315280163492915e-8,5.182701717089018e-8
t1726,-2.407597806469203e-10,8.683449612450453e-10,8.046630363151305e-9,4.315280167008578e-8,5.1827017213835215e-8
t1727,3.0059068687368133e-10,1.5439918875809096e-9,9.989275893934175e-9,6.446847108955836e-8,7.630232955794713e-8
t1728,-2.4075978304005456e-10,8.683449582115223e-10,8.046630354661846e-9,4.3152801577391836e-8,5.1827017107225147e-8
t1729,-2.407597897010121e-10,8.683449499219922e-10,8.046630331751436e-9,4.315280137034868e-8,5.1827016862321094e-8
t1730,-4.3519259131209067e-10,6.277524197920584e-10,7.392832126344623e-9,3.785461443894194e-8,4.544000639376653e-8
t1731,-4.351906861113157e-10,6.277547719660787e-10,7.392838426134687e-9,3.785466212732816e-8,4.544006463931761e-8
t1732,-4.351887779168708e-10,6.277571278450743e-10,7.392844735865991e-9,3.7854709893213184e-8,4.544012297900738e-8
t1733,-4.351868680723892e-10,6.27759485770236e-10,7.392851051095881e-9,3.785475770297952e-8,4.5440181371773246e-8
t1734,-4.351849552349356e-10,6.277618474152542e-10,7.392857376336152e-9,3.785480559464605e-8,4.544023986316252e-8
t1735,-4.351830397386069e-10,6.277642123610336e-10,7.392863710452068e-9,3.785485355799449e-8,4.544029844106898e-8
t1736,-4.340684220949173e-10,6.291403505265469e-10,7.3965497179064274e-9,3.78827678954536e-8,4.5474389541791663e-8
t1737,-4.366747974671192e-10,6.259225023168771e-10,7.387931612259103e-9,3.781753491971228e-8,4.539471423682114e-8
t1738,-4.3667384640149673e-10,6.259236764760487e-10,7.387934756315242e-9,3.781755869806049e-8,4.5394743284450285e-8
t1739,-4.3667289392438637e-10,6.2592485237721e-10,7.387937905035196e-9,3.781758251154197e-8,4.539477237502999e-8
t1740,-4.366719399478067e-10,6.2592603012779e-10,7.38794105870444e-9,3.7817606362024874e-8,4.53948015109093e-8
t1741,-4.366709847775391e-10,6.259272093494967e-10,7.38794421630856e-9,3.781763024164421e-8,4.5394830682524725e-8
t1742,-4.3667002837634727e-10,6.259283900925723e-10,7.387947377990021e-9,3.7817654152527966e-8,4.5394859892234214e-8
t1743,-4.366690706342065e-10,6.259295724890135e-10,7.387950544095156e-9,3.78176780963523e-8,4.539488914230226e-8
t1744,-4.366681117808982e-10,6.259307562580347e-10,7.387953713877481e-9,3.7817702068183485e-8,4.53949184265381e-8
t1745,-4.3666715190163733e-10,6.259319412974574e-10,7.387956887069015e-9,3.781772606673962e-8,4.539494774320445e-8
t1746,-4.366661902034973e-10,6.259331285862746e-10,7.387960066291359e-9,3.7817750111864565e-8,4.5394977116538704e-8
t1747,-4.366652274720582e-10,6.259343171508269e-10,7.3879632489302516e-9,3.7817774182850626e-8,4.539500652145965e-8
t1748,-4.36664263515746e-10,6.259355072301883e-10,7.387966435630636e-9,3.7817798285206406e-8,4.539503596455149e-8
t1749,-4.3666329831345947e-10,6.259366988335465e-10,7.387969626385747e-9,3.7817822414729735e-8,4.539506544163557e-8
t1750,-4.366623318786268e-10,6.259378919480406e-10,7.387972821168086e-9,3.781784657212901e-8,4.539509495336651e-8
t1751,-4.3666136440120597e-10,6.25939086338727e-10,7.387976019347725e-9,3.781787075253465e-8,4.5395124493819894e-8
t1752,-4.367202446389429e-10,6.258663946063293e-10,7.387781372811878e-9,3.781639870160811e-8,4.539332622438737e-8
t1753,-4.3672024507407746e-10,6.258663940451356e-10,7.387781371264575e-9,3.781639868400281e-8,4.5393326204238443e-8
t1754,-4.367202451498094e-10,6.258663939367049e-10,7.387781370946461e-9,3.781639867792202e-8,4.5393326197655376e-8
t1755,-4.367202451772641e-10,6.258663938949685e-10,7.387781370820119e-9,3.7816398675036304e-8,4.539332619457413e-8
t1756,-4.3672024518586885e-10,6.258663938837429e-10,7.387781370788936e-9,3.78163986746519e-8,4.5393326194138714e-8
t1757,-4.3672024518421454e-10,6.258663938954676e-10,7.387781370838338e-9,3.7816398677408744e-8,4.5393326196958334e-8
t1758,-4.367202451516365e-10,6.258663939676459e-10,7.387781371091035e-9,3.7816398687184185e-8,4.539332620709123e-8
t1759,-4.3672024004743855e-10,6.258664003176017e-10,7.387781388184365e-9,3.781639882838252e-8,4.539332637683705e-8
t1760,-4.3664566051223515e-10,6.259584739213007e-10,7.388027933783043e-9,3.781826338156291e-8,4.5395604128755014e-8
t1761,-4.3672024455110906e-10,6.258663947860578e-10,7.387781373425715e-9,3.781639872379475e-8,4.5393326247455414e-8
t1762,-4.3672024513951044e-10,6.258663940617442e-10,7.387781371490136e-9,3.781639870967504e-8,4.5393326230087414e-8
t1763,-4.367202451658166e-10,6.258663940311556e-10,7.387781371411744e-9,3.781639870954702e-8,4.5393326229824106e-8
t1764,-4.3672024517268204e-10,6.25866394021638e-10,7.387781371384321e-9,3.781639870908342e-8,4.53933262293167e-8
t1765,-4.3672024517925384e-10,6.258663940105891e-10,7.387781371349287e-9,3.7816398708096866e-8,4.539332622827749e-8
t1766,-4.3672024517753614e-10,6.258663940106325e-10,7.387781371345537e-9,3.78163987075566e-8,4.539332622773523e-8
t1767,-4.3672024517318895e-10,6.25866394011532e-10,7.387781371339632e-9,3.781639870641248e-8,4.539332622659046e-8
t1768,-4.367202451708825e-10,6.258663940119582e-10,7.387781371336275e-9,3.7816398705791706e-8,4.539332622596906e-8
t1769,-4.3672024515904023e-10,6.258663940282764e-10,7.387781371383128e-9,3.781639870656404e-8,4.5393326226816404e-8
t1770,-4.3672024511804387e-10,6.258663940848715e-10,7.3877813715457996e-9,3.78163987092667e-8,4.5393326229779326e-8
t1771,-4.3672023713448863e-10,6.2586640394872e-10,7.387781397972234e-9,3.781639891098855e-8,4.539332647577501e-8
t1772,-4.365773115863106e-10,6.260428555449237e-10,7.388253884942736e-9,3.781997226588251e-8,4.539769169478386e-8
t1773,-4.365762357953865e-10,6.260441836805263e-10,7.3882574413375015e-9,3.78199991622663e-8,4.539772455148894e-8
t1774,-4.3657515965750737e-10,6.260455122357822e-10,7.388260998840339e-9,3.782002606490342e-8,4.539775741632204e-8
t1775,-4.365740818214409e-10,6.26046842876709e-10,7.388264561908369e-9,3.7820053006967624e-8,4.539779032993126e-8
t1776,-4.367202439167485e-10,6.258663955098174e-10,7.387781375253247e-9,3.781639872299694e-8,4.539332624984325e-8
t1777,-4.3672024459073e-10,6.258663946541758e-10,7.387781372918284e-9,3.781639869953926e-8,4.539332622252099e-8
t1778,-4.367202444003729e-10,6.258663948743302e-10,7.3877813734801854e-9,3.78163987001342e-8,4.539332622408834e-8
t1779,-4.3651936690952713e-10,6.261143923485871e-10,7.3884454426828946e-9,3.7821421057458245e-8,4.53994615255802e-8
t1780,-4.365182170581737e-10,6.261158119229487e-10,7.388449243967009e-9,3.782144980806657e-8,4.539949664689835e-8
t1781,-4.3486045036712884e-10,6.281624865044698e-10,7.393930431327828e-9,3.78629297467861e-8,4.545016221425127e-8
t1782,-4.348581234992024e-10,6.281653593340713e-10,7.393938126034431e-9,3.7862988017271454e-8,4.545023337914075e-8
t1783,-2.407597722412905e-10,8.683449716600795e-10,8.046630391848878e-9,4.315280191621245e-8,5.1827017507480124e-8
t1784,3.165985858362093e-10,1.564101494447691e-9,1.0049648440855932e-8,6.531332170841433e-8,7.724367022955417e-8
t1785,-2.4075977337608056e-10,8.683449702814231e-10,8.046630388102658e-9,4.315280189206229e-8,5.182701747707029e-8
t1786,-2.407597766251946e-10,8.683449662549257e-10,8.046630377006775e-9,4.315280179670309e-8,5.18270173633396e-8
t1787,-2.7212190131207303e-10,8.294635828385797e-10,7.939680038035595e-9,4.2235601657335006e-8,5.073262337689711e-8
t1788,-2.4075977685977885e-10,8.68344965967078e-10,8.046630376219026e-9,4.3152801790766066e-8,5.182701735609239e-8
t1789,-2.4075977379187514e-10,8.683449697701995e-10,8.04663038670165e-9,4.3152801881202325e-8,5.18270174638823e-8
t1790,-2.407597744217561e-10,8.683449689880588e-10,8.046630384543307e-9,4.315280186220038e-8,5.182701744130999e-8
t1791,-2.407597805497481e-10,8.683449613850623e-10,8.046630363574707e-9,4.3152801679427556e-8,5.1827017223837575e-8
t1792,-2.407597761757588e-10,8.683449668072611e-10,8.04663037851998e-9,4.3152801808359814e-8,5.1827017377511295e-8
t1793,-2.721219033513191e-10,8.294635803030087e-10,7.939680031061619e-9,4.223560159585393e-8,5.0732623303867244e-8
t1794,-2.4075977654489575e-10,8.683449663495855e-10,8.046630377258329e-9,4.315280179745259e-8,5.182701736451561e-8
t1795,-4.3482761172790905e-10,6.282030299030008e-10,7.394039024130877e-9,3.78637520311822e-8,4.545116647348817e-8
t1796,-4.3482524396775056e-10,6.282059531979661e-10,7.394046853999795e-9,3.7863811320656555e-8,4.545123888388657e-8
t1797,-4.3649258816331955e-10,6.261474528006585e-10,7.388533971194759e-9,3.7822090676123213e-8,4.540027951195531e-8
t1798,-4.364972954106827e-10,6.261416413409202e-10,7.388518409388379e-9,3.7821972969161834e-8,4.540013572448045e-8
t1799,-4.364961223124632e-10,6.261430895969135e-10,7.388522287452359e-9,3.782200229623024e-8,4.540017155096705e-8
t1800,-4.364949445577665e-10,6.261445435957652e-10,7.388526180884037e-9,3.782203173809295e-8,4.540020751801498e-8
t1801,-4.364937652891438e-10,6.261459994657454e-10,7.388530079330636e-9,3.7822061218410876e-8,4.5400243531918113e-8
t1802,-4.364925850800668e-10,6.261474565043521e-10,7.388533980921237e-9,3.782209072438509e-8,4.5400279576730615e-8
t1803,-4.3649140214288447e-10,6.261489169186366e-10,7.38853789156593e-9,3.782212030073083e-8,4.5400315707072506e-8
t1804,-4.3649021816043175e-10,6.261503786283505e-10,7.3885418056893445e-9,3.7822149904624885e-8,4.540035187078215e-8
t1805,-4.348037946957235e-10,6.282324348319687e-10,7.3941177832604454e-9,3.786434837423761e-8,4.5451894797634305e-8
t1806,-4.3478693593136577e-10,6.282532490641038e-10,7.394173533127017e-9,3.786477052614675e-8,4.5452410372406506e-8
t1807,-2.407597765531885e-10,8.683449662553651e-10,8.046630376837835e-9,4.315280176940782e-8,5.182701733594783e-8
t1808,5.057246613051752e-10,1.8022599101452973e-9,1.077653865406424e-8,7.67085366488295e-8,8.979305987434422e-8
t1809,-2.407597742860362e-10,8.683449691137018e-10,8.046630384808005e-9,4.315280185209097e-8,5.182701743172664e-8
t1810,-2.4075977651380177e-10,8.683449663649668e-10,8.04663037725635e-9,4.315280179069694e-8,5.182701735780445e-8
t1811,-4.347893553353247e-10,6.282502620970654e-10,7.3941655328408146e-9,3.7864709967192285e-8,4.545233640679484e-8
t1812,-4.347869395636603e-10,6.282532446643969e-10,7.394173521500371e-9,3.7864770459010874e-8,4.545241028561198e-8
t1813,-4.347845192296128e-10,6.282562328608177e-10,7.394181525232777e-9,3.7864831064101195e-8,4.545248430296518e-8
t1814,-4.347820967500571e-10,6.282592237047584e-10,7.394189536056437e-9,3.78648917226045e-8,4.545255838561564e-8
t1815,-4.364770953568084e-10,6.261665797909886e-10,7.388585188984115e-9,3.782247806249543e-8,4.5400752735913723e-8
t1816,-4.3647589336176326e-10,6.261680637380969e-10,7.388589162660876e-9,3.782250811687366e-8,4.540078944991087e-8
t1817,-4.364746896514907e-10,6.261695498073206e-10,7.388593142029284e-9,3.782253821543382e-8,4.540082621761894e-8
t1818,-4.364734843842487e-10,6.261710378012125e-10,7.38859712655675e-9,3.7822568353637005e-8,4.540086303361072e-8
t1819,-4.347699347491526e-10,6.282742391915755e-10,7.394229754362695e-9,3.7865196265640926e-8,4.5452930324446045e-8
t1820,-4.347674924607272e-10,6.282772545157332e-10,7.394237830815112e-9,3.7865257427291515e-8,4.545300502016163e-8
t1821,-4.347650473965587e-10,6.282802732485381e-10,7.3942459163659336e-9,3.786531865337277e-8,4.545307979559068e-8
t1822,-4.347625989607605e-10,6.28283296134863e-10,7.3942540130273235e-9,3.786537996138329e-8,4.5453154671584716e-8
t1823,-4.3476014812170263e-10,6.282863219813404e-10,7.394262117607025e-9,3.786544132769366e-8,4.5453229619160326e-8
t1824,-4.3475769199855346e-10,6.282893543463328e-10,7.394270239639002e-9,3.786550282489865e-8,4.5453304726885434e-8
t1825,-4.3476014485683564e-10,6.282863259655918e-10,7.394262128191958e-9,3.786544139635281e-8,4.545322970565353e-8
t1826,-4.347601515974642e-10,6.282863176279213e-10,7.3942621058309425e-9,3.786544122319983e-8,4.545322949506123e-8
t1827,-4.347601547188287e-10,6.282863137655383e-10,7.394262095469567e-9,3.78654411426022e-8,4.5453229397118474e-8
t1828,-4.3577872006819867e-10,6.270287832812715e-10,7.3908941012229964e-9,3.7839946073866834e-8,4.54220902383029e-8
t1829,-4.3577872164163164e-10,6.270287813398254e-10,7.390894096025747e-9,3.7839946034810324e-8,4.542209019053427e-8
t1830,-4.3577872186863627e-10,6.270287810684938e-10,7.390894095315709e-9,3.783994603163602e-8,4.542209018615159e-8
t1831,-4.3476015877440903e-10,6.282863087803132e-10,7.394262082157556e-9,3.7865441047195055e-8,4.5453229279358514e-8
t1832,-4.34760158919469e-10,6.282863086183619e-10,7.3942620817556506e-9,3.7865441048376705e-8,4.545322927983125e-8
t1833,-4.357787282739867e-10,6.270287732168889e-10,7.390894074393558e-9,3.783994588720542e-8,4.5422090006541884e-8
t1834,-4.3476016214774643e-10,6.28286304671863e-10,7.394262071258044e-9,3.7865440978550075e-8,4.545322919233224e-8
t1835,-4.3645275269461795e-10,6.261966326363506e-10,7.388665664099917e-9,3.7823086758402717e-8,4.540149630244437e-8
t1836,-4.3645151915100775e-10,6.261981555403296e-10,7.38866974212231e-9,3.782311760423157e-8,4.54015339827432e-8
t1837,-4.364502840743576e-10,6.261996803329534e-10,7.3886738251953104e-9,3.782314848729064e-8,4.5401571708744546e-8
t1838,-4.3644904747261786e-10,6.262012070060554e-10,7.388677913300118e-9,3.7823179407843e-8,4.5401609480676556e-8
t1839,-4.364478092854165e-10,6.262027356371382e-10,7.388682006649793e-9,3.7823210368231806e-8,4.540164730123332e-8
t1840,-4.364465722405841e-10,6.262042628599979e-10,7.388686096233136e-9,3.782324130066733e-8,4.540168508751988e-8
t1841,-4.367202388391594e-10,6.258664017911485e-10,7.387781392096296e-9,3.7816398853498105e-8,4.539332640854639e-8
t1842,-4.3644213739528504e-10,6.262097380234148e-10,7.388700757619253e-9,3.782335220038358e-8,4.540182055863096e-8
t1843,-4.3644088991138035e-10,6.262112781456197e-10,7.388704881768888e-9,3.7823383397177614e-8,4.540185866718074e-8
t1844,-4.3643964090713904e-10,6.262128201564505e-10,7.388709010998247e-9,3.782341463527918e-8,4.540189682552673e-8
t1845,-4.3643839064696816e-10,6.262143636942309e-10,7.388713144273265e-9,3.782344589818892e-8,4.5401935015509446e-8
t1846,-4.367202418522881e-10,6.258663980851562e-10,7.387781382198699e-9,3.781639878207318e-8,4.539332632050474e-8
t1847,-4.3672024510819644e-10,6.258663940373379e-10,7.387781371307513e-9,3.7816398692773875e-8,4.539332621301053e-8
t1848,-4.367202452149958e-10,6.258663938741388e-10,7.387781370812231e-9,3.7816398681314664e-8,4.5393326200786036e-8
t1849,-4.3672024524206456e-10,6.258663938143133e-10,7.3877813706029435e-9,3.7816398673233903e-8,4.53933261924091e-8
t1850,-4.3672024525067395e-10,6.258663937884006e-10,7.387781370505124e-9,3.781639866873145e-8,4.5393326187774293e-8
t1851,-4.367202452571338e-10,6.258663937729354e-10,7.387781370449783e-9,3.7816398666469836e-8,4.5393326185435424e-8
t1852,-4.3672024526312116e-10,6.258663937654365e-10,7.387781370429512e-9,3.7816398666290576e-8,4.53933261852224e-8
t1853,-4.367202452658404e-10,6.258663937746689e-10,7.387781370477642e-9,3.781639866975277e-8,4.539332618873924e-8
t1854,-4.3672024525552335e-10,6.25866393824108e-10,7.3877813706782674e-9,3.781639868030156e-8,4.539332619954841e-8
t1855,-4.367202451976466e-10,6.258663939473817e-10,7.3877813711047245e-9,3.781639869627982e-8,4.539332621613428e-8
t1856,-4.367202450373324e-10,6.258663941686438e-10,7.3877813717405865e-9,3.781639870683261e-8,4.539332622770451e-8
t1857,-4.3672024513226274e-10,6.258663940573298e-10,7.387781371453472e-9,3.781639870610966e-8,4.53933262264882e-8
t1858,-4.367202452162898e-10,6.258663939568293e-10,7.387781371190391e-9,3.781639870491719e-8,4.539332622484812e-8
t1859,-4.36720245229423e-10,6.258663939445622e-10,7.387781371164883e-9,3.7816398705695707e-8,4.539332622557573e-8
t1860,-4.3672024523274885e-10,6.258663939424281e-10,7.387781371162822e-9,3.781639870616452e-8,4.539332622603702e-8
t1861,-4.3672024523730454e-10,6.25866393936886e-10,7.3877813711481416e-9,3.781639870607414e-8,4.5393326225921865e-8
t1862,-4.3672024523151774e-10,6.258663939449513e-10,7.387781371171443e-9,3.781639870647663e-8,4.539332622636151e-8
t1863,-4.367202452338969e-10,6.258663939401438e-10,7.387781371155105e-9,3.78163987058936e-8,4.539332622575495e-8
t1864,-4.3672024522367375e-10,6.258663939499443e-10,7.387781371176091e-9,3.781639870535737e-8,4.539332622525973e-8
t1865,-4.3672024521639166e-10,6.25866393957056e-10,7.387781371191648e-9,3.7816398705013355e-8,4.5393326224945666e-8
t1866,-4.3672024514013507e-10,6.258663940511587e-10,7.3877813714435435e-9,3.781639870690753e-8,4.5393326227262096e-8
t1867,-4.367202450160642e-10,6.258663942061647e-10,7.387781371862009e-9,3.781639871052331e-8,4.539332623157542e-8
t1868,-4.358727634581342e-10,6.269126780493062e-10,7.390583166992881e-9,3.783759326586948e-8,4.541921634745353e-8
t1869,-4.3672024508436154e-10,6.258663941290933e-10,7.387781371669116e-9,3.781639871084858e-8,4.539332623156243e-8
t1870,-4.367202452394575e-10,6.258663939181543e-10,7.3877813710680846e-9,3.78163987015124e-8,4.5393326221259187e-8
t1871,-4.3672024525639086e-10,6.258663938667616e-10,7.387781370873793e-9,3.7816398692541364e-8,4.539332621202553e-8
t1872,-4.3672024526099e-10,6.258663938270317e-10,7.387781370704087e-9,3.7816398682877645e-8,4.5393326202147774e-8
t1873,-4.367202452609395e-10,6.258663938000835e-10,7.387781370581697e-9,3.781639867530512e-8,4.539332619442596e-8
t1874,-4.367202452615914e-10,6.258663937832833e-10,7.387781370506974e-9,3.781639867080353e-8,4.539332618983219e-8
t1875,-4.3672024526179075e-10,6.258663937751792e-10,7.387781370470661e-9,3.7816398668595247e-8,4.53933261875793e-8
t1876,-4.3672024525640435e-10,6.258663937793902e-10,7.387781370477396e-9,3.781639866804584e-8,4.539332618704622e-8
t1877,-4.367202452550797e-10,6.25866393792386e-10,7.387781370533317e-9,3.781639867126385e-8,4.539332619033448e-8
t1878,-4.367202451687261e-10,6.258663939326121e-10,7.387781370971314e-9,3.7816398682849964e-8,4.539332620258517e-8
t1879,-4.358727623661511e-10,6.269126793500079e-10,7.390583170387938e-9,3.783759327987344e-8,4.5419216367245237e-8
t1880,-4.3587276200279824e-10,6.269126798213072e-10,7.390583171692313e-9,3.783759329533503e-8,4.5419216384845853e-8
t1881,-4.3587276318476717e-10,6.269126783670662e-10,7.390583167807142e-9,3.783759326717046e-8,4.54192163501599e-8
t1882,-4.3672024518970387e-10,6.25866393987271e-10,7.387781371267472e-9,3.781639870491397e-8,4.539332622497901e-8
t1883,-4.3672024520465495e-10,6.258663939722703e-10,7.38778137123373e-9,3.7816398705509624e-8,4.539332622551097e-8
t1884,-4.36720245209376e-10,6.258663939685847e-10,7.387781371227847e-9,3.7816398705992817e-8,4.539332622597987e-8
t1885,-4.367202452072793e-10,6.258663939721371e-10,7.387781371239147e-9,3.7816398706315066e-8,4.539332622631907e-8
t1886,-4.3672024520470836e-10,6.258663939771889e-10,7.38778137125618e-9,3.781639870690665e-8,4.539332622693531e-8
