Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
t28,1.569332747773239e-7,0.0,0.0,1.2032994298660867e-7,1.2543917870905837e-7,3.3167761509338564e-7,2.0410995955976744e-7,1.5939064211233575e-8,0.0,0.0,0.0,0.0,0.0,9.544290353373776e-7
t29,1.6856153874701206e-7,0.0,0.0,1.233695992522573e-7,1.2845342418620955e-7,3.668625003023168e-7,2.2626975265101158e-7,1.6259186596053128e-8,0.0,0.0,0.0,0.0,0.0,1.0297760017348605e-6
t30,1.6739180603502148e-7,0.0,0.0,1.2279417368514716e-7,1.2788498172084028e-7,3.7775864930195077e-7,2.257474379765933e-7,1.6329676829549397e-8,0.0,0.0,0.0,0.0,0.0,1.0379067255491024e-6
t31,1.6626200534747872e-7,0.0,0.0,1.2215582181110722e-7,1.2743910884980516e-7,3.890422420284699e-7,2.244184202922127e-7,1.6388225938265632e-8,0.0,0.0,0.0,0.0,0.0,1.0457058242673394e-6
t32,1.6498560905524855e-7,0.0,0.0,1.2144347923104663e-7,1.2700379701481659e-7,4.00733461826061e-7,2.2230858299716334e-7,1.644681197685727e-8,0.0,0.0,0.0,0.0,0.0,1.0529217421011935e-6
t33,1.6331358983029893e-7,0.0,0.0,1.2064864517271533e-7,1.264884342226474e-7,4.128540908370659e-7,2.194261223744641e-7,1.6508099518281193e-8,0.0,0.0,0.0,0.0,0.0,1.0592389819554729e-6
t34,1.6091240534494733e-7,0.0,0.0,1.1975455172703148e-7,1.257885238467894e-7,4.254277715167342e-7,2.1577013953875714e-7,1.6573990680452675e-8,0.0,0.0,0.0,0.0,0.0,1.0642273826547123e-6
t35,1.573474771452344e-7,0.0,0.0,1.1877895780877187e-7,1.247647821324319e-7,4.384803169714232e-7,2.11339269668871e-7,1.664761101956571e-8,0.0,0.0,0.0,0.0,0.0,1.067358414746298e-6
t36,1.5342282220705818e-7,0.0,0.0,1.1765221438008066e-7,1.2323286754343116e-7,4.5240126598469664e-7,2.0658753997685318e-7,1.6745785543620747e-8,0.0,0.0,0.0,0.0,0.0,1.0700424956357406e-6
t37,1.6082233350124585e-7,0.0,0.0,1.198694616896899e-7,1.24841371847779e-7,5.195943205068973e-7,2.23914306029494e-7,1.7151098253879813e-8,0.0,0.0,0.0,0.0,0.0,1.1661928918289857e-6
t38,1.6811849489823976e-7,0.0,0.0,1.2208100046682894e-7,1.2613623476680399e-7,6.098397357104017e-7,2.4380308793608584e-7,1.7601509044550274e-8,0.0,0.0,0.0,0.0,0.0,1.2875800628229106e-6
t39,1.7570647460390532e-7,0.0,0.0,1.2445682902247123e-7,1.2738194601021653e-7,7.375966837372473e-7,2.672736741037191e-7,1.8101275905439266e-8,0.0,0.0,0.0,0.0,0.0,1.4505168833829987e-6
