Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
t1746,0.0,1.5355425578130246e-6,0.00041081149658658177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06948798149173559,165896.93191747586
t1747,0.0,1.5355412442197623e-6,0.0004114693673755979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07129067656746767,170081.7805905249
t1748,0.0,1.535539566138056e-6,0.00041212754885813015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07295653536520329,173513.17110979377
t1749,0.0,1.5355373118491652e-6,0.0004127860647198799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07450532171884192,176826.92065136708
t1750,0.0,1.5355343950425447e-6,0.00041344493873747096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07595265283021868,181129.74067342377
t1751,0.0,1.535531291953853e-6,0.00041410419478161905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0773111057092242,186843.9525818248
t1752,0.0,1.5355304826037937e-6,0.0004147644905051668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.5900045252302,192820.18458957667
t1753,0.0,1.5355305969224756e-6,0.0004154252264358079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.7092432664413,198741.48890853274
t1754,0.0,1.5355312422434123e-6,0.00041608642674744866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444.5069646021159,204601.11093534352
t1755,0.0,1.5355323816840706e-6,0.00041674811571492147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1809.4518178471826,210391.4876269508
t1756,0.0,1.535534131720767e-6,0.00041741031771241633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2116.3049062854466,216104.20149424355
t1757,0.0,1.5355366802926116e-6,0.0004180730572146965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2382.227679601722,221729.94876383274
t1758,0.0,1.5355401747641683e-6,0.0004187363587982536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2604.771083092256,227258.5279593442
t1759,0.0,1.5355443671451707e-6,0.00041940024708972325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2619.933522570775,232678.85615094253
t1760,0.0,1.5355474458316631e-6,0.0004200639588561571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2619.934522055797,237427.4034328903
t1761,0.0,1.5355552673052222e-6,0.00042072909515111003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2701.5388176328515,242609.3458591765
t1762,0.0,1.5355680950683265e-6,0.0004213948928605145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2877.7572597518556,247646.66025400793
t1763,0.0,1.535587738715605e-6,0.0004220613770875203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3057.5318689957007,252525.76154854585
t1764,0.0,1.5356173878263158e-6,0.000422728573052201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3236.2014663269256,257232.91879435416
t1765,0.0,1.5356619920505397e-6,0.00042339650608766026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3416.0441348311947,261754.57504501703
t1766,0.0,1.535729039656817e-6,0.0004240652016414068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3596.928517645612,266077.72107104625
t1767,0.0,1.5358297910747527e-6,0.00042473468527718186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3781.0317812252647,270190.30976486177
t1768,0.0,1.5359811364710115e-6,0.0004254049826766707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3973.204307463363,274081.6908914084
t1769,0.0,1.5362083334450972e-6,0.0004260761196410746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4175.754816470106,277743.0393134658
t1770,0.0,1.536548930756678e-6,0.00042674812209280024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4384.285356946378,281167.7452754452
t1771,0.0,1.5370580684252567e-6,0.00042742101599420833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4394.373674435838,284351.7340547118
t1772,0.0,1.5378146154694736e-6,0.0004280933240084863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4394.374121998784,286004.7626685065
t1773,0.0,1.5389496793606083e-6,0.00042876656535546727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4394.374564948857,285813.85692340863
t1774,0.0,1.540656606130255e-6,0.00042944076642887166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4394.375003349141,286784.3801441761
t1775,0.0,1.543224437754233e-6,0.00043011595373867057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4394.375437255739,289108.94786153716
t1776,0.0,1.5470841190354706e-6,0.0004307936999046681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4475.204501516984,291653.3773876319
t1777,0.0,1.55284393747195e-6,0.0004314724963334521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4758.384420142364,293965.9873326043
t1778,0.0,1.5613376524582605e-6,0.00043215236997661244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5072.453366239388,296055.3600232297
t1779,0.0,1.573570477401327e-6,0.0004328312419613486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5072.45380023815,297875.7949638698
t1780,0.0,1.5904048760615875e-6,0.00043351123456162824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5072.454837599229,298102.3228278951
t1781,0.0,1.611442134797638e-6,0.00043417495380220546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5072.454710879161,296621.309514196
t1782,0.0,1.6323990224658102e-6,0.0004348398455467755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5072.454916426245,291227.71079599607
t1783,0.0,1.6387073499215695e-6,0.0004332391586540689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3754.8414720763894,285046.1506287423
t1784,0.0,1.6141125716167775e-6,0.0004301938048707919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2299.1468772478574,278872.317410656
t1785,0.0,1.6034810403918533e-6,0.0004285954667602303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1295.458976551248,272706.20148513396
t1786,0.0,1.5983945957152173e-6,0.00042699816803431904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1259.857091042529,266547.7932045188
t1787,0.0,1.5963900407687012e-6,0.0004257289554297786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1885.1144139463252,260397.0829345244
t1788,0.0,1.593018967323067e-6,0.00042413354673710604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1849.5076583031503,254254.06105209753
t1789,0.0,1.5881524575135337e-6,0.00042253898998482814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821.6195907958131,248118.7179470237
t1790,0.0,1.5815497954643728e-6,0.00042094521940131725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.846295589004,241991.04402083124
t1791,0.0,1.5730274951116488e-6,0.00041935216987712924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.96807551889333,235871.02968704654
t1792,0.0,1.562794578220789e-6,0.000417759776779185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.14015537761773,229758.6653711791
t1793,0.0,1.5523148602613665e-6,0.0004164959249262467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.3980759062599,223653.94151097647
t1794,0.0,1.5414794866505686e-6,0.0004149046665788524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.420307883503778e-6,217556.84855532908
t1795,0.0,1.538446659218226e-6,0.0004155796076900654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003467570771264329,212350.78471051343
t1796,0.0,1.5381748934550903e-6,0.0004162549898688028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027404777526788177,207787.61078854653
t1797,0.0,1.5390556264860053e-6,0.00041694828963563985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.24176903705546,207527.89155115397
t1798,0.0,1.5406660384967922e-6,0.0004176421497393444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1343.3057512357761,207297.0941707966
t1799,0.0,1.5431153665435134e-6,0.0004183365341889974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2575.357854303774,209272.64378211682
t1800,0.0,1.546772884466768e-6,0.0004190314682775914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3807.386124434968,211402.16215739955
t1801,0.0,1.5522143129197346e-6,0.0004197269774410734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5039.342676087027,213961.20887978282
t1802,0.0,1.560222944061443e-6,0.00042042308723319453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5072.257605927321,219457.7270965925
t1803,0.0,1.5717164757794813e-6,0.00042111982330258476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5072.368329145405,223717.43541096133
t1804,0.0,1.587365067830046e-6,0.0004218172114304868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5072.454834364165,225540.9953729901
t1805,0.0,1.6063693613481722e-6,0.0004224977054540161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5072.454715217655,222658.69932218752
t1806,0.0,1.6235324754583682e-6,0.00042317874512847766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5072.454916426027,216562.86313206327
t1807,0.0,1.6219846416821465e-6,0.00042159586170161255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.5932008592595,210474.63402438976
t1808,0.0,1.5798151649833805e-6,0.0004184594958284868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2549.898605896864,204394.01520198587
t1809,0.0,1.5563611425519e-6,0.0004168779904758984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1168.4267164643704,198320.997154225
t1810,0.0,1.5414190404439518e-6,0.00041529704645491334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4217907896908005e-6,192255.57037902382
t1811,0.0,1.5368776380276163e-6,0.00041598106532741253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007681382318701797,186408.7563111388
t1812,0.0,1.5357846716324756e-6,0.00041666553713904205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009032196431329294,181114.71482295435
t1813,0.0,1.535629914195796e-6,0.00041735048671421703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009070710992530688,175570.19114613064
t1814,0.0,1.5356535101947999e-6,0.00041803593900737644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007844555338367557,173314.1869070995
t1815,0.0,1.5357412509080285e-6,0.0004187395678622075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1232.1003840176472,173889.94779817094
t1816,0.0,1.535832001612906e-6,0.0004194437579647881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2464.199978889286,177032.162332062
t1817,0.0,1.5359255696138408e-6,0.0004201485350106763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3696.299573282484,178095.8144042775
t1818,0.0,1.5360160465083777e-6,0.0004208539248116543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4928.399167195088,178500.15501336413
t1819,0.0,1.5360389424711468e-6,0.0004215422751819995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4928.389084058373,177856.26091963105
t1820,0.0,1.5360389989523115e-6,0.000422231282870349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4928.3756190080485,175541.7076227266
t1821,0.0,1.536030532595305e-6,0.00042292097361245365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4928.355389505784,173637.4458335441
t1822,0.0,1.5360171925336978e-6,0.0004236113732556535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4928.314850635571,169720.11681361144
t1823,0.0,1.535998703031128e-6,0.00042430250777690157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3578.135029056753,168782.94241392927
t1824,0.0,1.5359732390670266e-6,0.00042499440324445393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2122.5214614645383,166606.59353271435
t1825,0.0,1.535938813654625e-6,0.00042568713697127406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.5565156647956,166398.29808840193
t1826,0.0,1.5358952199883374e-6,0.000426380709851835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.40843595730183,166190.27547474194
t1827,0.0,1.5358517079588799e-6,0.0004270751483262949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.3052992195566,165982.51910293137
t1828,0.0,1.5358507792036446e-6,0.00042778103527752197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.13283774991385,165775.04090922998
t1829,0.0,1.5358655726276445e-6,0.00042848783653371016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1175.271908652509,165567.82206393374
t1830,0.0,1.5358759452578318e-6,0.0004291955792123354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2067.3104010695197,165360.8622428563
t1831,0.0,1.5358346152187713e-6,0.00042989374984369667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1128.0378711347537,165154.15194984345
t1832,0.0,1.5357699611352421e-6,0.00043059292165150234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.5415897200122,164947.70107926652
t1833,0.0,1.5357218458699269e-6,0.0004313036515717534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.2171563331644,164741.51641140666
t1834,0.0,1.5356398321593928e-6,0.00043200490817616274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004126944720874856,164535.58284103373
t1835,0.0,1.535610782970845e-6,0.00043272469830886874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031168496723288468,165768.88773276488
t1836,0.0,1.5355989768334589e-6,0.0004334455778496049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003969742941382814,166780.2167128752
t1837,0.0,1.5355922700357135e-6,0.0004341675750957966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00448349027108075,168430.90856791
t1838,0.0,1.535586434457419e-6,0.00043489071849842135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048395536492145,173229.17645400608
t1839,0.0,1.5355803358377904e-6,0.0004356150366636793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005099016485073145,178743.6566503526
t1840,0.0,1.5355756069360423e-6,0.00043634055838394836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005290101866311779,184754.25297143956
t1841,0.0,1.5355805774921271e-6,0.00043707012261301557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.65033891027096,190748.14200006684
t1842,0.0,1.5355763789572138e-6,0.00043779811850409563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.65046685816299,196580.7435473106
t1843,0.0,1.5355666811293408e-6,0.00043852740528999603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.65059307010256,202245.3370941774
t1844,0.0,1.5355526678279132e-6,0.000439258012394058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.6507175543375,207025.42555132837
t1845,0.0,1.5355371040533373e-6,0.0004399899694133519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.65084031934018,211988.33856426587
t1846,0.0,1.5355317799848523e-6,0.00044072618944060514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.27640802388285,217677.84084273656
t1847,0.0,1.535529908731645e-6,0.00044146382975128766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.1673783877342,223277.6294886997
t1848,0.0,1.5355292228808224e-6,0.00044220292050497844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1135.413347071039,228777.25488964378
t1849,0.0,1.5355289599786357e-6,0.0004429434920752284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1423.8663670916108,234165.3964817433
t1850,0.0,1.5355288613910685e-6,0.00044368557502189087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1651.657620084819,239429.9260409191
t1851,0.0,1.5355288394997883e-6,0.0004444292000936672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1844.393006860342,244558.01710821787
t1852,0.0,1.5355288670923367e-6,0.0004451743982310316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.6674691639898,249536.30795193007
t1853,0.0,1.5355289410165671e-6,0.0004459212005693259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2168.8124216373385,254351.12353861483
t1854,0.0,1.5355290711227468e-6,0.00044666963844189523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2308.8480803567063,258988.75866265656
t1855,0.0,1.5355292784261466e-6,0.0004474197433830946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2430.056149008,263435.81956433214
t1856,0.0,1.535529597468165e-6,0.00044817154713140076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2527.8052193070566,267679.6151887394
t1857,0.0,1.5355300816928595e-6,0.00044892508163702177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2633.4348685609266,271708.58217792556
t1858,0.0,1.5355308120869919e-6,0.000449680379059089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2746.801720649552,275512.72060219775
t1859,0.0,1.535531910148977e-6,0.0004504374717712961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2858.487745841012,279084.0115092071
t1860,0.0,1.535533556462156e-6,0.0004511963923667534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2967.7943513899577,282416.7839372905
t1861,0.0,1.535536015458639e-6,0.00045195717366120636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3075.507872788838,285507.99929414893
t1862,0.0,1.5355396629648697e-6,0.00045271984869661437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3180.9922580551533,288357.42562871065
t1863,0.0,1.5355449983097145e-6,0.00045348445074533823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3285.7813537419966,290967.68319801445
t1864,0.0,1.535552574072048e-6,0.0004542510133137288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3388.8898213651696,293344.15479302773
t1865,0.0,1.5355626236022046e-6,0.0004550195701465608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3491.0651757801597,295494.7676890314
t1866,0.0,1.5355736959580592e-6,0.00045579015523032265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584.9217329804096,297429.6665981267
t1867,0.0,1.5355781749064743e-6,0.0004565628027984084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3667.3317974161528,299160.80656491214
t1868,0.0,1.5355482144412897e-6,0.0004573290911081273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3369.4189167033974,300701.4996212359
t1869,0.0,1.5355394417055435e-6,0.00045810596694812654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3456.7937616377635,302065.9520514904
t1870,0.0,1.5355384171934156e-6,0.0004588850090873308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3562.6880436709625,303268.81768061046
t1871,0.0,1.5355409979842065e-6,0.00045966625278731746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3672.8996767476883,304324.7989881033
t1872,0.0,1.5355462862632955e-6,0.0004604497335804451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3786.4182058819215,305248.3065317767
t1873,0.0,1.5355546817278143e-6,0.00046123548727359425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3903.6680256306786,306053.1871050467
t1874,0.0,1.5355672877465592e-6,0.0004620235499531756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4026.2063078346587,306752.5213107952
t1875,0.0,1.5355856798412143e-6,0.0004628139579902233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4156.132377748174,307358.4862712756
t1876,0.0,1.535611434905338e-6,0.00046360674804564884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4295.793270058276,307882.27567903016
t1877,0.0,1.5356443496863764e-6,0.0004644019570758223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4451.232957540077,308334.0675708976
t1878,0.0,1.5356762895164667e-6,0.00046519962233717085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4606.535454510418,308723.0297419808
t1879,0.0,1.535671387253911e-6,0.0004659914530210313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3610.6666067582037,309057.3532080506
t1880,0.0,1.5356514105063073e-6,0.0004667858278568654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2403.9027799679084,309344.3052490039
t1881,0.0,1.5356331237240894e-6,0.0004675827848370661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240.8288107903168,309590.29483536445
t1882,0.0,1.5356582160271728e-6,0.00046839065116831426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2437.22475670635,309800.9448092372
t1883,0.0,1.5357136641722276e-6,0.00046920116339525857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2629.0569295024725,309981.1664099053
t1884,0.0,1.535803089938253e-6,0.000470014360697457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2813.3278027412125,310135.2330035853
t1885,0.0,1.5359396657366146e-6,0.00047083028259859474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2989.8221673751086,310266.8507902268
t1886,0.0,1.5361457858514006e-6,0.00047164896897339915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3160.713230880775,310379.22509319265
t1887,0.0,1.5364560051525104e-6,0.0004724704600547855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3331.7939085692456,310475.12141992134
t1888,0.0,1.5369225940955318e-6,0.0004732947964408247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3503.1668448297537,310556.92093136854
t1889,0.0,1.5376242341608487e-6,0.00047412201910242347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3675.1955339023984,310626.67027545365
t1890,0.0,1.538679049122296e-6,0.0004749521693910572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3848.572115667345,310686.12595569756
t1891,0.0,1.5402636005060126e-6,0.0004757852890467062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4023.603975451998,310736.7935438711
t1892,0.0,1.542639281864757e-6,0.0004766214202066432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4208.125180647627,310779.9621256506
t1893,0.0,1.5461850506812755e-6,0.0004774606054115222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4364.569223894844,310816.73440645594
t1894,0.0,1.551425542457294e-6,0.00047830288748956345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4369.95404885001,310848.0529138089
t1895,0.0,1.5590123517205614e-6,0.00047914831007554487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4658.798808189497,310874.7227222327
t1896,0.0,1.5695287471345719e-6,0.00047999691684500335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4793.8273527201445,310897.431104134
t1897,0.0,1.582766752629681e-6,0.0004808487520557034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5072.454915775913,310916.764480426
t1898,0.0,1.5956175968658454e-6,0.00048081035342256495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5072.45490227784,310598.8199208095
t1899,0.0,1.6093376390844192e-6,0.00048077509615536613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5072.454915609083,310513.35348111443
t1900,0.0,1.6208080642251507e-6,0.00047970164301122035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5072.454790990916,307287.2377328891
t1901,0.0,1.631551445172256e-6,0.0004786150446778554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5072.45390015576,301085.60330315016
t1902,0.0,1.6394539662008082e-6,0.00047753056526270756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4243.544791049812,294891.720916259
t1903,0.0,1.6355084167788539e-6,0.0004761568842857175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2787.8502057798873,288705.58074279316
t1904,0.0,1.5993095913828342e-6,0.00047310451748396666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332.1556108957432,282527.1732371359
t1905,0.0,1.5836815545083809e-6,0.000472033341027817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.68055570921577,276356.48903364874
t1906,0.0,1.5753881506427468e-6,0.0004709714633192769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.68032090277878,274895.9399532434
t1907,0.0,1.5690556365805595e-6,0.00046991106231190417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.679848327369694,274125.5146213732
t1908,0.0,1.5636778950961377e-6,0.0004688520494104475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.86926842152521e-6,273269.5251965281
t1909,0.0,1.5625412640452305e-6,0.00046883840519210764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.8689995160895,272927.9385058123
t1910,0.0,1.562765795689265e-6,0.0004688318435410373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1791.9683566508,272653.4533852411
t1911,0.0,1.5634206411741732e-6,0.00046882747131780613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3024.067444359115,275475.5707058182
t1912,0.0,1.5642984755490983e-6,0.0004688252847877059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4256.165723940284,278197.6480395528
t1913,0.0,1.5654146641165838e-6,0.00046882528039060366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5072.452626699329,281194.9995628881
t1914,0.0,1.5668018769141692e-6,0.00046882745471633365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5072.45386775405,281960.46411726443
t1915,0.0,1.5683312493388295e-6,0.0004688318045161318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5072.454780173889,282026.0120591301
t1916,0.0,1.5693049912995485e-6,0.0004686448808631199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4779.880998871496,281673.4795469665
t1917,0.0,1.5704022877570033e-6,0.0004684614625678456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3910.8958159262806,281321.3877004866
t1918,0.0,1.5722527663577759e-6,0.000468281532861182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3516.6768406394963,280969.73596885876
t1919,0.0,1.5760817975346292e-6,0.00046829447574250573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4748.77513438316,281013.306322282
t1920,0.0,1.5819357029913383e-6,0.00046830954062986166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5072.452322687128,281960.1708879978
t1921,0.0,1.5902260576267737e-6,0.0004683267252322214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5072.453474173944,284263.32467993995
