Zone,1,Total
CO2_Price_1,-457.28963333884286,0.0
AnnualSum,291.574595967292,291.574595967292
t1,0.0391734617083685,0.0391734617083685
t2,0.03917346170486137,0.03917346170486137
t3,0.03917346170567782,0.03917346170567782
t4,0.039173461711020305,0.039173461711020305
t5,0.03917346204359113,0.03917346204359113
t6,0.03917346206433444,0.03917346206433444
t7,0.039173462085693056,0.039173462085693056
t8,0.03917346210823119,0.03917346210823119
t9,0.03917346213235594,0.03917346213235594
t10,0.039173462158473234,0.039173462158473234
t11,0.03917346218702548,0.03917346218702548
t12,0.03917346221853213,0.03917346221853213
t13,0.03917346225361709,0.03917346225361709
t14,0.03917346229295539,0.03917346229295539
t15,0.043672197573958994,0.043672197573958994
t16,0.057487390889601545,0.057487390889601545
t17,0.07195022772998719,0.07195022772998719
t18,0.08590671372886925,0.08590671372886925
t19,0.08496660596951719,0.08496660596951719
t20,0.08487406568210965,0.08487406568210965
t21,0.059439565230867984,0.059439565230867984
t22,0.03917346267711049,0.03917346267711049
t23,0.03917346274857655,0.03917346274857655
t24,0.039173462835970285,0.039173462835970285
t25,0.03917346294393555,0.03917346294393555
t26,0.03917346307947359,0.03917346307947359
t27,0.03917346325354897,0.03917346325354897
t28,0.039173461875998974,0.039173461875998974
t29,0.039173463892738306,0.039173463892738306
t30,0.0391734644161422,0.0391734644161422
t31,0.039173465287412265,0.039173465287412265
t32,0.03917346702860665,0.03917346702860665
t33,0.039173472249665435,0.039173472249665435
t34,0.04930201670661566,0.04930201670661566
t35,0.0801304609583435,0.0801304609583435
t36,0.03917346188249828,0.03917346188249828
t37,0.03917346188572463,0.03917346188572463
t38,0.03917346189229394,0.03917346189229394
t39,0.03917346186391549,0.03917346186391549
t40,0.06659249319348107,0.06659249319348107
t41,0.08590671276584065,0.08590671276584065
t42,0.08590671289894654,0.08590671289894654
t43,0.08590671301976832,0.08590671301976832
t44,0.08590671313216973,0.08590671313216973
t45,0.08590671323921104,0.08590671323921104
t46,0.08590671334356191,0.08590671334356191
t47,0.08590671344786631,0.08590671344786631
t48,0.08590671355581034,0.08590671355581034
t49,0.08590671367107082,0.08590671367107082
t50,0.08590671379895798,0.08590671379895798
t51,0.08590671394903335,0.08590671394903335
t52,0.085906714144773,0.085906714144773
t53,0.08590671499910212,0.08590671499910212
t54,0.08590671506592255,0.08590671506592255
t55,0.0859067151248071,0.0859067151248071
t56,0.08590671521675938,0.08590671521675938
t57,0.08590671526056518,0.08590671526056518
t58,0.08590671529894024,0.08590671529894024
t59,0.08590671533494926,0.08590671533494926
t60,0.0859067153440384,0.0859067153440384
t61,0.08590671541817951,0.08590671541817951
t62,0.0859067155374095,0.0859067155374095
t63,0.08590671576513075,0.08590671576513075
t64,0.08590672034932244,0.08590672034932244
t65,0.2339161575624825,0.2339161575624825
t66,0.36490374465222525,0.36490374465222525
t67,0.17660750852610851,0.17660750852610851
t68,0.09287639705127974,0.09287639705127974
t69,0.09138301211436678,0.09138301211436678
t70,0.09023424629039606,0.09023424629039606
t71,0.08590671935226886,0.08590671935226886
t72,0.08590671633306832,0.08590671633306832
t73,0.08590671620576114,0.08590671620576114
t74,0.0859067161708056,0.0859067161708056
t75,0.08590671618461726,0.08590671618461726
t76,0.08590671624869158,0.08590671624869158
t77,0.0859067164333092,0.0859067164333092
t78,0.08590672104501786,0.08590672104501786
t79,0.4787722063221405,0.4787722063221405
t80,0.717148838523635,0.717148838523635
t81,0.5835730939576437,0.5835730939576437
t82,0.2814645758182827,0.2814645758182827
t83,0.1077346763372956,0.1077346763372956
t84,0.10773467585944767,0.10773467585944767
t85,0.10773467571647782,0.10773467571647782
t86,0.10773462334357958,0.10773462334357958
t87,0.10773462338242572,0.10773462338242572
t88,0.10773467611375162,0.10773467611375162
t89,0.13702848258347872,0.13702848258347872
t90,0.13619301536758363,0.13619301536758363
t91,0.13619301535244532,0.13619301535244532
t92,0.1361930152485121,0.1361930152485121
t93,0.11808994950198988,0.11808994950198988
t94,0.08590671660407656,0.08590671660407656
t95,0.08590671445305717,0.08590671445305717
t96,0.07539366425454888,0.07539366425454888
t97,0.057120176565466696,0.057120176565466696
t98,0.05870905723522491,0.05870905723522491
t99,0.04913354373270695,0.04913354373270695
t100,0.04768932774928191,0.04768932774928191
t101,0.05633149289015476,0.05633149289015476
t102,0.058405243636432035,0.058405243636432035
t103,0.08590671389147077,0.08590671389147077
t104,0.08590671403889956,0.08590671403889956
t105,0.08590671399933537,0.08590671399933537
t106,0.08590671391419262,0.08590671391419262
t107,0.06420925328640191,0.06420925328640191
t108,0.014735596801078981,0.014735596801078981
t109,0.01473559673346492,0.01473559673346492
t110,0.01473559668095511,0.01473559668095511
t111,0.014735596686310293,0.014735596686310293
t112,0.014735596677486779,0.014735596677486779
t113,0.014735596871423121,0.014735596871423121
t114,0.03231490398075185,0.03231490398075185
t115,0.011633365880188448,0.011633365880188448
t116,1.2062969918602344e-9,1.2062969918602344e-9
t117,1.1199770956864378e-9,1.1199770956864378e-9
