Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
t16,19.76989748844453,5.976385292209376e-7,4.8680801888619e-7,9.570595852215778e-7,5.849688485907073e-7,1512.2573684594959,5847.159390568538,4.975597555207755e-6,1.3042308469821417e-7,2534.5516116203657,148.88858399517014,45.373158094918,3.414626856704758e-7,10108.000018300892
t17,19.769897538688916,6.116596909377401e-7,4.87191481618069e-7,9.666633285642626e-7,5.91730917251051e-7,1892.715265536821,5847.159390723114,4.988875540429459e-6,1.2481408591661746e-7,3292.1318736552125,5.518138562191929,35.705445049405704,3.405762165734542e-7,11093.000019176947
t18,19.769897797706424,6.327003480459116e-7,2.0545785812917587e-6,1.0302406035108575e-6,6.218564301451731e-7,2259.8531485935814,5847.159391863162,5.1249045266607394e-6,1.911347137464234e-7,2426.8563784628086,2.8790165225651383e-10,1339.239026937677,134.12214735881432,12027.000000669452
t19,19.769897540933794,6.114504118993923e-7,4.879760371594648e-7,9.671357275424961e-7,5.918725411286987e-7,2235.1227718814803,5847.159390761639,4.987293676993948e-6,2.3222532833514746e-7,2820.5010242511653,1.451273980544744e-10,1033.4469286228582,3.3881334223251573e-7,11956.000021274987
t20,19.769897493197508,5.972785865858674e-7,4.883778193267797e-7,9.580364770178013e-7,5.852782084056548e-7,2232.6884167739504,5847.159390647139,4.972381311644355e-6,4.0016618758914625e-7,2593.9696713878047,1.4512739790924457e-10,897.4126379040149,3.3793689564778865e-7,11591.000022545708
t21,19.769897453125157,5.879660783731994e-7,4.887779123674718e-7,9.515692347651e-7,5.812015490649574e-7,1563.6110659414471,5847.159390543714,4.969083223648567e-6,4.872643433547963e-7,3702.4878489240878,1.4512739598781208e-10,28.971812743567256,3.370637494633503e-7,11162.000024009014
t22,19.76989741134334,5.816780089593945e-7,4.774143505452614e-7,9.456486227587935e-7,5.78087905503984e-7,1030.493058212071,5847.159390375945,4.963775994465605e-6,5.762948519470156e-7,4034.857620742886,1.429235974869072e-10,2.2663968579404483e-5,3.3098758342146585e-7,10932.279997860243
t23,19.769897381662926,5.778137695184073e-7,4.787400007495147e-7,9.41456412162011e-7,5.762391237347029e-7,1030.493060154683,5847.159390297277,4.962763937604176e-6,6.197119799849913e-7,4603.042817269459,1.4310289314626043e-10,2.4672020144625053e-5,3.305624861339748e-7,11500.465198262536
t24,19.769897357753557,5.753188516621677e-7,4.80069703812903e-7,9.381231692548486e-7,5.749781113945595e-7,1030.4930625017741,5847.159390227453,4.962497911042629e-6,6.630790882995883e-7,6107.062455133196,1.4328241300862642e-10,2.707360047965385e-5,3.3013791757219075e-7,13004.484840818124
t25,19.769897341879567,5.734349568694196e-7,4.814035124202744e-7,9.354601985255704e-7,5.740073980346076e-7,1030.4930653810559,5847.159390165246,4.962590683872407e-6,6.781476544964634e-7,6606.545520053667,1.4346215728372077e-10,2.9996955653620168e-5,3.2971387690817616e-7,13503.967911473705
t26,19.76989733001537,5.715755190612029e-7,4.827414804606794e-7,9.331649200812429e-7,5.730933774268628e-7,1030.4930689828298,5847.159390107604,4.962709431630954e-6,7.321938191166395e-7,5867.533401696583,1.4364212627535282e-10,3.363284997580372e-5,3.2929036353927533e-7,12764.955800334794
t27,19.769897319305663,5.692273926867245e-7,4.840836617140281e-7,9.308627993166473e-7,5.719540181454344e-7,1030.493073603365,5847.159390051707,4.9598156446116085e-6,7.789023252832845e-7,6859.072274066155,1.4382232013279472e-10,3.8277941869923715e-5,3.2886737651654697e-7,13756.494681942333
t28,19.769897232383364,5.658855591177845e-7,3.863645272946441e-7,9.23191427720507e-7,5.680520832646553e-7,1030.4930375038543,5847.159388416009,4.9235833682158405e-6,7.552986408825375e-7,7430.97109926707,1.2245121727299057e-10,2.1937703924234214e-6,2.852071716562578e-7,14328.39343302079
t29,19.769897317266274,5.689566629085162e-7,4.869781910467566e-7,9.292650900864219e-7,5.717209031473139e-7,1030.4930904179178,5847.159389987567,4.963423019111758e-6,7.515845776052374e-7,6755.090669474097,1.4422054437310692e-10,5.509116938436821e-5,3.279363143809708e-7,13652.513110888025
t30,19.76989732313866,5.707778008534144e-7,4.883307126656593e-7,9.296779314693562e-7,5.725000719434216e-7,1030.4931041756117,5847.159389974491,4.969915926874796e-6,7.346076092836325e-7,5791.404012621382,1.4440146140273912e-10,6.88234013852407e-5,3.275150112914276e-7,12688.826481511494
t31,19.76989732397076,5.715408323258634e-7,4.896876528822062e-7,9.295021909338341e-7,5.727891358285558e-7,1030.4931270968477,5847.159389955032,4.973557742068348e-6,7.545326109728324e-7,5236.216516669807,1.4458260453453087e-10,9.17104363166786e-5,3.270942319412732e-7,12133.639031374942
t32,19.76989731875992,5.712817383465324e-7,4.910490698689184e-7,9.287855138730446e-7,5.726747559773704e-7,1030.4931729136931,5847.159389927477,4.977439418548923e-6,7.734939662528914e-7,5498.027342520518,40.47554847156803,0.00013748439519871864,3.2667397575832045e-7,12435.92549727781
t33,19.769897306334958,5.698407353883202e-7,4.924150224409235e-7,9.27437294150965e-7,5.721009898636687e-7,1030.4933102851594,5847.159389890158,4.981862856562078e-6,7.779222601767758e-7,6066.2125390470865,281.8205500148974,0.00027480518238623685,3.262542421138916e-7,13245.455969996654
t34,19.76989728520733,5.668234731257909e-7,4.937855743057781e-7,9.253266389606563e-7,5.709137848960725e-7,1296.933758302084,5847.159389841479,4.986507051185486e-6,7.775967461555196e-7,6292.743891910879,1522.2613863883087,42.26566673762584,3.2583503207222945e-7,15021.133999112371
