BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t1960,13330.020994125267,6.964661553949402e-6,-2170.021001138107,0.0,0.0,4.852806422192301e-8,-3.4833736870268475e-10,0.0,0.0,-11160.0
t1961,14486.698209896615,7.015466148941226e-6,-3400.6982169602625,0.0,0.0,4.853161542245903e-8,-3.482248143299153e-10,0.0,0.0,-11086.0
t1962,12197.746534293974,7.067317455396256e-6,-1234.7465414094763,0.0,0.0,4.853517145927514e-8,-3.4811211632697163e-10,0.0,0.0,-10963.0
t1963,9801.40923941261,945.5907654629615,-4.926923303654441e-6,0.0,0.0,5.1606614691968726e-8,-2.5426879289360277e-10,0.0,0.0,-10747.0
t1964,9459.841581353405,1736.1584237633872,-5.168152514138121e-6,0.0,0.0,5.1614516638935885e-8,-2.5403608156915593e-10,0.0,0.0,-11196.0
t1965,9404.137150731789,1584.8628545588076,-5.341959703408185e-6,0.0,0.0,5.1622430319589854e-8,-2.5380306795076707e-10,0.0,0.0,-10989.0
t1966,9352.146348796927,1002.853656640885,-5.48919006236019e-6,0.0,0.0,5.163035575807151e-8,-2.53569751552482e-10,0.0,0.0,-10355.0
t1967,8511.009440569274,984.990565001173,-5.621834329073462e-6,0.0,0.0,5.163829297966975e-8,-2.5333613183311677e-10,0.0,0.0,-9496.0
t1968,7879.692555882393,707.3074498115171,-5.745303968191701e-6,0.0,0.0,5.1646242000473196e-8,-2.5310220852372844e-10,0.0,0.0,-8587.0
t1969,6819.451552243747,1080.5484535674557,-5.862604341753964e-6,0.0,0.0,5.1654202849195825e-8,-2.528679810587885e-10,0.0,0.0,-7900.0
t1970,6425.806906657362,1044.1930992668608,-5.9756326057498245e-6,0.0,0.0,5.1662175540868914e-8,-2.526334492313983e-10,0.0,0.0,-7470.0
t1971,5985.741901934913,1239.25810409937,-6.085699702718755e-6,0.0,0.0,5.1670160098979476e-8,-2.523986125334598e-10,0.0,0.0,-7225.0
t1972,4151.505755344845,2944.4942489350483,-4.331719798421059e-6,0.0,0.0,5.206777703951336e-8,-2.407597779999856e-10,0.0,0.0,-7096.0
t1973,4170.226831271664,2937.7731730095043,-4.332995770664014e-6,0.0,0.0,5.2067777108023196e-8,-2.4075977601057564e-10,0.0,0.0,-7108.0
t1974,3733.22744634573,3612.7725579367057,-4.3342619707349705e-6,0.0,0.0,5.2067777274648e-8,-2.4075977128279186e-10,0.0,0.0,-7346.0
t1975,3620.3088834984496,4213.691120785244,-4.335518485664565e-6,0.0,0.0,5.206777746775445e-8,-2.4075976589258634e-10,0.0,0.0,-7834.0
t1976,4169.998206123058,4248.001794330464,-5.184824582731379e-7,0.0,0.0,6.487735233366575e-8,8.30389100183451e-11,0.0,0.0,-8418.0
t1977,5246.977332270369,3972.0226720157916,-4.337988495993967e-6,0.0,0.0,5.2067777313794054e-8,-2.407597709117922e-10,0.0,0.0,-9219.0
t1978,6810.912308990278,2981.087695297095,-4.339202017644401e-6,0.0,0.0,5.2067777225943066e-8,-2.4075977364793243e-10,0.0,0.0,-9792.0
t1979,7092.757017803539,2950.242986485038,-4.340406739714845e-6,0.0,0.0,5.20677771401307e-8,-2.407597762190873e-10,0.0,0.0,-10043.0
t1980,7104.563059472775,2985.436944693406,-4.218008006302889e-6,0.0,0.0,5.206777709275809e-8,-2.407597776121904e-10,0.0,0.0,-10090.0
t1981,7832.235116298081,2144.7648886703378,-5.019920042908266e-6,0.0,0.0,5.1750662723633835e-8,-2.5003338793110783e-10,0.0,0.0,-9977.0
t1982,8305.923361261097,1472.0766419328943,-3.2455014721408065e-6,0.0,0.0,5.1758779121086284e-8,-2.497951708170727e-10,0.0,0.0,-9778.0
t1983,10914.472596140979,3.5157459691430777e-6,-1299.4725997050314,0.0,0.0,4.865155916247448e-8,-3.444288868457723e-10,0.0,0.0,-9615.0
t1984,9653.4804559444,6.8516376847993565e-6,-115.48046284434845,0.0,0.0,4.8651559325047596e-8,-3.4442888168552023e-10,0.0,0.0,-9538.0
t1985,10986.364737306683,6.403967800395998e-6,-1381.3647437589257,0.0,0.0,4.8618310697122805e-8,-3.454800198066e-10,0.0,0.0,-9605.0
t1986,10343.65161296905,6.8460624766540604e-6,-495.6516198634219,0.0,0.0,4.865155930111772e-8,-3.444288825307667e-10,0.0,0.0,-9848.0
t1987,9547.511604688121,547.4884063017995,-1.1038812175482417e-5,0.0,0.0,4.9218889730645717e-8,-3.266221005467771e-10,0.0,0.0,-10095.0
t1988,8962.18791900261,1535.8120830321448,-2.0863154440739747e-6,0.0,0.0,5.1807732542661356e-8,-2.483593475387892e-10,0.0,0.0,-10498.0
t1989,10167.26043739096,137.73957366334852,-1.1103198440277375e-5,0.0,0.0,4.9218889704883706e-8,-3.2662210140460893e-10,0.0,0.0,-10305.0
t1990,10271.24204054324,6.835068088404006e-6,-493.24204742661925,0.0,0.0,4.865155928346106e-8,-3.4442888306914157e-10,0.0,0.0,-9778.0
t1991,11000.970086557174,6.675745694635202e-6,-1932.9700932812145,0.0,0.0,4.864043102920014e-8,-3.4478060300577423e-10,0.0,0.0,-9068.0
