Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
t23,1.6734803519939089e-7,0.0,0.0,1.286826607747198e-7,1.2943441920942279e-7,4.331201088605167e-7,2.68673457315974e-7,1.6426964680855728e-8,0.0,0.0,0.0,0.0,0.0,1.1436856460408801e-6
t24,1.668365343980583e-7,0.0,0.0,1.27469145856354e-7,1.287115291737127e-7,4.170147782344185e-7,2.6537350792859943e-7,1.6199277833109427e-8,0.0,0.0,0.0,0.0,0.0,1.1216047734242524e-6
t25,1.6673292565354096e-7,0.0,0.0,1.2638092437231575e-7,1.2833554343851843e-7,4.023463439442986e-7,2.63661346257517e-7,1.5951366158296302e-8,0.0,0.0,0.0,0.0,0.0,1.1034084498244872e-6
t26,1.6703123586554095e-7,0.0,0.0,1.2570956499083393e-7,1.2822499405239008e-7,3.8893136341576633e-7,2.6337149984730685e-7,1.567834200136061e-8,0.0,0.0,0.0,0.0,0.0,1.0889470001731989e-6
t27,1.6785930075864958e-7,0.0,0.0,1.2537900063577147e-7,1.2835613189618933e-7,3.766164234584308e-7,2.644524606793155e-7,1.5373450834464907e-8,0.0,0.0,0.0,0.0,0.0,1.0780367682628215e-6
t28,1.6950548157120348e-7,0.0,0.0,1.2536342931162612e-7,1.2877458344629698e-7,3.652721666843478e-7,2.669484045815999e-7,1.502032665631741e-8,0.0,0.0,0.0,0.0,0.0,1.0708843922513917e-6
t29,1.5918474158405743e-7,0.0,0.0,1.2196143852618517e-7,1.2573338021878295e-7,3.303713214931179e-7,2.406249764331185e-7,1.4402611968653463e-8,0.0,0.0,0.0,0.0,0.0,9.922784702239153e-7
t30,1.6204229549602752e-7,0.0,0.0,1.2228636114699153e-7,1.263770372708797e-7,3.2192524453473685e-7,2.4466595184559904e-7,1.395384424863093e-8,0.0,0.0,0.0,0.0,0.0,9.912507345428655e-7
t31,1.659520028147665e-7,0.0,0.0,1.2264207534720368e-7,1.2686185236967038e-7,3.140390315948371e-7,2.496745729006169e-7,1.346578541273538e-8,0.0,0.0,0.0,0.0,0.0,9.9263532043983e-7
t32,1.7071776168232825e-7,0.0,0.0,1.2307198655203142e-7,1.2730241676721244e-7,3.066517946279433e-7,2.556151362844637e-7,1.2937289390086275e-8,0.0,0.0,0.0,0.0,0.0,9.962963853040654e-7
t33,1.7625908295110468e-7,0.0,0.0,1.2361715427176482e-7,1.2778834351123362e-7,2.9970730159399396e-7,2.624502046723294e-7,1.2373525195492714e-8,0.0,0.0,0.0,0.0,0.0,1.0021956121959192e-6
t34,1.8255978832301314e-7,0.0,0.0,1.243319090707231e-7,1.2842031848444935e-7,2.931512307186475e-7,2.7011079507419665e-7,1.1785285919958667e-8,0.0,0.0,0.0,0.0,0.0,1.0103593275909883e-6
t35,1.8772037420932566e-7,0.0,0.0,1.252901019072425e-7,1.293345619369477e-7,2.8690656873896807e-7,2.7786002900833965e-7,1.1180010467501066e-8,0.0,0.0,0.0,0.0,0.0,1.0182916462683246e-6
t36,1.9307090153360384e-7,0.0,0.0,1.2650955793807247e-7,1.3072330787209268e-7,2.8079153434156526e-7,2.856902644169972e-7,1.0554850948991649e-8,0.0,0.0,0.0,0.0,0.0,1.027340417051323e-6
t37,1.8216383063658696e-7,0.0,0.0,1.2410426154188764e-7,1.287118573316824e-7,2.589403992208844e-7,2.5713865770675813e-7,9.764871632632575e-9,0.0,0.0,0.0,0.0,0.0,9.608238780704323e-7
t38,1.7294464080684185e-7,0.0,0.0,1.2197812730417874e-7,1.272546291320763e-7,2.400173698407867e-7,2.3320595037510913e-7,8.980314987176392e-9,0.0,0.0,0.0,0.0,0.0,9.04381032446169e-7
t39,1.6456176726548587e-7,0.0,0.0,1.199539659133649e-7,1.2601650883672064e-7,2.2344778330553994e-7,2.1252574115512137e-7,8.199930411066239e-9,0.0,0.0,0.0,0.0,0.0,8.547056968872988e-7
t40,1.4728982567226725e-7,0.0,0.0,1.1519256902633697e-7,1.2179818598146533e-7,2.014149654958984e-7,1.805928315500959e-7,7.342861709803843e-9,0.0,0.0,0.0,0.0,0.0,7.736312394358676e-7
t41,1.4969743192338685e-7,0.0,0.0,1.161721437410321e-7,1.234408469084122e-7,1.9772180910240482e-7,1.8108850408395017e-7,6.687311318385557e-9,0.0,0.0,0.0,0.0,0.0,7.748080470775718e-7
t42,1.515604743388918e-7,0.0,0.0,1.1701077647505398e-7,1.2461596973257765e-7,1.9553251562026324e-7,1.8151541654725504e-7,6.017366127956588e-9,0.0,0.0,0.0,0.0,0.0,7.762525188419984e-7
t43,1.5223150734585871e-7,0.0,0.0,1.1752620722928615e-7,1.252820332600922e-7,1.932856942470733e-7,1.8047127852063526e-7,5.3447966488161976e-9,0.0,0.0,0.0,0.0,0.0,7.741415172517618e-7
t44,1.517005781400295e-7,0.0,0.0,1.1769551478974262e-7,1.25567337152159e-7,1.909133361850171e-7,1.7772874569694087e-7,4.711193209089523e-9,0.0,0.0,0.0,0.0,0.0,7.683167051729787e-7
t45,1.4963939014606466e-7,0.0,0.0,1.174668298632938e-7,1.255268523370829e-7,1.8830470243339253e-7,1.729453050086115e-7,4.117982231632158e-9,0.0,0.0,0.0,0.0,0.0,7.580010620200776e-7
t46,1.452052556396888e-7,0.0,0.0,1.1675793936803117e-7,1.2515426304406582e-7,1.8523862004191247e-7,1.6552353688801545e-7,3.5643465982559295e-9,0.0,0.0,0.0,0.0,0.0,7.414439615799696e-7
t47,1.36608107467799e-7,0.0,0.0,1.154079229265345e-7,1.2438315427818834e-7,1.8104340480922592e-7,1.5414592285701837e-7,3.0481962595906885e-9,0.0,0.0,0.0,0.0,0.0,7.146367085983567e-7
t48,1.1970122726338577e-7,0.0,0.0,1.1333072238548847e-7,1.2308123898913011e-7,1.5600837429858103e-7,1.3386166115653232e-7,2.5667663239558266e-9,0.0,0.0,0.0,0.0,0.0,6.485499904170735e-7
t49,1.0252486150614099e-7,0.0,0.0,1.1041746903578259e-7,1.2104140457046974e-7,1.3044170377401006e-7,1.1324672231945826e-7,2.112587298824321e-9,0.0,0.0,0.0,0.0,0.0,5.797847485046859e-7
t50,8.710595893607413e-8,0.0,0.0,1.0655262307454766e-7,1.1797765682769714e-7,1.0817644858167829e-7,9.489899400138224e-8,1.679573731778847e-9,0.0,0.0,0.0,0.0,0.0,5.163912551531583e-7
t51,7.339615191492966e-8,0.0,0.0,1.0164170006975855e-7,1.1354123736403193e-7,8.94325878840494e-8,7.906469781776552e-8,1.2626769325140608e-9,0.0,0.0,0.0,0.0,0.0,4.583390519830491e-7
t52,6.178621840191278e-8,0.0,0.0,9.563940731337008e-8,1.073766710205135e-7,7.438733438196095e-8,6.597636231094904e-8,8.579946023986539e-10,0.0,0.0,0.0,0.0,0.0,4.06023988031105e-7
t53,5.1885313835056406e-8,0.0,0.0,8.852131379595514e-8,9.91606615285186e-8,6.2267772934771e-8,5.510436900871742e-8,4.67428496750482e-10,0.0,0.0,0.0,0.0,0.0,3.5740685959976906e-7
t54,5.352049480754644e-8,0.0,0.0,9.411699356581467e-8,1.0520730840711638e-7,6.489609210047098e-8,5.714707569413754e-8,3.840094753668183e-10,0.0,0.0,0.0,0.0,0.0,3.7527197405045284e-7
t55,5.41130716846663e-8,0.0,0.0,9.7984871953907e-8,1.0810716192151928e-7,6.606228315477077e-8,5.800655396461714e-8,2.797605308541619e-10,0.0,0.0,0.0,0.0,0.0,3.845537032103346e-7
t56,5.359027457615584e-8,0.0,0.0,1.0010109640642395e-7,1.0825293752518328e-7,6.567923227117918e-8,5.757712593490532e-8,1.452732831214906e-10,0.0,0.0,0.0,0.0,0.0,3.853459399969691e-7
t57,5.647548099642297e-8,0.0,0.0,1.0756476304258676e-7,1.1363804867204797e-7,7.03485352871947e-8,6.105507457176807e-8,9.708593337969032e-11,0.0,0.0,0.0,0.0,0.0,4.0917898850340015e-7
t58,5.780163730832458e-8,0.0,0.0,1.1395052966439226e-7,1.171167455691669e-7,7.302152979752346e-8,6.27828232385286e-8,2.8839518569514476e-11,0.0,0.0,0.0,0.0,0.0,4.247021050965053e-7
t59,5.618800586219464e-8,0.0,0.0,1.189789606687375e-7,1.1895490977845762e-7,7.169541601001474e-8,6.124725869493951e-8,-5.823816944258248e-11,0.0,0.0,0.0,0.0,0.0,4.270063128449014e-7
t60,4.7134529292550427e-8,0.0,0.0,1.0898960175564964e-7,1.193368781341909e-7,5.874848456241929e-8,5.129640540558432e-8,-1.6304804530976148e-10,0.0,0.0,0.0,0.0,0.0,3.8534285110508476e-7
t61,3.44345131980953e-8,0.0,0.0,8.133096322084433e-8,1.1031991220383093e-7,4.1409816843435664e-8,3.7292773628886076e-8,-3.8539194729295963e-10,0.0,0.0,0.0,0.0,0.0,3.044025871477993e-7
t62,2.6960731623507536e-8,0.0,0.0,6.390359521000626e-8,1.0098373264261487e-7,3.1622808566772545e-8,2.895367051096251e-8,-6.168495194197588e-10,0.0,0.0,0.0,0.0,0.0,2.5180768903444397e-7
t63,2.169125815445553e-8,0.0,0.0,5.1631874699606725e-8,9.116491933738398e-8,2.500448905567727e-8,2.313079783555024e-8,-8.559078739161186e-10,0.0,0.0,0.0,0.0,0.0,2.1176743120875762e-7
t64,1.759470835784059e-8,0.0,0.0,4.232510612869484e-8,8.08586551380986e-8,2.0065959090733103e-8,1.8681897328757914e-8,-1.1053420306641871e-9,0.0,0.0,0.0,0.0,0.0,1.784209840134609e-7
t65,1.4187322061316257e-8,0.0,0.0,3.4142336032465936e-8,6.933333761527013e-8,1.6110991449496312e-8,1.505138448558165e-8,-1.365362058826052e-9,0.0,0.0,0.0,0.0,0.0,1.4746000958530424e-7
t66,1.613675337442749e-8,0.0,0.0,3.9208589126118754e-8,7.2102944758545e-8,1.846450883417107e-8,1.7214505211958233e-8,-9.595860988712424e-10,0.0,0.0,0.0,0.0,0.0,1.621677152063493e-7
t67,3.166192288006413e-8,0.0,0.0,1.3333418525525738e-7,157.60676528153706,3.8378039612403356e-8,3.4875834363294444e-8,6.86020678843777e-10,0.0,0.0,0.0,0.0,0.0,157.60676552047303
t68,3.679341290552022e-8,0.0,0.0,1.7266818954164477e-7,281.8145711202101,4.577357159994476e-8,4.1188923582494345e-8,1.2660929957131074e-9,0.0,0.0,0.0,0.0,0.0,281.8145714179002
t69,4.4999309273124583e-8,0.0,0.0,2.657228476965466e-7,6.068631661901192,5.809130122962524e-8,5.142946693652628e-8,1.912365966308774e-9,0.0,0.0,0.0,0.0,0.0,6.0686320840564845
t70,5.980020081516187e-8,0.0,0.0,7.204958545850276e-7,4.723359505016079,8.243502580929172e-8,7.070064100585853e-8,2.6526752499411954e-9,0.0,0.0,0.0,0.0,0.0,4.723360441100477
t71,9.536275383008568e-8,0.0,0.0,0.0002277664928345495,14.806591466539166,1.5620641505159935e-7,1.2199055257069423e-7,3.515786248648821e-9,0.0,0.0,0.0,0.0,0.0,14.806819610107508
t72,7.48484530544062e-8,0.0,0.0,1.3461976135649e-5,3.9214608584108647e-7,1.1025803587693754e-7,9.004453859958315e-8,2.8795707605516946e-9,0.0,0.0,0.0,0.0,0.0,1.4132152819781565e-5
t73,6.200856024720466e-8,0.0,0.0,5.834050194306853e-7,2.3753155452922553e-7,8.57040990576488e-8,7.165280300968681e-8,2.3149211184394648e-9,0.0,0.0,0.0,0.0,0.0,1.0426169573928907e-6
t74,4.68548624191912e-8,0.0,0.0,2.3239585214667382e-7,1.7469510661990927e-7,6.014984590366057e-8,5.237615752348466e-8,1.8128527854733304e-9,0.0,0.0,0.0,0.0,0.0,5.682846773983928e-7
t75,3.414343562251322e-8,0.0,0.0,1.1675467290647148e-7,1.3929999168208723e-7,4.160568353747208e-8,3.744284214089234e-8,1.357708211191888e-9,0.0,0.0,0.0,0.0,0.0,3.706043341006282e-7
t76,2.6764613689360442e-8,0.0,0.0,7.774358706769092e-8,1.1555478986768836e-7,3.154047630045786e-8,2.8878476593673086e-8,9.375963191292868e-10,0.0,0.0,0.0,0.0,0.0,2.814195398379999e-7
t77,2.1587256244160075e-8,0.0,0.0,5.7435583313032476e-8,9.76783867132289e-8,2.4846573102690675e-8,2.299527218366864e-8,5.432440211082422e-10,0.0,0.0,0.0,0.0,0.0,2.25086315577889e-7
t78,1.7549063277863954e-8,0.0,0.0,4.4721934113896756e-8,8.30624558000252e-8,1.9876479200744114e-8,1.852117952030368e-8,1.6719770681751962e-10,0.0,0.0,0.0,0.0,0.0,1.8389830961965122e-7
t79,1.4102281950289286e-8,0.0,0.0,3.537014188794813e-8,6.95920494532109e-8,1.5842108412854518e-8,1.4815476411368182e-8,-1.9325280009094832e-10,0.0,0.0,0.0,0.0,0.0,1.4952880531558007e-7
t80,1.5694049907706738e-8,0.0,0.0,4.02785790283225e-8,7.210294663568475e-8,1.7732666044508365e-8,1.6547779187784898e-8,3.210852448465315e-10,0.0,0.0,0.0,0.0,0.0,1.626771060488538e-7
t81,2.9607928288500795e-8,0.0,0.0,1.3835639310151226e-7,88.73192925235354,3.500966252817231e-8,3.194002524170603e-8,2.5295370259963314e-9,0.0,0.0,0.0,0.0,0.0,88.73192948979707
t82,3.255886211683816e-8,0.0,0.0,1.7162518182491866e-7,349.2358506335486,3.906241894906653e-8,3.540159872733298e-8,3.361604107181921e-9,0.0,0.0,0.0,0.0,0.0,349.2358509155583
t83,3.5154665262160445e-8,0.0,0.0,2.185318915177928e-7,548.5642524037767,4.2849664888526254e-8,3.86072885061428e-8,4.326171304404542e-9,0.0,0.0,0.0,0.0,0.0,548.5642527432464
t84,3.385921471558242e-8,0.0,0.0,1.7622293378354015e-7,1.2629455698269274e-6,4.142574649865031e-8,3.742266008514666e-8,5.075001952480119e-9,0.0,0.0,0.0,0.0,0.0,1.556951126862327e-6
t85,3.208322586202624e-8,0.0,0.0,1.3789495688991262e-7,5.28701986703226e-7,3.9292932366580055e-8,3.562561498797915e-8,5.793726379481459e-9,0.0,0.0,0.0,0.0,0.0,7.793924431892056e-7
t86,3.152342247690316e-8,0.0,0.0,1.1678028026201498e-7,3.3164109757840453e-7,3.869510611820692e-8,3.514395719272512e-8,6.6289971182838035e-9,0.0,0.0,0.0,0.0,0.0,5.604128607465384e-7
t87,2.3215929752804103e-8,0.0,0.0,6.827293296495129e-8,1.324530081222425e-7,2.7572931380355797e-8,2.5465199037439846e-8,5.802880835567115e-9,0.0,0.0,0.0,0.0,0.0,2.8278288209336063e-7
t88,1.7980941521850585e-8,0.0,0.0,4.682121228327847e-8,8.001632345640263e-8,2.0887573552379822e-8,1.949589819660562e-8,5.08885743912717e-9,0.0,0.0,0.0,0.0,0.0,1.902908064496443e-7
t89,1.8828235855002734e-8,0.0,0.0,4.429398359557729e-8,7.210294799697463e-8,2.1748201559341676e-8,2.034486531047815e-8,5.962898474035875e-9,0.0,0.0,0.0,0.0,0.0,1.8328113279141037e-7
t90,2.4622767550330868e-8,0.0,0.0,5.906833545902421e-8,9.465870276443824e-8,2.871682675548013e-8,2.674924719850194e-8,8.54156795864351e-9,0.0,0.0,0.0,0.0,0.0,2.4235744768641894e-7
t91,3.325692744824471e-8,0.0,0.0,8.426988568184205e-8,1.3430215045968978e-7,3.957789679051762e-8,3.656789491905812e-8,1.2221113632134818e-8,0.0,0.0,0.0,0.0,0.0,3.401958689314871e-7
t92,4.826491015321709e-8,0.0,0.0,1.398734008593103e-7,2.222912656046552e-7,5.990246679467366e-8,5.4436096403252146e-8,1.8001625722388553e-8,0.0,0.0,0.0,0.0,0.0,5.427697655374971e-7
t93,8.362915279638301e-8,0.0,0.0,3.939222205325528e-7,5.852463541683441e-7,1.1639914511188799e-7,1.009383183701332e-7,2.8633381796326628e-8,0.0,0.0,0.0,0.0,0.0,1.3087685727756279e-6
t94,3.3898826274417746e-7,0.0,0.0,0.0002380925816005284,93.55610646244554,6.373173215627616e-6,8.68379559267455e-7,5.50356761359587e-8,0.0,0.0,0.0,0.0,0.0,93.55635219060386
t95,2.1853976701627608e-7,0.0,0.0,9.132449997955728e-6,4.6458583849670853e-7,2.983297095754017e-6,4.6399597122187453e-7,4.5127099452856854e-8,0.0,0.0,0.0,0.0,0.0,1.3307995769897458e-5
t96,1.876264077406295e-7,0.0,0.0,5.101561156869372e-7,2.570616085385252e-7,2.396571684143364e-6,3.752132513598952e-7,3.933980620567929e-8,0.0,0.0,0.0,0.0,0.0,3.7659688736750303e-6
t97,1.7093850947212765e-7,0.0,0.0,2.985815989824042e-7,1.935346536453261e-7,1.6964518044149488e-6,3.238547440265454e-7,3.54338522487767e-8,0.0,0.0,0.0,0.0,0.0,2.7187951627901286e-6
t98,1.6148103654363624e-7,0.0,0.0,2.2380979855048287e-7,1.6488128946955732e-7,1.3479291770601403e-6,2.957081332113415e-7,3.277122444054972e-8,0.0,0.0,0.0,0.0,0.0,2.2265806592757078e-6
t99,1.5509139638609543e-7,0.0,0.0,1.8636243548668832e-7,1.4956182593327554e-7,1.1337995695841021e-6,2.787157979555528e-7,3.0886354717511435e-8,0.0,0.0,0.0,0.0,0.0,1.9344173800632255e-6
t100,1.5082598002422446e-7,0.0,0.0,1.6442016147561185e-7,1.4060924470614148e-7,9.866617116997938e-7,2.6842419240574416e-7,2.952587556137193e-8,0.0,0.0,0.0,0.0,0.0,1.7404671658728877e-6
t101,1.4806025337389012e-7,0.0,0.0,1.50309788689364e-7,1.3503036668247866e-7,8.780505265755013e-7,2.624009121864203e-7,2.8541690090716202e-8,0.0,0.0,0.0,0.0,0.0,1.6023935375983706e-6
t102,1.470135017193542e-7,0.0,0.0,1.4069388142301704e-7,1.3129328378587704e-7,7.940262214586292e-7,2.5972561153728605e-7,2.784240277217324e-8,0.0,0.0,0.0,0.0,0.0,1.5005949026963367e-6
t103,1.4730903860726332e-7,0.0,0.0,1.3393743397996857e-7,1.2849274101438339e-7,7.267282420466126e-7,2.597582225242332e-7,2.7376601998224662e-8,0.0,0.0,0.0,0.0,0.0,1.4236022801706856e-6
t104,1.520275262669764e-7,0.0,0.0,1.305530826226713e-7,1.274100554916533e-7,7.550709660698583e-7,2.744234591638755e-7,2.7313200922562212e-8,0.0,0.0,0.0,0.0,0.0,1.466798290537597e-6
t105,1.6798668602068233e-7,0.0,0.0,1.3185600913361663e-7,1.2963451143522505e-7,1.129000166994629e-6,3.325048817155764e-7,2.7906005659907607e-8,0.0,0.0,0.0,0.0,0.0,1.918888260959637e-6
t106,1.8720108512257096e-7,0.0,0.0,1.3419207803713457e-7,1.321893857906586e-7,2.2433082958926396e-6,4.2791036247162886e-7,2.8700522087887907e-8,0.0,0.0,0.0,0.0,0.0,3.153501729402521e-6
t107,2.120643749655818e-7,0.0,0.0,1.376602964795891e-7,1.3569847660152572e-7,161.15068235355213,6.182766789212726e-7,2.9663756299891256e-8,0.0,0.0,0.0,0.0,0.0,161.15068348691574
t108,2.164166081568817e-7,0.0,0.0,1.3698530143269197e-7,1.3560353952104323e-7,1248.629946969886,7.274590444161806e-7,3.000742319234236e-8,0.0,0.0,0.0,0.0,0.0,1248.6299482163581
t109,1.9653860082782014e-7,0.0,0.0,1.318870770154218e-7,1.317632563442555e-7,3.786409744635237e-6,6.06841615187069e-7,2.966448242813485e-8,0.0,0.0,0.0,0.0,0.0,4.883104776437938e-6
t110,1.8698337129540274e-7,0.0,0.0,1.2796901995466163e-7,1.2931279669066827e-7,1.8882048133849798e-6,5.347679135680827e-7,2.9404583466834963e-8,0.0,0.0,0.0,0.0,0.0,2.8966424983606304e-6
t111,1.74017934688776e-7,0.0,0.0,1.228492160863387e-7,1.2563286688694452e-7,1.1095491629971426e-6,4.3612841568622543e-7,2.898522190371368e-8,0.0,0.0,0.0,0.0,0.0,1.997162818249141e-6
t112,1.7068183438732617e-7,0.0,0.0,1.2008829741394185e-7,1.239851336473235e-7,8.545855986690348e-7,4.0663886482921773e-7,2.895623658075864e-8,0.0,0.0,0.0,0.0,0.0,1.7049359655276027e-6
t113,1.6743798562722204e-7,0.0,0.0,1.1747830174915299e-7,1.219039715910179e-7,6.942103477997751e-7,3.833500948801638e-7,2.907542653167178e-8,0.0,0.0,0.0,0.0,0.0,1.5134561281790036e-6
t114,1.7735800513902853e-7,0.0,0.0,1.1814377877735781e-7,1.2240039774358648e-7,6.625989071489024e-7,4.3643055529899914e-7,2.996007459846436e-8,0.0,0.0,0.0,0.0,0.0,1.5468917187063386e-6
t115,3.090884444459684e-7,0.0,0.0,1.3626177998674057e-7,1.3986705974186507e-7,289.46587506077583,206.01905045946546,3.404681265751594e-8,0.0,0.0,0.0,0.0,0.0,495.4849261395054
t116,3.039333738335859e-7,0.0,0.0,1.3210853844776226e-7,1.3474336179931613e-7,560.6066172894089,223.30044856819367,3.42837893105736e-8,0.0,0.0,0.0,0.0,0.0,783.9070664626715
t117,3.170319329343251e-7,0.0,0.0,1.2951339932636894e-7,1.320087770762209e-7,4.7438794075694145e-6,574.5715058246589,3.4488470214420457e-8,0.0,0.0,0.0,0.0,0.0,574.5715111815808
t118,3.4551175107717373e-7,0.0,0.0,1.2802400175795387e-7,1.307707254936392e-7,3.1306616558752072e-6,799.4563306225031,3.479935394781243e-8,0.0,0.0,0.0,0.0,0.0,799.4563343922705
t119,3.931496661069164e-7,0.0,0.0,1.2747810686911971e-7,1.307066715373295e-7,2.5659534454260653e-6,1785.6517751852266,3.5230258160025363e-8,0.0,0.0,0.0,0.0,0.0,1785.6517784377447
