Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.905365701939445e-6,3.905370249412954e-6,0.0,0.0,7.810735951352399e-6
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.905365701939445e-6,3.905370249412954e-6,0.0,0.0,7.810735951352399e-6
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.970352271513548e-7,7.970447768457234e-7,0.0,0.0,1.5940800039970782e-6
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.960202310641762e-7,7.960188668221235e-7,0.0,0.0,1.5920390978862997e-6
t44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.066095359827159e-7,-1.5788386849509136e-10,0.0,0.0,3.064516521142208e-7
t45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.066096496695536e-7,-1.5788386849340898e-10,0.0,0.0,3.064517658010602e-7
t46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.066096496695536e-7,-1.5788386848684962e-10,0.0,0.0,3.064517658010668e-7
t47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.066096496695536e-7,-1.5788386846484915e-10,0.0,0.0,3.0645176580108876e-7
t48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.066095359827159e-7,-1.5788386843034124e-10,0.0,0.0,3.0645165211428555e-7
t49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.066095359827159e-7,-1.5788386837400864e-10,0.0,0.0,3.064516521143419e-7
t50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.628653075793409e-7,-1.3407265063461343e-10,0.0,0.0,3.6273123492870624e-7
t51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6286519389250316e-7,-1.340726501476681e-10,0.0,0.0,3.627311212423555e-7
t52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0660976335639134e-7,-1.5788386801826028e-10,0.0,0.0,3.064518794883731e-7
t53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0660976335639134e-7,-1.5788386818191735e-10,0.0,0.0,3.0645187948820944e-7
t54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0660976335639134e-7,-1.5788386816229623e-10,0.0,0.0,3.0645187948822903e-7
t55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.066106728510931e-7,-1.5788386811813815e-10,0.0,0.0,3.0645278898297496e-7
t56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0660976335639134e-7,-1.578838680695306e-10,0.0,0.0,3.0645187948832183e-7
