Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
t2502,2.4119840982167084e-6,0.0,1.2458445173374337e-7,1.402500837342282e-7,2.8697228011516053e-7,3.0862148517876313e-7,3.43255219722055e-8,0.0,0.0,0.0,0.0,3.306737920950809e-6
t2503,3.0254272601688468e-6,0.0,1.2497210710687052e-7,1.4052324831689916e-7,2.904946286976691e-7,3.1323917129778124e-7,3.448089737538259e-8,0.0,0.0,0.0,0.0,3.929137312963449e-6
t2504,4.261347478646794e-6,0.0,1.2545717510123543e-7,1.4093852371660272e-7,2.9437070031314565e-7,3.182143655201557e-7,3.463612630596665e-8,0.0,0.0,0.0,0.0,5.1749643696039e-6
t2505,7.894769936964095e-6,0.0,1.2609629700508994e-7,1.4158954578593538e-7,2.9875481727435344e-7,3.2367949581239805e-7,3.4785799248790004e-8,0.0,0.0,0.0,0.0,8.819675892090665e-6
t2506,0.00026012830620275097,0.0,1.269715130704182e-7,1.4264131137236728e-7,3.038867762264733e-7,3.2985408151371234e-7,3.491414902124041e-8,0.0,0.0,0.0,0.0,0.00026106657403395515
t2507,0.00013042782587035438,0.0,1.2571665946125184e-7,1.4133811337975974e-7,2.974000162210997e-7,3.2216319694977923e-7,3.4707079267466095e-8,0.0,0.0,0.0,0.0,0.00013134915093563373
t2508,0.00010172259568073259,0.0,1.2472820700928405e-7,1.405243246454916e-7,2.917801268688432e-7,3.1530567936890575e-7,3.447915712630582e-8,0.0,0.0,0.0,0.0,0.00010262941317575142
t2509,8.946977287990029e-5,0.0,1.2392936611836563e-7,1.4000350597672602e-7,2.8680882031616116e-7,3.0908560354409104e-7,3.424683235511948e-8,0.0,0.0,0.0,0.0,9.036384700821075e-5
t2510,7.768020992194242e-5,0.0,1.2326362072164386e-7,1.3965270399176125e-7,2.8231021352573786e-7,3.0334180966888594e-7,3.4013513613745e-8,0.0,0.0,0.0,0.0,7.856279178346419e-5
t2511,6.275189180250302e-5,0.0,1.2269158239009625e-7,1.393928412952394e-7,2.7815143070790227e-7,2.9795412731024697e-7,3.3779385126476016e-8,0.0,0.0,0.0,0.0,6.362386116933296e-5
t2512,7.081097714276577e-6,0.0,1.2218371625209713e-7,1.3916584826645546e-7,2.742194137405399e-7,2.928196575302965e-7,3.354349451684784e-8,0.0,0.0,0.0,0.0,7.943029844582814e-6
t2513,3.6887702321624187e-6,0.0,1.217176749867262e-7,1.3892143893433468e-7,2.7041584069963953e-7,2.8784916037301404e-7,3.3304634065313045e-8,0.0,0.0,0.0,0.0,4.540978981221447e-6
t2514,2.459271425864733e-6,0.0,1.2123629051680625e-7,1.3860606079889363e-7,2.666184682925717e-7,2.829426063675225e-7,3.306188419167991e-8,0.0,0.0,0.0,0.0,3.3017367360322067e-6
t2515,1.817763203947647e-6,0.0,1.2068361568213067e-7,1.3815155901785653e-7,2.6271557156514445e-7,2.7801092288077016e-7,3.281545284458757e-8,0.0,0.0,0.0,0.0,2.6501403259381363e-6
t2516,1.4243374656874688e-6,0.0,1.200196370668573e-7,1.3748584752092978e-7,2.586832163657726e-7,2.730624988403876e-7,3.2570926423223576e-8,0.0,0.0,0.0,0.0,2.2461595919046395e-6
t2517,1.1513407333626071e-6,0.0,1.191541721369128e-7,1.3643718462078735e-7,2.543158295199272e-7,2.679027658179938e-7,3.233828104444414e-8,0.0,0.0,0.0,0.0,1.9614889665026723e-6
t2518,1.2635139099309587e-6,0.0,1.2033617249108378e-7,1.3772376262007516e-7,2.590155961701114e-7,2.7295435286196765e-7,3.2420756698101094e-8,0.0,0.0,0.0,0.0,2.0859645507722975e-6
t2519,1.353626475006897e-6,0.0,1.2129245814555173e-7,1.3854152614763549e-7,2.633291488107543e-7,2.777222312436888e-7,3.251230285801387e-8,0.0,0.0,0.0,0.0,2.187024142212541e-6
t2520,1.4281478868906911e-6,0.0,1.220831078780148e-7,1.390715713660728e-7,2.6735733760488074e-7,2.8229318375265423e-7,3.2600754324466985e-8,0.0,0.0,0.0,0.0,2.2715538418167805e-6
t2521,1.4986725534771038e-6,0.0,1.227471833538892e-7,1.3942401434344414e-7,2.711577215409417e-7,2.867073767763472e-7,3.2681420590420565e-8,0.0,0.0,0.0,0.0,2.3513902700821466e-6
t2522,1.5823122477144873e-6,0.0,1.233131835050856e-7,1.3967265576585966e-7,2.747845950043409e-7,2.9100367382567833e-7,3.275317312975383e-8,0.0,0.0,0.0,0.0,2.4438395289452054e-6
t2523,1.7042455947762612e-6,0.0,1.2380097114490938e-7,1.3986997609485812e-7,2.7829091299909396e-7,2.952213573929253e-7,3.281623902810288e-8,0.0,0.0,0.0,0.0,2.574245051436151e-6
t2524,1.9068687774708714e-6,0.0,1.2422204608492683e-7,1.4005791004019387e-7,2.81728436466374e-7,2.994002005320985e-7,3.2871257237899774e-8,0.0,0.0,0.0,0.0,2.785148627832364e-6
t2525,2.2319891621221856e-6,0.0,1.2462869167105025e-7,1.4027670366103323e-7,2.8520352262643476e-7,3.0361752536583785e-7,3.2918814491847964e-8,0.0,0.0,0.0,0.0,3.11863441993839e-6
t2526,2.7850818085705117e-6,0.0,1.2507115439541435e-7,1.4057369167721644e-7,2.888297971517481e-7,3.0795658323184515e-7,3.295897372721123e-8,0.0,0.0,0.0,0.0,3.6804720087539473e-6
t2527,3.877386938666414e-6,0.0,1.2560274066463732e-7,1.4101406980967682e-7,2.9273348543922554e-7,3.125093906445414e-7,3.2990278627117143e-8,0.0,0.0,0.0,0.0,4.782236903851613e-6
t2528,6.9532084568079694e-6,0.0,1.2628567542780136e-7,1.4169696281282163e-7,2.9706147497465825e-7,3.1738166726433406e-7,3.3007231724769316e-8,0.0,0.0,0.0,0.0,7.868641469012353e-6
t2529,9.079730677340864e-5,0.0,1.272076079387675e-7,1.427953312987352e-7,3.0204146227423785e-7,3.2275483553897116e-7,3.299436190113317e-8,0.0,0.0,0.0,0.0,9.172510037236047e-5
t2530,4.830739946592088e-5,0.0,1.2590011352721763e-7,1.4143777072269318e-7,2.949713085738965e-7,3.141406260748087e-7,3.265466610939447e-8,0.0,0.0,0.0,0.0,4.9216503950928884e-5
t2531,3.965956419291843e-5,0.0,1.2486772620724418e-7,1.4059237948160244e-7,2.887187180353651e-7,3.0627182143084674e-7,3.2290162326440217e-8,0.0,0.0,0.0,0.0,4.055230500039994e-5
t2532,3.4939902127895944e-5,0.0,1.240178450875476e-7,1.400400255486029e-7,2.829939483817521e-7,2.9888395459325884e-7,3.191430186513436e-8,0.0,0.0,0.0,0.0,3.581775220337225e-5
t2533,3.217507484700978e-5,0.0,1.2330170348794766e-7,1.3966571062372699e-7,2.7766319876704103e-7,2.9187496465194955e-7,3.153051996908141e-8,0.0,0.0,0.0,0.0,3.303911094450952e-5
t2534,2.9565033682358747e-5,0.0,1.2267537784620653e-7,1.3938486874899531e-7,2.7257650130205776e-7,2.851174931681018e-7,3.11376954321843e-8,0.0,0.0,0.0,0.0,3.041592561885629e-5
t2535,2.5301365398958744e-5,0.0,1.2210134472578814e-7,1.3913107164291974e-7,2.6759216374657144e-7,2.7849039303095937e-7,3.0733178735978886e-8,0.0,0.0,0.0,0.0,2.613941355084096e-5
t2536,3.625792427528509e-6,0.0,1.2155075041518526e-7,1.3884830020098605e-7,2.625976119470343e-7,2.71903656313658e-7,3.0314278958564434e-8,0.0,0.0,0.0,0.0,4.451007025363936e-6
t2537,1.9118011048919446e-6,0.0,1.209556237414545e-7,1.3847486659610155e-7,2.5745882713238877e-7,2.652611469152216e-7,2.9878336402983805e-8,0.0,0.0,0.0,0.0,2.7238299056800946e-6
t2538,1.2809648586871888e-6,0.0,1.202572423649907e-7,1.3794518419044648e-7,2.5210122149042665e-7,2.5852927146956217e-7,2.9424290249362015e-8,0.0,0.0,0.0,0.0,2.079222068451977e-6
t2539,9.473168941999375e-7,0.0,1.1935714664725345e-7,1.3711972048501775e-7,2.4633044229857935e-7,2.5154783143091644e-7,2.894899485435558e-8,0.0,0.0,0.0,0.0,1.73062102991606e-6
t2540,7.408254506416863e-7,0.0,1.1819810068739125e-7,1.3587093184796286e-7,2.4016964711048084e-7,2.443828114343239e-7,2.8459368136412544e-8,0.0,0.0,0.0,0.0,1.5079063098582577e-6
t2541,5.974979614646076e-7,0.0,1.1665038007993284e-7,1.3391839339296216e-7,2.3342068591945284e-7,2.3686476762593268e-7,2.7972146017578648e-8,0.0,0.0,0.0,0.0,1.3463243345004668e-6
t2542,6.561884345694466e-7,0.0,1.188785850714283e-7,1.3631373164630164e-7,2.414603029781519e-7,2.4481213130610864e-7,2.7962827093818492e-8,0.0,0.0,0.0,0.0,1.4256160126652557e-6
t2543,7.034546152048274e-7,0.0,1.207078960092549e-7,1.378623792416896e-7,2.4898154536849384e-7,2.523880216419007e-7,2.79480917082119e-8,0.0,0.0,0.0,0.0,1.4913425491743781e-6
t2544,7.427229688586271e-7,0.0,1.2223956120819091e-7,1.3888187333094784e-7,2.5611281468841266e-7,2.5969820162079655e-7,2.7913587149100045e-8,0.0,0.0,0.0,0.0,1.5475690068560753e-6
t2545,7.801648647021293e-7,0.0,1.2354052616167226e-7,1.3957033257621895e-7,2.6290911098425415e-7,2.6676807637386256e-7,2.7856543427998984e-8,0.0,0.0,0.0,0.0,1.6008094542261362e-6
t2546,8.249348913068949e-7,0.0,1.2466059034815318e-7,1.4006400493968074e-7,2.694199666634233e-7,2.7361666141438005e-7,2.7780229754905685e-8,0.0,0.0,0.0,0.0,1.6604763444274378e-6
t2547,8.906042473288089e-7,0.0,1.2563452023665307e-7,1.4046213965513856e-7,2.756913566516556e-7,2.8025875133275675e-7,2.768971310358303e-8,0.0,0.0,0.0,0.0,1.7403407283085962e-6
t2548,1.000276868045651e-6,0.0,1.2648173227791126e-7,1.4084589227759334e-7,2.817639478173702e-7,2.867037864973736e-7,2.7590051547518594e-8,0.0,0.0,0.0,0.0,1.863662278463418e-6
t2549,1.1781085174075328e-6,0.0,1.2730484095005268e-7,1.4129471571014718e-7,2.8778738903885495e-7,2.9302991474873914e-7,2.7484430801303532e-8,0.0,0.0,0.0,0.0,2.0550098086566303e-6
t2550,1.4858640401318117e-6,0.0,1.2820390723108815e-7,1.4190348266839608e-7,2.9392095007576506e-7,2.993176161253406e-7,2.737484835137847e-8,0.0,0.0,0.0,0.0,2.3765848445837805e-6
t2551,2.112903739322539e-6,0.0,1.292872681795314e-7,1.4280469754378348e-7,3.0034155570710393e-7,3.0565249561079296e-7,2.7261318426675196e-8,0.0,0.0,0.0,0.0,3.018251074790426e-6
t2552,4.010934399458073e-6,0.0,1.3068504289114934e-7,1.4420379310816942e-7,3.0725628977892896e-7,3.121305066765949e-7,2.7135921712744986e-8,0.0,0.0,0.0,0.0,4.9323459536256595e-6
t2553,8505.776091065316,0.0,1.3258769008142897e-7,1.464703856196535e-7,3.15019892362301e-7,3.189615873964691e-7,2.6972436965406134e-8,0.0,0.0,0.0,0.0,8505.776092005328
t2554,8512.74494241233,0.0,1.296810972602705e-7,1.436015214770218e-7,2.966649049585307e-7,2.9865498792388173e-7,2.6339431713971083e-8,0.0,0.0,0.0,0.0,8512.74494330727
t2555,6939.389746586469,0.0,1.2736607367589767e-7,1.4179992072842802e-7,2.8057597261116163e-7,2.806692813426698e-7,2.5694658168621658e-8,0.0,0.0,0.0,0.0,6939.389747442576
t2556,0.003444275450224497,0.0,1.254149442642937e-7,1.4058784287898014e-7,2.6598263618850325e-7,2.643700723109158e-7,2.5062393986942696e-8,0.0,0.0,0.0,0.0,0.0034450968681141265
t2557,0.002293794717983458,0.0,1.2368201518885294e-7,1.3969213703291435e-7,2.52452812183952e-7,2.494086880006345e-7,2.4446675122432186e-8,0.0,0.0,0.0,0.0,0.0022945844003109867
t2558,0.0023444168264986007,0.0,1.2204018029819633e-7,1.3890938508796653e-7,2.3964334964884716e-7,2.3549464192698545e-7,2.38457894651399e-8,0.0,0.0,0.0,0.0,0.0023451767598450276
t2559,0.0004713062904953524,0.0,1.203753145130873e-7,1.3806720209938802e-7,2.2730620880855316e-7,2.224090192031683e-7,2.325685076460704e-8,0.0,0.0,0.0,0.0,0.00047203770509074124
t2560,9.464180504939325e-7,0.0,1.1857050113161386e-7,1.3698047925221387e-7,2.1524909928991837e-7,2.0996894831428698e-7,2.267661881694461e-8,0.0,0.0,0.0,0.0,1.6498636972989103e-6
t2561,4.6768750744530765e-7,0.0,1.164389004368012e-7,1.3543524422225118e-7,2.0332771835969872e-7,1.9803503190130861e-7,2.2103110328138838e-8,0.0,0.0,0.0,0.0,1.1430275126935063e-6
t2562,3.050623240951954e-7,0.0,1.1378819006430918e-7,1.3314651241913935e-7,1.9143908829329482e-7,1.8648345434650055e-7,2.1535605690479492e-8,0.0,0.0,0.0,0.0,9.514551749089188e-7
t2563,2.2231339736055267e-7,0.0,1.1042967550411787e-7,1.297427219793148e-7,1.7951182318176495e-7,1.7519262231450638e-7,2.0977055626405433e-8,0.0,0.0,0.0,0.0,8.38167295966662e-7
t2564,1.7176531190946154e-7,0.0,1.0619325600461982e-7,1.247720514233601e-7,1.674715338265628e-7,1.639768118665893e-7,2.0441637616739875e-8,0.0,0.0,0.0,0.0,7.546206026473334e-7
t2565,1.374622615911331e-7,0.0,1.009241859702247e-7,1.1771787466196536e-7,1.5499477489874793e-7,1.5200282772673147e-7,1.9992209267495713e-8,0.0,0.0,0.0,0.0,6.830941341162982e-7
t2566,1.5415752058858096e-7,0.0,1.0874497624798783e-7,1.2625153908404476e-7,1.7481671436591687e-7,1.7300775965127774e-7,2.1194350474148745e-8,0.0,0.0,0.0,0.0,7.58172860411957e-7
t2567,1.6874611547824805e-7,0.0,1.159402205577553e-7,1.3246016902729867e-7,1.9666111320199735e-7,1.9776692729977727e-7,2.2655851122541484e-8,0.0,0.0,0.0,0.0,8.342303966876181e-7
t2568,1.81141800108432e-7,0.0,1.2270673018215376e-7,1.3712187723457686e-7,2.2295183433895165e-7,2.29985584995941e-7,2.428126920060198e-8,0.0,0.0,0.0,0.0,9.181890960606573e-7
t2569,1.93257181580075e-7,0.0,1.291715100365165e-7,1.408082215061831e-7,2.5559911821842726e-7,2.7354682651420907e-7,2.6064079920912537e-8,0.0,0.0,0.0,0.0,1.0184469377763235e-6
t2570,2.0831063530330198e-7,0.0,1.3545054763611683e-7,1.4401860867056083e-7,2.9734656818852104e-7,3.35457481524121e-7,2.8027104264393215e-8,0.0,0.0,0.0,0.0,1.1486109455870147e-6
t2571,2.3155720457657563e-7,0.0,1.416572012094468e-7,1.4725857639258744e-7,3.519009310176514e-7,4.290564566607529e-7,3.017870049543255e-8,0.0,0.0,0.0,0.0,1.3316090703524468e-6
t2572,2.434718385480359e-7,0.0,1.4304534759368826e-7,1.4619514296534397e-7,3.853272020759147e-7,4.569398995340907e-7,3.196666785527851e-8,0.0,0.0,0.0,0.0,1.4069460985723522e-6
t2573,2.647116570572008e-7,0.0,1.443112043125789e-7,1.455288030206032e-7,4.240908326706671e-7,4.886051389125555e-7,3.393919018075309e-8,0.0,0.0,0.0,0.0,1.5011868261543586e-6
t2574,3.4047788109363587e-7,0.0,1.50701345906528e-7,1.499439882851496e-7,5.349997687878663e-7,6.774707212331133e-7,3.690213753754965e-8,0.0,0.0,0.0,0.0,1.8904958428438427e-6
t2575,4.92149591191623e-7,0.0,1.584515906471709e-7,1.5552450309918352e-7,7.270580661995584e-7,1.0966601832493956e-6,4.0391953647221604e-8,0.0,0.0,0.0,0.0,2.6702358880341532e-6
t2576,9.475610265504884e-7,0.0,1.6880566762129157e-7,1.636308592360574e-7,1.1506187957246356e-6,2.8258166810427887e-6,4.44268504906472e-8,0.0,0.0,0.0,0.0,5.300859880665909e-6
t2577,5924.662937051138,0.0,1.8413397769099084e-7,1.7704118513707967e-7,3.002049001104623e-6,779.3715757271142,4.84738613601155e-8,0.0,0.0,0.0,0.0,6704.03451618995
t2578,19210.946853017293,0.0,1.6530353146672458e-7,1.6143543800656463e-7,1.2372754291905626e-6,3.1519525284734866e-6,4.726743720838737e-8,0.0,0.0,0.0,0.0,19210.946857780527
t2579,0.002830424799009595,0.0,1.5285943981130442e-7,1.526517644210816e-7,8.170382180926744e-7,1.4231186220110383e-6,4.57777613966305e-8,0.0,0.0,0.0,0.0,0.002833016244815327
t2580,0.0011291253507109157,0.0,1.4408345878409319e-7,1.474338798389768e-7,6.307190361285547e-7,9.616956505380622e-7,4.437452486140789e-8,0.0,0.0,0.0,0.0,0.0011310536572610669
t2581,0.0008516714501986321,0.0,1.3768495577898613e-7,1.442575238332904e-7,5.254381843131372e-7,7.453245512740477e-7,4.3110286811466866e-8,0.0,0.0,0.0,0.0,0.000853267265700643
t2582,0.0008160370809281751,0.0,1.3292772506419543e-7,1.4228238470594785e-7,4.5788537203267353e-7,6.19218181821854e-7,4.197795026620434e-8,0.0,0.0,0.0,0.0,0.0008174313725420661
t2583,0.0008783681026057132,0.0,1.293888588235947e-7,1.4101998760892074e-7,4.1100991804808484e-7,5.36495877797874e-7,4.096051434384984e-8,0.0,0.0,0.0,0.0,0.0008796269777623356
t2584,7.6009610791984315e-6,0.0,1.268406981764751e-7,1.401710682054501e-7,3.767097410526522e-7,4.780105669886191e-7,4.0041016177948744e-8,0.0,0.0,0.0,0.0,8.762734169799577e-6
t2585,3.7923960807458083e-6,0.0,1.2494798840868972e-7,1.395399405366939e-7,3.505028920348458e-7,4.34365433935704e-7,3.920471434460434e-8,0.0,0.0,0.0,0.0,4.880957050006346e-6
t2586,2.494803837088232e-6,0.0,1.2346882336861368e-7,1.3898419300550975e-7,3.297456098644396e-7,4.004276861793671e-7,3.843957844896832e-8,0.0,0.0,0.0,0.0,3.5258697279551304e-6
t2587,1.8336526698815979e-6,0.0,1.222190567189164e-7,1.383810795342036e-7,3.127623233206016e-7,3.7314293468307444e-7,3.7736848179905695e-8,0.0,0.0,0.0,0.0,2.8178949123182996e-6
t2588,1.4291125419854952e-6,0.0,1.2104985663798413e-7,1.3760068408893325e-7,2.9842756465253545e-7,3.505705069250252e-7,3.709300913290069e-8,0.0,0.0,0.0,0.0,2.373854163422874e-6
t2589,1.1535733911188616e-6,0.0,1.1982353116967324e-7,1.3646769006862165e-7,2.859045020858817e-7,3.3135653111652737e-7,3.651653180040454e-8,0.0,0.0,0.0,0.0,2.06364217735997e-6
t2590,1.2714010734498427e-6,0.0,1.208119187303205e-7,1.377474464137248e-7,2.8631464001765336e-7,3.298872549232785e-7,3.6371909414176516e-8,0.0,0.0,0.0,0.0,2.182534242948996e-6
t2591,1.3669003487415373e-6,0.0,1.216331768166092e-7,1.3856325126009569e-7,2.869523115928614e-7,3.28934038204765e-7,3.627451031782988e-8,0.0,0.0,0.0,0.0,2.2792576369336984e-6
t2592,1.4467303653178226e-6,0.0,1.2233266699948942e-7,1.3909626067688233e-7,2.8786148524060937e-7,3.285292257050914e-7,3.620722185294253e-8,0.0,0.0,0.0,0.0,2.3607572257928377e-6
t2593,1.523376489581719e-6,0.0,1.2293869845759502e-7,1.3945730230077935e-7,2.8904321603996425e-7,3.2865391488311754e-7,3.616238478287729e-8,0.0,0.0,0.0,0.0,2.439632006046053e-6
t2594,1.6157286984616935e-6,0.0,1.2347244623045973e-7,1.397220815189105e-7,2.905038129621035e-7,3.292989389527557e-7,3.613675819562355e-8,0.0,0.0,0.0,0.0,2.5348627363215464e-6
t2595,1.7523884048414254e-6,0.0,1.2394940509831827e-7,1.3994748123201506e-7,2.922596372438832e-7,3.3047006766983937e-7,3.6128412291355667e-8,0.0,0.0,0.0,0.0,2.675143408376837e-6
t2596,1.912424624150891e-6,0.0,1.242184660407206e-7,1.3998563642585891e-7,2.935318765671718e-7,3.311692317959504e-7,3.611496448925557e-8,0.0,0.0,0.0,0.0,2.837444799469848e-6
t2597,2.2571926883558143e-6,0.0,1.2463826937334764e-7,1.4024325710250086e-7,2.959608162899877e-7,3.3343667645980105e-7,3.614227982068667e-8,0.0,0.0,0.0,0.0,3.187613987402138e-6
t2598,2.8502911911158004e-6,0.0,1.2509965386396483e-7,1.4057158244841275e-7,2.9885068469631196e-7,3.363419477111132e-7,3.6187612933158624e-8,0.0,0.0,0.0,0.0,3.787342672768762e-6
t2599,4.055386279760379e-6,0.0,1.256585051550562e-7,1.4104360192873892e-7,3.023252739638658e-7,3.399860144846967e-7,3.6247738383947234e-8,0.0,0.0,0.0,0.0,5.000647413676684e-6
t2600,7.698733891814705e-6,0.0,1.2638031476692144e-7,1.4176569879733413e-7,3.0654057844506644e-7,3.444985244261597e-7,3.6315278786664334e-8,0.0,0.0,0.0,0.0,8.65423428703685e-6
t2601,9586.866152746114,0.0,1.27358174241736e-7,1.4292107843803216e-7,3.117578311191484e-7,3.501217481039848e-7,3.637119876977751e-8,0.0,0.0,0.0,0.0,9586.866153714644
t2602,7096.451943920677,0.0,1.2601689377455985e-7,1.4151609646868904e-7,3.039397126366109e-7,3.392811210665945e-7,3.6054854955978405e-8,0.0,0.0,0.0,0.0,7096.451944867486
t2603,8226.684353856215,0.0,1.2496767907901177e-7,1.406462456601947e-7,2.973076479973237e-7,3.299222269472673e-7,3.573064245684936e-8,0.0,0.0,0.0,0.0,8226.684354784791
t2604,0.002373791724248132,0.0,1.2411760590864003e-7,1.4008580232113242e-7,2.915161496238078e-7,3.2163946119919347e-7,3.541531641812004e-8,0.0,0.0,0.0,0.0,0.002374704498583603
t2605,0.001376638367616534,0.0,1.2342218700760834e-7,1.3972053110296017e-7,2.8641377590125186e-7,3.1425929841209186e-7,3.511392674785489e-8,0.0,0.0,0.0,0.0,0.0013775372973357058
t2606,0.0006650949937256166,0.0,1.228418283288957e-7,1.394675251643145e-7,2.8183158178641863e-7,3.0758368978198854e-7,3.482599978322615e-8,0.0,0.0,0.0,0.0,0.0006659815443504615
t2607,0.0003847676542161422,0.0,1.2234928366966795e-7,1.3926984809888457e-7,2.776312491341514e-7,3.0145100375127897e-7,3.454982638340318e-8,0.0,0.0,0.0,0.0,0.00038564290542717963
t2608,7.457808156998483e-6,0.0,1.219271871686461e-7,1.3908332606383584e-7,2.736970161241339e-7,2.9572705964825447e-7,3.428341249063389e-8,0.0,0.0,0.0,0.0,8.322526158493988e-6
t2609,3.7329504894372748e-6,0.0,1.2151685863293441e-7,1.3885973335266082e-7,2.698679898864444e-7,2.9024822176430165e-7,3.402421006677045e-8,0.0,0.0,0.0,0.0,4.587467503140386e-6
t2610,2.456649206506332e-6,0.0,1.210708164523511e-7,1.3855380725540306e-7,2.660346306170116e-7,2.849125668644452e-7,3.3771301352695035e-8,0.0,0.0,0.0,0.0,3.300992329048238e-6
t2611,1.8047238735130463e-6,0.0,1.205375007058081e-7,1.3809957274506676e-7,2.620849163854006e-7,2.796174659134727e-7,3.352475309972145e-8,0.0,0.0,0.0,0.0,2.638588082362516e-6
t2612,1.4077936785863533e-6,0.0,1.1987374019216836e-7,1.3741786751953432e-7,2.579703237736311e-7,2.743342152830169e-7,3.3289664938186796e-8,0.0,0.0,0.0,0.0,2.2306794902928905e-6
t2613,1.1356387166978408e-6,0.0,1.189959712944869e-7,1.363413137824637e-7,2.535093031487093e-7,2.688850268720541e-7,3.3077575259017924e-8,0.0,0.0,0.0,0.0,1.9464479070545726e-6
t2614,1.2455005101159403e-6,0.0,1.2021259863511345e-7,1.3766117880282454e-7,2.583102555303154e-7,2.7404964814965986e-7,3.321221096724709e-8,0.0,0.0,0.0,0.0,2.068946402201101e-6
t2615,1.3311847287858487e-6,0.0,1.211932205135991e-7,1.384980896403554e-7,2.627137416630703e-7,2.7895698901818245e-7,3.336832353757905e-8,0.0,0.0,0.0,0.0,2.165915093158635e-6
t2616,1.3975260088455795e-6,0.0,1.2199911793141435e-7,1.3903710865010324e-7,2.6682170768613936e-7,2.8369893505823884e-7,3.353286605682519e-8,0.0,0.0,0.0,0.0,2.2426157442283007e-6
t2617,1.4533317079624836e-6,0.0,1.22669509548362e-7,1.3939004528068142e-7,2.7069174405688337e-7,2.883198055745666e-7,3.370067550956315e-8,0.0,0.0,0.0,0.0,2.30810348793254e-6
t2618,1.5110176597260902e-6,0.0,1.2323212210892372e-7,1.3963069212083135e-7,2.74377966187183e-7,2.928635057064212e-7,3.387044774932554e-8,0.0,0.0,0.0,0.0,2.3749923935987747e-6
t2619,1.5872678122120294e-6,0.0,1.2370482211482566e-7,1.3980975020472614e-7,2.7793277203562213e-7,2.9737543938253676e-7,3.404242865127923e-8,0.0,0.0,0.0,0.0,2.4601330246010193e-6
t2620,1.7066342323190544e-6,0.0,1.2409568826715073e-7,1.3996517012389316e-7,2.8140699692014273e-7,3.0190293492779296e-7,3.4217449176134045e-8,0.0,0.0,0.0,0.0,2.588222471734168e-6
t2621,1.911716327762387e-6,0.0,1.2445305448998192e-7,1.401300849791082e-7,2.8490734870735805e-7,3.06534242716152e-7,3.439651799335333e-8,0.0,0.0,0.0,0.0,2.8021375766483404e-6
t2622,2.247274816734987e-6,0.0,1.2482160647494752e-7,1.4033990900928363e-7,2.88547773536091e-7,3.113667943660645e-7,3.4580556191069035e-8,0.0,0.0,0.0,0.0,3.146931456312442e-6
t2623,2.829906165817019e-6,0.0,1.2524711978549467e-7,1.4064015837804058e-7,2.9245486644120964e-7,3.1651114999278885e-7,3.476994844796177e-8,0.0,0.0,0.0,0.0,3.7395294088625145e-6
t2624,4.018399306408289e-6,0.0,1.257809154171173e-7,1.410969332618017e-7,2.967746764255326e-7,3.2209610713117953e-7,3.496341183533942e-8,0.0,0.0,0.0,0.0,4.9391113504792594e-6
t2625,7.616894553325091e-6,0.0,1.264855819204475e-7,1.4181341589412602e-7,3.0168353976229277e-7,3.282774268089073e-7,3.5155014590064556e-8,0.0,0.0,0.0,0.0,8.550309532300928e-6
t2626,342.1017530267869,0.0,1.274522395527866e-7,1.4297201706908663e-7,3.074574875616034e-7,3.3531413456846516e-7,3.532709047869656e-8,0.0,0.0,0.0,0.0,342.1017539753099
t2627,121.13104630879083,0.0,1.2606637741399614e-7,1.4153583480694088e-7,3.0022150971210996e-7,3.2669974818283907e-7,3.5128447027843444e-8,0.0,0.0,0.0,0.0,121.13104723844276
t2628,78.38924462860244,0.0,1.2498024563789743e-7,1.4064376249787113e-7,2.940076514996633e-7,3.1910400757295465e-7,3.491088054032251e-8,0.0,0.0,0.0,0.0,78.38924554224899
t2629,55.18853292696076,0.0,1.2410197955431587e-7,1.4007127201794595e-7,2.885318316781724e-7,3.122580194324925e-7,3.469245652948387e-8,0.0,0.0,0.0,0.0,55.188533826616315
t2630,0.0016341806131503055,0.0,1.2337217164000527e-7,1.3968691590372818e-7,2.8360963201397903e-7,3.0599326506623976e-7,3.447766167036974e-8,0.0,0.0,0.0,0.0,0.0016350677527965996
t2631,0.000644852509698388,0.0,1.2274738722710362e-7,1.3940383366375288e-7,2.7909072462695163e-7,3.001708516778682e-7,3.426701097469675e-8,0.0,0.0,0.0,0.0,0.0006457281895065585
t2632,7.219598750151901e-6,0.0,1.221953612386645e-7,1.3915866869923742e-7,2.7484884324338495e-7,2.9467348690241315e-7,3.4059790899224584e-8,0.0,0.0,0.0,0.0,8.084534901134825e-6
t2633,3.6057508218333805e-6,0.0,1.2169201742758243e-7,1.388970595971912e-7,2.707755504737783e-7,2.8940072356100576e-7,3.385504554926205e-8,0.0,0.0,0.0,0.0,4.4603712184421996e-6
t2634,2.371738353959135e-6,0.0,1.2117559195854465e-7,1.3856167517810374e-7,2.6673810137349585e-7,2.8424202177519416e-7,3.365217240924922e-8,0.0,0.0,0.0,0.0,3.2161079166537226e-6
