Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
t30,1.9135389456768957e-7,0.0,1.3296951888914113e-7,1.4156821818277543e-7,2.774196989808059e-7,2.6474266212739296e-7,2.1657892186286308e-8,0.0,0.0,0.0,0.0,1.0297118849340912e-6
t31,1.8756398970155587e-7,0.0,1.2904613024708528e-7,1.3987933112413195e-7,2.5589655472672717e-7,2.3841793692224205e-7,2.1222196139498914e-8,0.0,0.0,0.0,0.0,9.720261388612412e-7
t32,1.8263252828910952e-7,0.0,1.2460963466812903e-7,1.3753059275247547e-7,2.3703359602384654e-7,2.16695564530238e-7,2.0771668839427375e-8,0.0,0.0,0.0,0.0,9.192735851032259e-7
t33,1.7553948590331626e-7,0.0,1.196781758308323e-7,1.3420202326875813e-7,2.2030331151535202e-7,1.9846619560855936e-7,2.0305418953634422e-8,0.0,0.0,0.0,0.0,8.684946110804524e-7
t34,1.6540106258775598e-7,0.0,1.1422023582695953e-7,1.2946634646809276e-7,2.0525551631958766e-7,1.829502098001905e-7,1.9836018581335254e-8,0.0,0.0,0.0,0.0,8.171293895839216e-7
t35,1.5225140868024687e-7,0.0,1.0826464921297934e-7,1.2288240827490028e-7,1.9169017719343217e-7,1.6909344228563508e-7,1.9451067332734852e-8,0.0,0.0,0.0,0.0,7.636331529799286e-7
t36,1.666026480325919e-7,0.0,1.0964931346537007e-7,1.238151219545194e-7,2.0318386501259275e-7,1.8191925030644557e-7,1.997254539380326e-8,0.0,0.0,0.0,0.0,8.051427441653229e-7
t37,2.1294331784274822e-7,0.0,1.1687347829360852e-7,1.3029540721825875e-7,2.3996029151450315e-7,2.1709436177595408e-7,2.11657578583168e-8,0.0,0.0,0.0,0.0,9.383326145033895e-7
t38,2.8470651952253673e-7,0.0,1.2431281082863071e-7,1.3556475953286987e-7,2.915753873429653e-7,2.680478194582578e-7,2.2491773356167495e-8,0.0,0.0,0.0,0.0,1.126699070041428e-6
t39,4.126931674726209e-7,0.0,1.3260756491739237e-7,1.4046153943902504e-7,3.699756358459158e-7,3.4847675760768864e-7,2.394229040025954e-8,0.0,0.0,0.0,0.0,1.4281569556829023e-6
t40,7.095177812239282e-7,0.0,1.4251175871907284e-7,1.4596486723995982e-7,5.043504223762559e-7,4.94376178272267e-7,2.553251129990781e-8,0.0,0.0,0.0,0.0,2.0222535191313915e-6
t41,2.1083411252382405e-6,0.0,1.552541502582903e-7,1.5341781002553424e-7,7.910030530181292e-7,8.405862510499969e-7,2.7278568912889375e-8,0.0,0.0,0.0,0.0,4.075880958503081e-6
t42,1136.5062097848215,0.0,1.7306744828102484e-7,1.6508317154942833e-7,1.8573197114582576e-6,2.7034992833844065e-6,2.914765149087146e-8,0.0,0.0,0.0,0.0,1136.5062147129388
t43,2.6501088778078057e-6,0.0,1.814284445098513e-7,1.6887294985322694e-7,4.2996602301607885e-6,5515.896617538471,3.019716079033522e-8,0.0,0.0,0.0,0.0,5515.896624868738
t44,1.8490040802844826e-6,0.0,1.958620714222048e-7,1.7930324522572424e-7,7574.470814179095,3132.2032778200164,3.1090272863851544e-8,0.0,0.0,0.0,0.0,10706.674094254371
t45,5.319550965477431e-7,0.0,1.7976271332564739e-7,1.6638392712506205e-7,3.2689148826397277e-6,2.1104735807490095e-6,2.945417838453638e-8,0.0,0.0,0.0,0.0,6.286944378771727e-6
t46,3.3058509818052263e-7,0.0,1.6902107471439303e-7,1.5858779936177418e-7,1.2695765411162532e-6,8.554791423975857e-7,2.7812673287674905e-8,0.0,0.0,0.0,0.0,2.811062329058204e-6
t47,2.477692247378984e-7,0.0,1.6127284164928254e-7,1.533969369543303e-7,7.848884575819323e-7,5.494217287716553e-7,2.6337440247304882e-8,0.0,0.0,0.0,0.0,1.9230866299424037e-6
t48,2.0326343211134845e-7,0.0,1.5526214897224108e-7,1.4960829139489777e-7,5.665125079156348e-7,4.095151870974783e-7,2.5011510536865706e-8,0.0,0.0,0.0,0.0,1.5091730780284663e-6
t49,1.765701868445011e-7,0.0,1.502197818990264e-7,1.4650526619072653e-7,4.422641228279437e-7,3.286544651937498e-7,2.3808726759580505e-8,0.0,0.0,0.0,0.0,1.2680225497155283e-6
t50,1.591089959412696e-7,0.0,1.4559305852058904e-7,1.4355967955850835e-7,3.620754488456725e-7,2.7552540573134946e-7,2.272385992818907e-8,0.0,0.0,0.0,0.0,1.108586448525578e-6
t51,1.6038457256749548e-7,0.0,1.4640489832065895e-7,1.4574139066779084e-7,3.6207544707153953e-7,2.707841451506255e-7,2.2148065870884123e-8,0.0,0.0,0.0,0.0,1.1075385196489944e-6
t52,1.6484596934432727e-7,0.0,1.469394124601908e-7,1.4811341642795683e-7,3.620754466351487e-7,2.6716283921677214e-7,2.1595627978181713e-8,0.0,0.0,0.0,0.0,1.1107327120625774e-6
t53,1.5821263467635555e-7,0.0,1.4160219897209866e-7,1.4533298667758138e-7,3.060399889562034e-7,2.327299932386296e-7,2.0657318164767797e-8,0.0,0.0,0.0,0.0,1.0045751206856366e-6
t54,1.5321995512859682e-7,0.0,1.3592163187071763e-7,1.4257495352898174e-7,2.60589727162871e-7,2.0601713334361008e-7,1.9748477056232167e-8,0.0,0.0,0.0,0.0,9.180718780910093e-7
t55,1.4826595305768382e-7,0.0,1.2985903292072723e-7,1.394358586237601e-7,2.2624297852271067e-7,1.8434193630830493e-7,1.88775147982993e-8,0.0,0.0,0.0,0.0,8.470232742314861e-7
t56,1.420696641129052e-7,0.0,1.2335168339096025e-7,1.3552261060648298e-7,1.9947723266715145e-7,1.6610022001542753e-7,1.803856941532423e-8,0.0,0.0,0.0,0.0,7.845599802082516e-7
t57,1.3359117367784927e-7,0.0,1.163655781276398e-7,1.3038671502078983e-7,1.7808290975701614e-7,1.5026391039617662e-7,1.7229359912883982e-8,0.0,0.0,0.0,0.0,7.259196468923556e-7
t58,1.230478769321217e-7,0.0,1.0885644115254099e-7,1.2345351820512953e-7,1.5937133874513834e-7,1.361487296810926e-7,1.6480254563811686e-8,0.0,0.0,0.0,0.0,6.673581592798349e-7
t59,1.2559942346964587e-7,0.0,1.0656120306310086e-7,1.21532556551646e-7,1.6336853259169985e-7,1.399959078404496e-7,1.635004230570275e-8,0.0,0.0,0.0,0.0,6.73407665822245e-7
t60,1.470179439945593e-7,0.0,1.1028676345129841e-7,1.258537713686595e-7,1.7634678672164478e-7,1.586648643783417e-7,1.6865979530954087e-8,0.0,0.0,0.0,0.0,7.350361094454578e-7
t61,1.7076105535363095e-7,0.0,1.129213945466983e-7,1.277126856570923e-7,1.8981170295495327e-7,1.8202572437150428e-7,1.744655866696318e-8,0.0,0.0,0.0,0.0,8.006791215508422e-7
t62,2.1414979239075875e-7,0.0,1.1746561709139593e-7,1.307750142351346e-7,2.1301579721032806e-7,2.208086975574884e-7,1.8272220335479506e-8,0.0,0.0,0.0,0.0,9.144871388205853e-7
t63,3.170736408345345e-7,0.0,1.2555403119347415e-7,1.368470100103889e-7,2.5602109467532686e-7,2.9568304475722113e-7,1.941089701900278e-8,0.0,0.0,0.0,0.0,1.1505897184899482e-6
t64,5.522160310040904e-7,0.0,1.3449835935436939e-7,1.42928532304489e-7,3.1922038382028813e-7,4.3440928076338216e-7,2.0653638650978388e-8,0.0,0.0,0.0,0.0,1.6039262258975974e-6
t65,1.301495196918353e-6,0.0,1.4520502396505787e-7,1.5037869857265207e-7,4.219250894045508e-7,7.136458417951265e-7,2.1984112606827443e-8,0.0,0.0,0.0,0.0,2.7546339632625683e-6
t66,2.0068607212309934e-6,0.0,1.5300824996285392e-7,1.549090020861719e-7,5.45273175842916e-7,1.3183839975936913e-6,2.3101907055621458e-8,0.0,0.0,0.0,0.0,4.201537053772248e-6
t67,1.8539678272027105e-6,0.0,1.5821402908798053e-7,1.575257250496143e-7,6.750316670545229e-7,3.2802396926661397e-6,2.3964132887799403e-8,0.0,0.0,0.0,0.0,6.148943073948768e-6
t68,1.7629135055016795e-6,0.0,1.6619393312498022e-7,1.6385165545480057e-7,8.914817666317903e-7,3159.6441845353984,2.476765118883153e-8,0.0,0.0,0.0,0.0,3159.644187544607
t69,6.52435882224794e-7,0.0,1.58418252298331e-7,1.5649277195891341e-7,7.308426391669514e-7,4.927803513426525e-6,2.438084617147659e-8,0.0,0.0,0.0,0.0,6.650373905246991e-6
t70,4.2287048160789784e-7,0.0,1.5298661951220978e-7,1.5195994689266262e-7,6.237746879349277e-7,1.916947715088884e-6,2.3922406337186635e-8,0.0,0.0,0.0,0.0,3.2924618573737684e-6
t71,3.242071812550644e-7,0.0,1.4898129990499975e-7,1.4897497450354786e-7,5.461520068125282e-7,1.1870432797487661e-6,2.3489722421191098e-8,0.0,0.0,0.0,0.0,2.3788484646460977e-6
t72,2.7124303015851154e-7,0.0,1.4587832163252887e-7,1.4687850510359568e-7,4.868569389470905e-7,8.581852380306622e-7,2.3090587871971317e-8,0.0,0.0,0.0,0.0,1.9321326217443604e-6
t73,2.3923792785844625e-7,0.0,1.4332480136721384e-7,1.45263269790912e-7,4.398011899080512e-7,6.710763524026571e-7,2.2720379122813374e-8,0.0,0.0,0.0,0.0,1.6614239204500939e-6
t74,2.1859411534279963e-7,0.0,1.4103912439164545e-7,1.438363784503123e-7,4.0125262550468835e-7,5.503181355588442e-7,2.2378044010802355e-8,0.0,0.0,0.0,0.0,1.4774184232590924e-6
t75,2.1180319355395165e-7,0.0,1.4016535494013666e-7,1.438030348429038e-7,3.783823885264143e-7,4.965221558604684e-7,2.2162491390720785e-8,0.0,0.0,0.0,0.0,1.3928386191145956e-6
t76,2.0864415592319045e-7,0.0,1.3914367654466903e-7,1.4370713130291844e-7,3.5777810660623755e-7,4.5154003769248417e-7,2.19574511029661e-8,0.0,0.0,0.0,0.0,1.3227705591724655e-6
t77,2.076021361454976e-7,0.0,1.3785303234890208e-7,1.435392104645182e-7,3.3909224834671224e-7,4.1338080138457684e-7,2.1753016081919423e-8,0.0,0.0,0.0,0.0,1.2632204447721263e-6
t78,2.0764755084644684e-7,0.0,1.361692579792805e-7,1.4327784012266805e-7,3.2202014315687983e-7,3.8061084975672253e-7,2.1538551925545498e-8,0.0,0.0,0.0,0.0,1.2112641937875435e-6
t79,2.0263620441984592e-7,0.0,1.32994948564706e-7,1.4158439820409422e-7,3.0066498785056246e-7,3.3764120630518494e-7,2.1217917259210546e-8,0.0,0.0,0.0,0.0,1.136739662603604e-6
t80,1.9689760464501076e-7,0.0,1.2952632823863188e-7,1.3951438509399613e-7,2.8179087236801424e-7,3.0318850618116297e-7,2.0883155714057376e-8,0.0,0.0,0.0,0.0,1.0718008522408733e-6
t81,1.8920220030186858e-7,0.0,1.2568674257915713e-7,1.3676050194713613e-7,2.649104739668857e-7,2.74948878474409e-7,2.0536471942471432e-8,0.0,0.0,0.0,0.0,1.0120452692119279e-6
t82,1.790193572409694e-7,0.0,1.2138117847065937e-7,1.3293768095874958e-7,2.4961685429849865e-7,2.5138066765688136e-7,2.018945240586636e-8,0.0,0.0,0.0,0.0,9.545251910316248e-7
t83,1.7038527874820988e-7,0.0,1.1754586390954476e-7,1.2880025385777773e-7,2.397409354683387e-7,2.397099292910852e-7,1.9991802847918716e-8,0.0,0.0,0.0,0.0,9.161740641228751e-7
t84,1.9856492051943465e-7,0.0,1.2198153710634086e-7,1.3327695694740488e-7,2.659299713123903e-7,2.710118498784544e-7,2.061870814316047e-8,0.0,0.0,0.0,0.0,1.0113839439071855e-6
t85,2.317332900489312e-7,0.0,1.260144226845653e-7,1.3655142001066658e-7,2.978719933940534e-7,3.112860647638827e-7,2.1303449572645557e-8,0.0,0.0,0.0,0.0,1.1247606404747446e-6
t86,2.7221801706433405e-7,0.0,1.2995626541978612e-7,1.3910577943075905e-7,3.381002824531148e-7,3.650356343010858e-7,2.2013736857218736e-8,0.0,0.0,0.0,0.0,1.2664297155262986e-6
t87,3.232275444986542e-7,0.0,1.3414980702970437e-7,1.4134824538148997e-7,3.90563739931402e-7,4.4038237981605667e-7,2.2748362410526518e-8,0.0,0.0,0.0,0.0,1.4524200790678337e-6
t88,3.883093606158161e-7,0.0,1.388477584303412e-7,1.4368454602316818e-7,4.6216931574166053e-7,5.536159638181493e-7,2.3514967725915255e-8,0.0,0.0,0.0,0.0,1.7101419123550507e-6
t89,4.6415663303974386e-7,0.0,1.4439461515588858e-7,1.4657881323243607e-7,5.662684549149818e-7,7.429099992224014e-7,2.4323558660675734e-8,0.0,0.0,0.0,0.0,2.088632074226127e-6
t90,5.234399118803936e-7,0.0,1.5128329434657743e-7,1.506557453779335e-7,7.32550533687139e-7,1.1236554541298342e-6,2.518265538881088e-8,0.0,0.0,0.0,0.0,2.706767594810689e-6
t91,5.943841320012386e-7,0.0,1.601219830177774e-7,1.5674536260576991e-7,1.0382318548432761e-6,2.258983804996159e-6,2.6079171945937682e-8,0.0,0.0,0.0,0.0,4.23454630941016e-6
t92,7.410474368829526e-7,0.0,1.7229397642324242e-7,1.666929543866864e-7,1.7647280848911407e-6,890.6821425338388,2.6936933222454433e-8,0.0,0.0,0.0,0.0,890.6821454055382
t93,4.336144330179977e-7,0.0,1.6303281352579638e-7,1.583704634794632e-7,1.0610227971112102e-6,1.925247000386364e-6,2.609498142801149e-8,0.0,0.0,0.0,0.0,3.767382488948843e-6
t94,3.224018626992322e-7,0.0,1.5640811072993947e-7,1.531181513418678e-7,7.561040138880113e-7,9.754881783002561e-7,2.518355484409982e-8,0.0,0.0,0.0,0.0,2.388703871803407e-6
t95,2.6282882840939613e-7,0.0,1.5135699348563594e-7,1.494776626667231e-7,5.879663866929689e-7,6.554805929013091e-7,2.4329472705067288e-8,0.0,0.0,0.0,0.0,1.8314399368611007e-6
t96,2.2525992483630857e-7,0.0,1.4728877161350798e-7,1.4668356371144727e-7,4.813449729245037e-7,4.939948844526933e-7,2.3536292724537286e-8,0.0,0.0,0.0,0.0,1.5181084102629982e-6
t97,1.9957944108400087e-7,0.0,1.4374990554698698e-7,1.4423191971479963e-7,4.0763224294317954e-7,3.962992092074404e-7,2.27963797227063e-8,0.0,0.0,0.0,0.0,1.3142890982191136e-6
t98,1.814124038052313e-7,0.0,1.403808977280079e-7,1.417066547294304e-7,3.5360057922641056e-7,3.306657175758977e-7,2.2118221293666694e-8,0.0,0.0,0.0,0.0,1.1698844743586444e-6
t99,1.8365861834665428e-7,0.0,1.4153095020073456e-7,1.4350918145292282e-7,3.414820129639468e-7,3.259450543276727e-7,2.1848337671364137e-8,0.0,0.0,0.0,0.0,1.1579741549632952e-6
t100,1.886133770556712e-7,0.0,1.424576646286935e-7,1.4524911877852732e-7,3.2985477860105694e-7,3.215195152258846e-7,2.1600632485162186e-8,0.0,0.0,0.0,0.0,1.1492950867749957e-6
t101,1.9636992238286806e-7,0.0,1.431528752392122e-7,1.4724682720004134e-7,3.1805634250051833e-7,3.1734433457084717e-7,2.1338417928615888e-8,0.0,0.0,0.0,0.0,1.1435087198221028e-6
t102,1.8904714318938143e-7,0.0,1.3877653683366537e-7,1.4469480304159203e-7,2.836881026746617e-7,2.7379935703437114e-7,2.0718135669098517e-8,0.0,0.0,0.0,0.0,1.0507240784427702e-6
t103,1.8273707143761944e-7,0.0,1.3424078064687452e-7,1.4219074807706464e-7,2.5483737274539944e-7,2.4044479005118685e-7,2.0095191738908093e-8,0.0,0.0,0.0,0.0,9.74545954697053e-7
t104,1.7558602684688044e-7,0.0,1.2945948642818337e-7,1.3933899988557207e-7,2.3080893118612975e-7,2.1399805307758778e-7,1.9482980743130576e-8,0.0,0.0,0.0,0.0,9.08674478167484e-7
t105,1.6610725131589242e-7,0.0,1.2434310986993123e-7,1.357491558862538e-7,2.1050026093779192e-7,1.9243833516398319e-7,1.8880455589228402e-8,0.0,0.0,0.0,0.0,8.48018568763081e-7
t106,1.545986591387023e-7,0.0,1.1878625146048426e-7,1.3096781417206106e-7,1.9307591222311044e-7,1.7445803053055334e-7,1.8295165559533606e-8,0.0,0.0,0.0,0.0,7.90181833084445e-7
t107,1.4125635956497853e-7,0.0,1.1262043345918964e-7,1.2437296503444682e-7,1.774674192706226e-7,1.5911528131703138e-7,1.7795034384313978e-8,0.0,0.0,0.0,0.0,7.326274930305829e-7
t108,1.6779942274576338e-7,0.0,1.1803583866196806e-7,1.301629932593375e-7,1.9402597331781627e-7,1.7745298431826883e-7,1.8376530303298254e-8,0.0,0.0,0.0,0.0,8.058537426064523e-7
t109,2.0073546804474336e-7,0.0,1.2296901525577178e-7,1.34483361654668e-7,2.1309005844042162e-7,2.0024229932661225e-7,1.9030057707052197e-8,0.0,0.0,0.0,0.0,8.905502604292692e-7
t110,2.435516714404566e-7,0.0,1.27715641182714e-7,1.3784565152517505e-7,2.3561609452502507e-7,2.2915940127069862e-7,1.9713474821141074e-8,0.0,0.0,0.0,0.0,9.936019347652103e-7
t111,3.024867993335596e-7,0.0,1.325347304408442e-7,1.407455218706158e-7,2.6281583035123373e-7,2.669874175724864e-7,2.042126676467416e-8,0.0,0.0,0.0,0.0,1.125991566333414e-6
t112,3.8811878880440385e-7,0.0,1.3772266646351586e-7,1.4369010418458324e-7,2.9647922101772083e-7,3.184018146720415e-7,2.1155982484828787e-8,0.0,0.0,0.0,0.0,1.3055685776270942e-6
t113,5.110261951638152e-7,0.0,1.4368793283970426e-7,1.4727895754322786e-7,3.3948703201760194e-7,3.916627742242304e-7,2.1921832799232273e-8,0.0,0.0,0.0,0.0,1.5550647245878122e-6
t114,6.085119888012349e-7,0.0,1.5095349967319407e-7,1.522739415306462e-7,3.964137629811298e-7,4.877946918614594e-7,2.2712884413747384e-8,0.0,0.0,0.0,0.0,1.8186607692614119e-6
t115,7.576226017126021e-7,0.0,1.604098340764984e-7,1.599965203470607e-7,4.7599781100311033e-7,6.441630009854021e-7,2.3479370423430755e-8,0.0,0.0,0.0,0.0,2.2216691385481043e-6
t116,5.353056576989637e-7,0.0,1.5744983780434e-7,1.5682223333640517e-7,4.549454335000553e-7,6.302564730512349e-7,2.3322003513839173e-8,0.0,0.0,0.0,0.0,1.9581016389048384e-6
t117,3.871923802271372e-7,0.0,1.5193074724569953e-7,1.5203298056478087e-7,4.0680229926110356e-7,5.107068739284722e-7,2.2795801200860305e-8,0.0,0.0,0.0,0.0,1.6314610824280536e-6
t118,3.1208416387188313e-7,0.0,1.4769513659034956e-7,1.4882429978834088e-7,3.6803687133298727e-7,4.2877768034331183e-7,2.2266485189647386e-8,0.0,0.0,0.0,0.0,1.42768463711652e-6
t119,2.660815832409108e-7,0.0,1.442496934031385e-7,1.4647404764498793e-7,3.3593613293318655e-7,3.691252561488265e-7,2.175856780826452e-8,0.0,0.0,0.0,0.0,1.283625281179315e-6
t120,2.3522578945622962e-7,0.0,1.412647579796755e-7,1.4453405637061117e-7,3.087929153873745e-7,3.2375130859135627e-7,2.1269923881196274e-8,0.0,0.0,0.0,0.0,1.1748387516664432e-6
t121,2.1374873393144373e-7,0.0,1.3849190313747695e-7,1.4267001067694355e-7,2.854322412732511e-7,2.8807723668598954e-7,2.0797209313173394e-8,0.0,0.0,0.0,0.0,1.089217335018278e-6
t122,1.990803177300621e-7,0.0,1.3566454643086865e-7,1.405666183147406e-7,2.6484988487463245e-7,2.5929299515422506e-7,2.034974503728173e-8,0.0,0.0,0.0,0.0,1.0198041075418105e-6
t123,2.0297919116105922e-7,0.0,1.3615965023905133e-7,1.4181995857451975e-7,2.589065568720039e-7,2.592929932884314e-7,2.0181002192307145e-8,0.0,0.0,0.0,0.0,1.0193393523273727e-6
t124,2.0849331317577327e-7,0.0,1.3623352052705061e-7,1.4280021326285175e-7,2.526526603181004e-7,2.592930013878926e-7,2.001718245643257e-8,0.0,0.0,0.0,0.0,1.0194898911281012e-6
t125,2.153223913233316e-7,0.0,1.3576971332165133e-7,1.4364806191854762e-7,2.459528454563114e-7,2.591026129110983e-7,1.9838761886037607e-8,0.0,0.0,0.0,0.0,1.019634386816978e-6
t126,2.2344227690138085e-7,0.0,1.3459804117908287e-7,1.4451860109710826e-7,2.3814250733419894e-7,2.55399086528213e-7,1.9628795153721893e-8,0.0,0.0,0.0,0.0,1.0157293081937057e-6
t127,2.139276093230941e-7,0.0,1.2947286380267742e-7,1.415510572153249e-7,2.2022209672608459e-7,2.2910625461644504e-7,1.9144807306307007e-8,0.0,0.0,0.0,0.0,9.53424688989933e-7
t128,2.0350461707349303e-7,0.0,1.2405584180576573e-7,1.382716194878437e-7,2.0404216404664312e-7,2.0739309936576608e-7,1.8638310848769147e-8,0.0,0.0,0.0,0.0,8.959056526282808e-7
