Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
t961,25135.62180833298,0.0,2.332203405255343e-6,1.4805661930262277e-6,6657.94831470732,8648.100078587473,5.17801288255839e-6,0.0,0.0,0.0,0.0
t962,25135.621808344808,0.0,2.3388257154883905e-6,1.4827332736491842e-6,6657.9483147666315,8648.100078650628,5.178529816855328e-6,0.0,0.0,0.0,0.0
t963,25135.621808349188,0.0,2.341297696343824e-6,1.483620417968374e-6,6657.948314741066,8648.100078668635,5.1782513018994765e-6,0.0,0.0,0.0,0.0
t964,25135.62180834741,0.0,2.339742453680592e-6,1.483264864895034e-6,6657.948314627485,8648.100078642361,5.177169567373364e-6,0.0,0.0,0.0,0.0
t965,25135.621808338507,0.0,2.333934927934647e-6,1.48153449132975e-6,6657.948314414861,8648.100078569145,5.175262053803528e-6,0.0,0.0,0.0,0.0
t966,25135.621808316966,0.0,2.3225043004546404e-6,1.4773426664519543e-6,6657.948314065842,8648.100078436415,5.172446523183733e-6,0.0,0.0,0.0,0.0
t967,25135.62180827698,0.0,2.304644312349931e-6,1.4700904510213803e-6,6657.9483135251785,8648.100078229178,5.168683444517365e-6,0.0,0.0,0.0,0.0
t968,25135.62180820981,0.0,2.2792788655424537e-6,1.4587257954666232e-6,6657.94831266843,8648.10007791799,5.163923280708349e-6,0.0,0.0,0.0,0.0
t969,25135.621808100175,0.0,2.2449287266015557e-6,1.4415737858456484e-6,6657.948311136227,8648.100077438832,5.158104334362953e-6,0.0,0.0,0.0,0.0
t970,25135.621807915435,0.0,2.1995152689582363e-6,1.4160298981554144e-6,6657.9483068710315,8648.100076612816,5.151159302433795e-6,0.0,0.0,0.0,0.0
t971,25135.621807554257,0.0,2.139919861864322e-6,1.3778939842270726e-6,1892.2746438794222,8648.100074476228,5.143093180459848e-6,0.0,0.0,0.0,0.0
t972,25135.62180708453,0.0,2.0843703049394084e-6,1.3425667915738036e-6,1892.2746346111596,8648.100073214275,5.135382676220665e-6,0.0,0.0,0.0,0.0
t973,25135.621806692958,0.0,2.0436662750377427e-6,1.3186436392296486e-6,1892.274633325778,8648.100072588662,5.128990963588691e-6,0.0,0.0,0.0,0.0
t974,25135.621806376574,0.0,2.014325706902436e-6,1.3015423690576084e-6,1892.2746327527955,8648.100072233332,5.123937123836638e-6,0.0,0.0,0.0,0.0
t975,25135.621806182913,0.0,1.9941779117639262e-6,1.2881395593783334e-6,1892.274632472761,8648.100072054176,5.120226191635455e-6,0.0,0.0,0.0,0.0
t976,25135.62180608661,0.0,1.9816664313589136e-6,1.2758672941776926e-6,1892.2746323776607,8648.100072008212,5.117944184337528e-6,0.0,0.0,0.0,0.0
t977,25135.621806185653,0.0,1.992948435947655e-6,1.2805499644514269e-6,1892.274632552037,8648.100072160527,5.118123573777726e-6,0.0,0.0,0.0,0.0
