Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
t27,25135.621807530355,-1.2617864559183484e-10,1.1546214407264552e-6,7.31835879585947e-7,1.1537682645319922e-5,2236.2823298271383,4.637014856488001e-6,8811.330364819274,1.2250160702027217e-10,3.414778620432318e-5,11150.765449126351,47334.00000351206
t28,25135.621807529966,-1.2758392428091563e-10,1.1543601804822403e-6,7.318281918368133e-7,1.171917379028999e-5,2236.2823299964457,4.640407231566944e-6,7968.230499982966,1.2396473527648846e-10,799.8153103827661,11291.050037146739,47431.000003284644
t29,25135.621807505904,-1.2961313532459484e-10,1.1510783703196029e-6,7.306128300848326e-7,1.1703465261285014e-5,2236.282329834473,4.640651906341796e-6,9026.789219172379,1.2396473524689046e-10,792.0347402430839,10821.271888303561,48012.000003285204
t30,25135.621807455816,-1.318316311035943e-10,1.1450539992039549e-6,7.282561914672665e-7,1.1632349328097697e-5,2236.2823295380967,4.6397357151091104e-6,7490.473909906327,1.2396473524030853e-10,4452.053323469647,10187.56861477037,49502.00000328565
t31,25135.621807364518,-1.3421683359615928e-10,1.1358423893716867e-6,7.243895071771766e-7,1.1516597546899866e-5,2236.2823290570755,4.637810263167048e-6,7645.978996088135,1.2396473519671578e-10,8051.07337481942,9377.043477942163,52446.00000328594
t32,25135.621807204687,-1.371113087508325e-10,1.1228702014566383e-6,7.183893950829023e-7,1.1345445099833742e-5,2236.2823282745717,4.634277482170411e-6,7393.049036635796,1.2396473515328e-10,13232.357265946297,8405.689547403794,56403.000003286106
t33,25135.62180691621,-1.4233399141782955e-10,1.1053279664876356e-6,7.092549356474872e-7,1.1068980613267206e-5,2236.2823268459806,4.624617395859098e-6,6767.2815813981615,1.2396473511715103e-10,17114.62904157533,7324.18522900641,58578.00000325026
t34,25135.621806303152,-1.5767391267122273e-10,1.0810545558380804e-6,6.949396402572658e-7,1.036600617571354e-5,1431.2207702005212,4.575342215895275e-6,4728.853463734662,25351.02427024337,0.00015404192881695745,2325.279520812019,58972.000002052846
t35,25135.62180272599,-2.1419547028943345e-10,1.027541269889973e-6,6.633360959728052e-7,7.713944135382458e-6,8.483048552414403e-5,4.293115399801441e-6,3333.0547981898503,58799.202319373464,1.9224608378250943e-6,7.888182970246556e-7,87267.87902152879
t36,23593.107090434554,-2.621374805151064e-10,9.869876548758892e-7,6.377672685254571e-7,7.1599183465363405e-6,8.145754936701252e-5,3.962329564862877e-6,3216.894369277332,79990.46099452733,1.8637019857641685e-6,4.422717653001332e-7,106800.46255074948
t37,23276.258975739183,-2.7469805361542095e-10,9.706931037924395e-7,6.272072081440044e-7,7.038009690396699e-6,8.111576593632626e-5,3.834733553817342e-6,3799.5700536453105,93555.48275337846,1.7970753702497897e-5,4.4163911312618905e-7,120631.31189476147
t38,19664.901414202126,-2.790989238998785e-10,9.634684499476429e-7,6.225718752011757e-7,7.002035721236555e-6,8.099351742417282e-5,3.793245616363109e-6,3497.927657557707,99258.80916307865,1.7970753243359422e-5,4.4099422073931385e-7,122421.6383466248
t39,16942.429704249276,-2.813231850310277e-10,9.644220991814862e-7,6.226820943773863e-7,7.037615098456221e-6,8.099346852476776e-5,3.7944109437766352e-6,3988.799134420763,99808.21216584794,1.7970753195888633e-5,4.402541149627432e-7,120739.44111634132
t40,21337.68238935365,-2.815577582369868e-10,9.737462011703272e-7,6.275620739693107e-7,7.158032287274322e-6,8.110349430788003e-5,3.8366570984755904e-6,2137.72654228069,95465.3122391955,1.7970753269594082e-5,4.3881724710579947e-7,118940.72128293861
t41,23384.96992701381,-2.746854635036296e-10,9.927597809961233e-7,6.384445380630674e-7,7.4267410170744944e-6,8.139721121449965e-5,3.9588331187507475e-6,2032.80744798935,83535.41846477674,1.7970753653412602e-5,4.323740461049489e-7,108953.19595259675
t42,25135.62180231019,-2.3704590611579637e-10,1.0371910541891149e-6,6.644529904385834e-7,8.471780631471622e-6,8.317879765418978e-5,4.270105537527975e-6,1894.1643622126953,64018.53084570003,1.4770943645396082e-5,7.712624696851129e-7,91048.31712338723
