Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
t7298,0.0,6.447685713876084e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37255.07755910271,258381.40533242808
t7299,0.0,6.447462893480667e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37255.077556358185,236356.63324288643
t7300,0.0,6.447678120415986e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37255.07755343577,215169.99036181392
t7301,0.0,6.447385188922795e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37255.07755033182,192220.2699874114
t7302,0.0,6.446441326918473e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34211.184489855164,169113.49421752294
t7303,0.0,6.445825767976958e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24868.53017989383,146863.91808745405
t7304,0.0,6.444723329767911e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12088.59014122211,125778.71204994031
t7305,0.0,6.444299167770955e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053660163476504e-6,106205.67583393863
t7306,0.0,6.444659408673088e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15474.282760444636,106072.91909166021
t7307,0.0,6.445765084623022e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37254.66616530585,117247.39468680353
t7308,0.0,6.446477635842585e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46169.36724631788,154553.9751656088
t7309,0.0,6.447650069891705e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59220.968095857206,198597.14316000298
t7310,0.0,6.448415064517682e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73325.56292236889,242583.46018298887
t7311,0.0,6.449701410124084e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86209.40200253321,286501.70866781095
t7312,0.0,6.450645140119884e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94697.32444498729,330270.1882573415
t7313,0.0,6.452104916393349e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94697.32462196592,371529.02319387544
t7314,0.0,6.452968495132262e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94697.32490384062,391981.9106591661
t7315,0.0,6.453239133077052e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94697.32489830726,376287.8874384554
t7316,0.0,6.452606533925286e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75593.45650310443,351263.910529368
t7317,0.0,6.452374316742199e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59470.42967396225,326311.46835871396
t7318,0.0,6.451751009684389e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47068.753456449616,301452.10360126785
t7319,0.0,6.451639557971939e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37352.171176597316,276718.63547422475
t7320,0.0,6.451147536321352e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33804.38652575041,252160.66298692755
t7321,0.0,6.451203605031422e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33597.49342668712,227852.2658604084
t7322,0.0,6.451093200884302e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33597.4934298709,208554.00595547754
t7323,0.0,6.451509554027942e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33597.4934328562,191523.94376557198
t7324,0.0,6.4514855555683e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33597.49343564857,175450.9624958401
t7325,0.0,6.450935651658765e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33597.4934382531,158036.07245283423
t7326,0.0,6.450537202322014e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32931.381237289235,136317.95301286413
t7327,0.0,6.449554591864872e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24744.816328685152,115932.6877075736
t7328,0.0,6.448975319161149e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12982.914216554296,97231.98259686216
t7329,0.0,6.448182388949945e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5747608313574716e-6,80527.6164380379
t7330,0.0,6.449055529958455e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16787.673767162432,80426.95727751768
t7331,0.0,6.449772882546466e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38568.057143826874,91266.87784486171
t7332,0.0,6.45098024173826e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53429.57992170215,122681.73451397062
t7333,0.0,6.451741824278697e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65099.71082676605,166764.96030632858
t7334,0.0,6.452965104609107e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76840.60777089944,210792.65520387198
t7335,0.0,6.453784669046678e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87871.46183339815,254762.19894212563
t7336,0.0,6.45511233850933e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94697.32443368845,298654.11007644056
