Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
t1224,25887.19831738239,0.0,2.1258311047042374e-6,1.3870213851745188e-6,1.8111190556483604e-5,6823.78919873541,4.985639941753891e-6,0.0,0.0,0.0,0.0
t1225,25887.198317408915,0.0,2.13172495493779e-6,1.3879041227482914e-6,1.821566360623225e-5,6823.789199031949,4.98576453355759e-6,0.0,0.0,0.0,0.0
t1226,25887.198317405186,0.0,2.1305804884764454e-6,1.3843841540480936e-6,1.8248909340029947e-5,6823.789199176555,4.984544319606472e-6,0.0,0.0,0.0,0.0
t1227,25887.19831741101,0.0,2.130885767350806e-6,1.3847898209210092e-6,1.8260495223289915e-5,6823.789199309033,4.982736285071575e-6,0.0,0.0,0.0,0.0
t1228,25887.19831742747,0.0,2.1326698993292914e-6,1.389187795612672e-6,1.825052706879178e-5,6823.789199429572,4.980342271553017e-6,0.0,0.0,0.0,0.0
t1229,25887.19831741548,0.0,2.1271604041335526e-6,1.3893886294295259e-6,1.8169362021920337e-5,6823.789199426438,4.976606679225671e-6,0.0,0.0,0.0,0.0
t1230,25887.198317367183,0.0,2.1138576982780266e-6,1.3854679817326103e-6,1.8011865826625003e-5,6823.7891992959085,4.971460043885163e-6,0.0,0.0,0.0,0.0
t1231,25887.198317265567,0.0,2.091868599081774e-6,1.3767964817765055e-6,1.7766912087183208e-5,6823.789199016748,4.96485375442923e-6,0.0,0.0,0.0,0.0
t1232,25887.19831707703,0.0,2.059854984936225e-6,1.361966252303404e-6,1.74137110405145e-5,6823.7891985293,4.9567215075983e-6,0.0,0.0,0.0,0.0
t1233,25887.198316727394,0.0,2.0158744252439907e-6,1.33861539119202e-6,1.6909770752540367e-5,6823.789197673984,4.946942844720223e-6,0.0,0.0,0.0,0.0
t1234,25887.198311082786,0.0,1.932933706251968e-6,1.2780183497901672e-6,1.3714974424428275e-5,877.8647926729664,4.933783359463352e-6,0.0,0.0,0.0,0.0
t1235,25887.19830428934,0.0,1.870957490841678e-6,1.237433496096433e-6,1.2393805106927542e-5,3.262322156540201e-5,4.922616995658951e-6,0.0,0.0,0.0,0.0
t1236,24396.137904474086,0.0,1.8229475954117551e-6,1.2073548559787604e-6,1.1685544022437378e-5,3.093393839990308e-5,4.913674420279058e-6,0.0,0.0,0.0,0.0
t1237,22482.490358611496,0.0,1.791904310238637e-6,1.1897723466476406e-6,1.1317734097294751e-5,3.0307848387890305e-5,4.907457800817014e-6,0.0,0.0,0.0,0.0
t1238,21262.413171274417,0.0,1.7746437296436907e-6,1.1807094815886745e-6,1.1131529573311145e-5,3.0019244334781664e-5,4.903924542731602e-6,0.0,0.0,0.0,0.0
t1239,21262.413170791096,0.0,1.769632279938712e-6,1.17816157132439e-6,1.1076091173558675e-5,2.9926209771055145e-5,4.9030328914644725e-6,0.0,0.0,0.0,0.0
t1240,21262.413172664743,0.0,1.776454364352331e-6,1.1815669828222542e-6,1.113896037312785e-5,2.9995799892909948e-5,4.904770305168289e-6,0.0,0.0,0.0,0.0
t1241,21262.413177911247,0.0,1.7956085371139759e-6,1.1916764673195273e-6,1.133435714072617e-5,3.025216676315094e-5,4.909158246418232e-6,0.0,0.0,0.0,0.0
t1242,21852.076174942642,0.0,1.8288970349932588e-6,1.2107273595617994e-6,1.1716771987998903e-5,3.0812993379135686e-5,4.9162477181047535e-6,0.0,0.0,0.0,0.0
t1243,23231.473328817217,0.0,1.8797980704214302e-6,1.2430041968479585e-6,1.2458364032392165e-5,3.2222215288454365e-5,4.926090251629664e-6,0.0,0.0,0.0,0.0
t1244,25887.198315645608,0.0,1.9546024783696437e-6,1.2963333267235374e-6,1.4528175169489793e-5,970.3754848526164,4.938574023466788e-6,0.0,0.0,0.0,0.0
t1245,25887.19831665979,0.0,2.014733387185749e-6,1.3343966722441675e-6,1.5775387513396474e-5,970.3754930704074,4.950346236062783e-6,0.0,0.0,0.0,0.0
t1246,25887.198317053266,0.0,2.0600695009632402e-6,1.3593800887717368e-6,1.6543145067619095e-5,970.3754947352453,4.960603321745319e-6,0.0,0.0,0.0,0.0
t1247,25887.19831725922,0.0,2.0938091966068174e-6,1.3757366939503219e-6,1.7068899971675942e-5,970.3754955638304,4.969330715675548e-6,0.0,0.0,0.0,0.0
t1248,25887.19831737445,0.0,2.118098244316479e-6,1.386206703764468e-6,1.7441330012106815e-5,970.3754960486554,4.97659845927988e-6,0.0,0.0,0.0,0.0
t1249,25887.198317437083,0.0,2.1344411501681172e-6,1.3924949890637684e-6,1.7702586679942526e-5,970.3754963327424,4.982471775623717e-6,0.0,0.0,0.0,0.0
t1250,25887.198317466264,0.0,2.1439582032392015e-6,1.3956106053212682e-6,1.7875226556436156e-5,970.3754964720554,4.987000610320723e-6,0.0,0.0,0.0,0.0
t1251,25887.19831747303,0.0,2.1475791993117895e-6,1.3960492749402155e-6,1.7972331148207373e-5,970.3754964917555,4.990221648889363e-6,0.0,0.0,0.0,0.0
t1252,25887.198317461025,0.0,2.1456916562564992e-6,1.3938568963828373e-6,1.8000334278510316e-5,970.3754963948006,4.9921768606256174e-6,0.0,0.0,0.0,0.0
t1253,25887.198317448536,0.0,2.1429907744596423e-6,1.3937262813912986e-6,1.7988566394933394e-5,970.3754962399641,4.993274470400369e-6,0.0,0.0,0.0,0.0
t1254,25887.19831741069,0.0,2.134415567154525e-6,1.3905948572773221e-6,1.7908597949917294e-5,970.3754959382652,4.993111735615238e-6,0.0,0.0,0.0,0.0
t1255,25887.19831733867,0.0,2.1194595563536884e-6,1.3839863943015922e-6,1.7755505587093765e-5,970.3754954264988,4.991652311889376e-6,0.0,0.0,0.0,0.0
t1256,25887.198317216713,0.0,2.0972503788653238e-6,1.3728378512403335e-6,1.751862849509317e-5,970.3754945417745,4.988865547046013e-6,0.0,0.0,0.0,0.0
t1257,25887.198317013994,0.0,2.0664532321486587e-6,1.3553244404450378e-6,1.7178455628469396e-5,970.3754926867563,4.984717430602209e-6,0.0,0.0,0.0,0.0
t1258,25887.19831665366,0.0,2.0250468115849637e-6,1.3284466849287579e-6,1.6698941394472834e-5,970.3754782998001,4.979223129306568e-6,0.0,0.0,0.0,0.0
t1259,25887.19831606381,0.0,1.9776144952870363e-6,1.295280897522285e-6,1.6137950768449815e-5,935.149252357135,4.973155522860247e-6,0.0,0.0,0.0,0.0
t1260,25887.19831563672,0.0,1.944198493611608e-6,1.274569726180687e-6,1.5765257150324166e-5,935.1492504374075,4.968419172047915e-6,0.0,0.0,0.0,0.0
t1261,25887.19831531529,0.0,1.921748922847887e-6,1.26203964807019e-6,1.551977363641611e-5,935.1492496001372,4.965091871703621e-6,0.0,0.0,0.0,0.0
t1262,25887.198315099344,0.0,1.908458895193926e-6,1.2552563273210934e-6,1.5372347748085615e-5,935.1492491437988,4.963162944328099e-6,0.0,0.0,0.0,0.0
t1263,25887.198315023536,0.0,1.90333277097011e-6,1.2528912354488364e-6,1.5308385218157486e-5,935.1492488983832,4.96261278567733e-6,0.0,0.0,0.0,0.0
t1264,25887.19831509144,0.0,1.9059545356925146e-6,1.2544813277651646e-6,1.5322159184594275e-5,935.1492488035658,4.9634316881422824e-6,0.0,0.0,0.0,0.0
t1265,25887.198315296737,0.0,1.916435653394965e-6,1.2603379230632707e-6,1.5414844734098336e-5,935.1492488402596,4.965622874517252e-6,0.0,0.0,0.0,0.0
t1266,25887.198315605234,0.0,1.935465333902167e-6,1.2716078325547486e-6,1.5594909479324896e-5,935.1492490156035,4.969198885103367e-6,0.0,0.0,0.0,0.0
t1267,25887.198316018745,0.0,1.964508738431796e-6,1.2905073318936178e-6,1.5881170150076492e-5,935.1492493682307,4.974162845325016e-6,0.0,0.0,0.0,0.0
t1268,25887.198316584334,0.0,2.005768394611254e-6,1.3205731096672266e-6,1.6308080086004086e-5,935.1492499985521,4.980399461438266e-6,0.0,0.0,0.0,0.0
t1269,25887.198316879265,0.0,2.0369412047669992e-6,1.3401891983794054e-6,1.6645979660438333e-5,935.1492504944138,4.985864056992869e-6,0.0,0.0,0.0,0.0
t1270,25887.198317056358,0.0,2.060232580772427e-6,1.3529663893150145e-6,1.691327390793394e-5,935.1492508854017,4.990429254403923e-6,0.0,0.0,0.0,0.0
t1271,25887.198317165094,0.0,2.0771159508600248e-6,1.36108958418415e-6,1.7121101907803926e-5,935.1492511907292,4.994115636712509e-6,0.0,0.0,0.0,0.0
t1272,25887.19831722898,0.0,2.0886320141299705e-6,1.3659189322487587e-6,1.7276791679836154e-5,935.1492514232649,4.996959852103606e-6,0.0,0.0,0.0,0.0
t1273,25887.198317261456,0.0,2.095513751974875e-6,1.3682545831540168e-6,1.7385191249793485e-5,935.1492515917064,4.998992788759584e-6,0.0,0.0,0.0,0.0
t1274,25887.19831727111,0.0,2.098264473835851e-6,1.36847364349278e-6,1.744934128329336e-5,935.1492517018144,5.00024248294231e-6,0.0,0.0,0.0,0.0
t1275,25887.198317271494,0.0,2.0987703537191124e-6,1.368254011637194e-6,1.7479414511976497e-5,935.1492517779136,5.00085253014602e-6,0.0,0.0,0.0,0.0
t1276,25887.198317263515,0.0,2.0970593181254602e-6,1.3674898886541375e-6,1.7475620998695695e-5,935.149251820128,5.000827607677375e-6,0.0,0.0,0.0,0.0
t1277,25887.19831724473,0.0,2.092918656130658e-6,1.3659936209292539e-6,1.7437576611982485e-5,935.1492518282034,5.000157540858313e-6,0.0,0.0,0.0,0.0
t1278,25887.198317208808,0.0,2.0858836316445144e-6,1.3634567793412507e-6,1.736421940896453e-5,935.1492518014715,4.998822202817846e-6,0.0,0.0,0.0,0.0
t1279,25887.198317147828,0.0,2.0753992671945216e-6,1.3594044088526934e-6,1.7253822652214957e-5,935.1492517387936,4.996786825368208e-6,0.0,0.0,0.0,0.0
t1280,25887.198317041424,0.0,2.05951258007434e-6,1.351770644254965e-6,1.70959179384473e-5,935.1492516209494,4.9939050462054805e-6,0.0,0.0,0.0,0.0
t1281,25887.198316866397,0.0,2.0372595479343174e-6,1.3392816174374959e-6,1.68856013767775e-5,935.1492514441259,4.9901322490412415e-6,0.0,0.0,0.0,0.0
t1282,25887.198316574446,0.0,2.0072366160844177e-6,1.3197899855875641e-6,1.6615249445878757e-5,935.1492512022114,4.9854524805958194e-6,0.0,0.0,0.0,0.0
t1283,25887.198316063455,0.0,1.9689968968393104e-6,1.2914896928627544e-6,1.6287588288765685e-5,935.1492509178596,4.980122332796827e-6,0.0,0.0,0.0,0.0
t1284,25887.198315703503,0.0,1.943117559015178e-6,1.2742244046814202e-6,1.6076995544058252e-5,935.1492507889742,4.9760301023438924e-6,0.0,0.0,0.0,0.0
t1285,25887.198315458547,0.0,1.927516915155707e-6,1.2645627329438982e-6,1.596000056055351e-5,935.1492507907491,4.9732738003009814e-6,0.0,0.0,0.0,0.0
t1286,25887.19831534684,0.0,1.921070668360958e-6,1.2605846282036873e-6,1.5925153346153386e-5,935.149250923322,4.971853373893957e-6,0.0,0.0,0.0,0.0
t1287,25887.198315364414,0.0,1.923364274758974e-6,1.261485303594635e-6,1.596921736073002e-5,935.1492512127512,4.97176038685347e-6,0.0,0.0,0.0,0.0
t1288,25887.198315508518,0.0,1.9346035336826244e-6,1.2674104291325996e-6,1.6096031945770712e-5,935.1492517314834,4.972994380984502e-6,0.0,0.0,0.0,0.0
t1289,25887.198315782898,0.0,1.955640806483531e-6,1.279484540503712e-6,1.6317789735205765e-5,935.1492526860815,4.9755628502918265e-6,0.0,0.0,0.0,0.0
t1290,25887.19831617246,0.0,1.9881025568129602e-6,1.3000409505695114e-6,1.665975011732903e-5,935.1492550255282,4.979464512528847e-6,0.0,0.0,0.0,0.0
t1291,25887.19831672267,0.0,2.034840479013882e-6,1.3332480364028914e-6,1.717340309606726e-5,2581.3471306143256,4.984602319177969e-6,0.0,0.0,0.0,0.0
t1292,25887.19831705804,0.0,2.0747982217879298e-6,1.359448892886637e-6,1.760174969584662e-5,2581.3471417597298,4.988986589090147e-6,0.0,0.0,0.0,0.0
t1293,25887.19831724726,0.0,2.1040526452763178e-6,1.3763222317399696e-6,1.7901153336129933e-5,2581.347143422463,4.991902505629581e-6,0.0,0.0,0.0,0.0
t1294,25887.198317357885,0.0,2.124504224330294e-6,1.3867397187871637e-6,1.8102256909061567e-5,2581.3471442137807,4.993336201916529e-6,0.0,0.0,0.0,0.0
t1295,25887.198317418894,0.0,2.1374173188816643e-6,1.3923994196187469e-6,1.8221642884801794e-5,2581.3471446609383,4.993317304376883e-6,0.0,0.0,0.0,0.0
t1296,25887.198317445353,0.0,2.1435684291900948e-6,1.394209591886076e-6,1.8267848195810317e-5,2581.3471449091685,4.991868146570949e-6,0.0,0.0,0.0,0.0
t1297,25887.19831744546,0.0,2.143358576825267e-6,1.3924577461417823e-6,1.824392142137572e-5,2581.3471450132465,4.989001347260484e-6,0.0,0.0,0.0,0.0
t1298,25887.198317422946,0.0,2.136853537123588e-6,1.3868209727821069e-6,1.8148127253972875e-5,2581.3471449920744,4.984753040637727e-6,0.0,0.0,0.0,0.0
t1299,25887.198317412036,0.0,2.1321913224234218e-6,1.3853304641652907e-6,1.8027625149230517e-5,2581.3471449576436,4.979866137610598e-6,0.0,0.0,0.0,0.0
t1300,25887.19831741047,0.0,2.1288809565088203e-6,1.387741608509661e-6,1.788101300467432e-5,2581.3471449098884,4.974316884317412e-6,0.0,0.0,0.0,0.0
t1301,25887.198317375423,0.0,2.117858896178363e-6,1.3855139823442812e-6,1.7645484733914e-5,2581.3471447260786,4.967295283944238e-6,0.0,0.0,0.0,0.0
t1302,25887.19831729291,0.0,2.098333044181905e-6,1.3783325987942237e-6,1.7300274073679096e-5,2581.3471443717317,4.958689344604312e-6,0.0,0.0,0.0,0.0
t1303,25887.198317133556,0.0,2.0690407345881595e-6,1.3650317834129271e-6,1.6805530155237824e-5,2581.347143754968,4.948405352439823e-6,0.0,0.0,0.0,0.0
t1304,25887.19831682832,0.0,2.0281067916916455e-6,1.3434023258747921e-6,1.607762374508277e-5,2581.3471425977555,4.9363377427419996e-6,0.0,0.0,0.0,0.0
t1305,25887.198316133083,0.0,1.9726558371444983e-6,1.309679656986112e-6,1.4895825988370898e-5,2581.3471392891506,4.922417535068608e-6,0.0,0.0,0.0,0.0
t1306,25887.19830806989,0.0,1.8979617686654226e-6,1.257206134407913e-6,1.2214594741468088e-5,2.745303727494779e-5,4.906934983245315e-6,0.0,0.0,0.0,0.0
t1307,25887.198298500953,0.0,1.8427151765034232e-6,1.2224722948173663e-6,1.119302163649152e-5,2.4797317427134724e-5,4.893617465902071e-6,0.0,0.0,0.0,0.0
t1308,22956.753919771752,0.0,1.8007808825279612e-6,1.19743877692965e-6,1.0603157573256192e-5,2.3785648913793454e-5,4.882613196450406e-6,0.0,0.0,0.0,0.0
t1309,20916.86998620224,0.0,1.7734068515417822e-6,1.1826899981218485e-6,1.0271466630341396e-5,2.330781686126106e-5,4.874263675629657e-6,0.0,0.0,0.0,0.0
t1310,19537.83653902324,0.0,1.7578404633622991e-6,1.1749173066160999e-6,1.0092328064962079e-5,2.3073132402499674e-5,4.868507846797576e-6,0.0,0.0,0.0,0.0
t1311,19537.83653624853,0.0,1.7526573932702174e-6,1.1724033860877835e-6,1.0027156576923042e-5,2.3000493858524977e-5,4.865294156488154e-6,0.0,0.0,0.0,0.0
t1312,19537.83653880867,0.0,1.757446769807958e-6,1.1745937327965437e-6,1.0064261620353703e-5,2.30700685466088e-5,4.864601101571379e-6,0.0,0.0,0.0,0.0
t1313,19537.83654619606,0.0,1.77258002563251e-6,1.1819714533073014e-6,1.0210133386067867e-5,2.3300810018348603e-5,4.866440735451917e-6,0.0,0.0,0.0,0.0
t1314,20549.39832579491,0.0,1.7994642841378181e-6,1.1961656578106776e-6,1.0494091641395512e-5,2.377184455707077e-5,4.870856818284524e-6,0.0,0.0,0.0,0.0
t1315,22447.936494652473,0.0,1.8407793593367113e-6,1.2203317540141266e-6,1.0995114052029005e-5,2.4764767301213878e-5,4.877912518953055e-6,0.0,0.0,0.0,0.0
t1316,25887.198310194948,0.0,1.901123973763611e-6,1.2600291645172253e-6,1.1973449372466415e-5,2.8802111790713442e-5,4.8876267532556815e-6,0.0,0.0,0.0,0.0
t1317,25887.198316158803,0.0,1.975359637525554e-6,1.3117559629044762e-6,1.3725332316286525e-5,549.7420583187252,4.899056395512393e-6,0.0,0.0,0.0,0.0
t1318,25887.1983168455,0.0,2.030836866504277e-6,1.345355472467039e-6,1.4603368326007381e-5,549.7420616937067,4.908934073899048e-6,0.0,0.0,0.0,0.0
t1319,25887.198317156337,0.0,2.0721472678011243e-6,1.3673844080362132e-6,1.5151049896249671e-5,549.7420628772808,4.916970690386617e-6,0.0,0.0,0.0,0.0
t1320,25887.198317325452,0.0,2.1020594333072784e-6,1.3816564116323982e-6,1.5512979438116856e-5,549.7420635111736,4.923190266025755e-6,0.0,0.0,0.0,0.0
t1321,25887.19831741992,0.0,2.1223796020628178e-6,1.3905306192084928e-6,1.5747682709976602e-5,549.7420638790823,4.927648548270316e-6,0.0,0.0,0.0,0.0
t1322,25887.198317468134,0.0,2.1343078490504815e-6,1.3954403845896088e-6,1.5882872817050617e-5,549.7420640752624,4.930385375856017e-6,0.0,0.0,0.0,0.0
t1323,25887.198317483933,0.0,2.138651444310874e-6,1.3971695010516177e-6,1.5931847839879382e-5,549.7420641361531,4.931419534250091e-6,0.0,0.0,0.0,0.0
t1324,25887.198317472863,0.0,2.135847443605375e-6,1.3959926009887622e-6,1.589951986998654e-5,549.7420640752624,4.930750188310969e-6,0.0,0.0,0.0,0.0
t1325,25887.198317431088,0.0,2.1256154636764785e-6,1.3917228358119256e-6,1.578270629036733e-5,549.742063879724,4.92835661268343e-6,0.0,0.0,0.0,0.0
t1326,25887.198317347185,0.0,2.1072716290025606e-6,1.3836795168655641e-6,1.557018922786997e-5,549.7420635128319,4.924195966845372e-6,0.0,0.0,0.0,0.0
t1327,25887.198317197526,0.0,2.0797281733613178e-6,1.3705672114659043e-6,1.5237969856099484e-5,549.7420628801744,4.918202630370168e-6,0.0,0.0,0.0,0.0
t1328,25887.198316926933,0.0,2.0413152670978516e-6,1.3502305051325478e-6,1.4736119379416213e-5,549.7420616979582,4.910291351975538e-6,0.0,0.0,0.0,0.0
t1329,25887.198316359427,0.0,1.9895108937780965e-6,1.3191869499279087e-6,1.3946986628768685e-5,549.7420583243996,4.900393999236146e-6,0.0,0.0,0.0,0.0
t1330,25887.198313451685,0.0,1.920206575944707e-6,1.2715160659159888e-6,1.2480481143370865e-5,3.5783041194519664e-5,4.88870051499619e-6,0.0,0.0,0.0,0.0
t1331,25887.198305253598,0.0,1.8616363880436537e-6,1.2332402421591475e-6,1.1521835081969295e-5,3.0095608668450235e-5,4.878214611656078e-6,0.0,0.0,0.0,0.0
t1332,25887.198294497448,0.0,1.8190504122828768e-6,1.2078518251738835e-6,1.0981501307767684e-5,2.887213799577613e-5,4.869909204203292e-6,0.0,0.0,0.0,0.0
t1333,23811.570574787496,0.0,1.7881203862239114e-6,1.189707978870378e-6,1.0645859160221432e-5,2.827966056713769e-5,4.863810842671453e-6,0.0,0.0,0.0,0.0
t1334,22442.18962862379,0.0,1.7705321758889881e-6,1.1801004800643933e-6,1.0470470266138293e-5,2.8001450829398632e-5,4.8602233975197976e-6,0.0,0.0,0.0,0.0
t1335,22442.189627752203,0.0,1.764652280245658e-6,1.176879670700911e-6,1.04143786862447e-5,2.7911066733114746e-5,4.859124991188949e-6,0.0,0.0,0.0,0.0
t1336,22442.18962869828,0.0,1.769976564386988e-6,1.1793348693697928e-6,1.046664385131368e-5,2.7978340967363914e-5,4.860507300168631e-6,0.0,0.0,0.0,0.0
t1337,22442.189632263275,0.0,1.786935612951807e-6,1.1880072614939761e-6,1.0637437758705295e-5,2.8225303485887884e-5,4.864389350667231e-6,0.0,0.0,0.0,0.0
t1338,22442.189640993653,0.0,1.8171182697942717e-6,1.204813477592878e-6,1.0966220902795198e-5,2.875705853457196e-5,4.870816290182713e-6,0.0,0.0,0.0,0.0
t1339,23468.642772188705,0.0,1.8636269696657507e-6,1.233511951913783e-6,1.1565295097238922e-5,3.0022793254404947e-5,4.879836806509365e-6,0.0,0.0,0.0,0.0
t1340,25887.198314649042,0.0,1.9319445177110207e-6,1.2809029469323715e-6,1.2885060007054716e-5,0.0005488462171635742,4.891378727003948e-6,0.0,0.0,0.0,0.0
t1341,25887.19831647287,0.0,1.9984031469352374e-6,1.3252739560057617e-6,1.4197824607242315e-5,4354.65708510401,4.9030735696421635e-6,0.0,0.0,0.0,0.0
t1342,25887.198316977327,0.0,2.0481720733832747e-6,1.3542620535795404e-6,1.4936255304628887e-5,4354.6570884766015,4.9128701881158985e-6,0.0,0.0,0.0,0.0
t1343,25887.1983172268,0.0,2.0850246343364683e-6,1.3732490535594394e-6,1.5412729580104553e-5,4354.657089657648,4.920668490313314e-6,0.0,0.0,0.0,0.0
t1344,25887.19831736538,0.0,2.1113168089343383e-6,1.3854570954912063e-6,1.572936752998515e-5,4354.657090288858,4.9265471424180864e-6,0.0,0.0,0.0,0.0
t1345,25887.198317441904,0.0,2.1286064121952612e-6,1.3928838906151378e-6,1.593090093733194e-5,4354.657090653913,4.930587850272362e-6,0.0,0.0,0.0,0.0
t1346,25887.19831747856,0.0,2.137941168600708e-6,1.3967226370525941e-6,1.6039107959196646e-5,4354.657090847054,4.93285152869022e-6,0.0,0.0,0.0,0.0
t1347,25887.198317486473,0.0,2.140048650462899e-6,1.3975844697937123e-6,1.6064312850324938e-5,4354.657090907945,4.933376990107445e-6,0.0,0.0,0.0,0.0
t1348,25887.19831746837,0.0,2.1351388778399517e-6,1.395606113492274e-6,1.600891715025406e-5,4354.657090847054,4.93218177515379e-6,0.0,0.0,0.0,0.0
t1349,25887.198317417937,0.0,2.122719730748691e-6,1.3904734569577695e-6,1.586747809798655e-5,4354.657090650952,4.929262683291079e-6,0.0,0.0,0.0,0.0
t1350,25887.19831732141,0.0,2.101994004093992e-6,1.3813671239424348e-6,1.5626308326529058e-5,4354.657090283347,4.924595767417481e-6,0.0,0.0,0.0,0.0
t1351,25887.19831714972,0.0,2.0717205338448004e-6,1.3668156779704594e-6,1.5257048601906968e-5,4354.657089649905,4.918136581378409e-6,0.0,0.0,0.0,0.0
t1352,25887.198316834085,0.0,2.030055790917647e-6,1.3444113078619336e-6,1.4700035986080667e-5,4354.657088466876,4.9098262661106735e-6,0.0,0.0,0.0,0.0
t1353,25887.19831612968,0.0,1.974189022986811e-6,1.310266244726589e-6,1.380770101523853e-5,4354.657085092498,4.899645743718521e-6,0.0,0.0,0.0,0.0
t1354,25887.198307978608,0.0,1.899445309316613e-6,1.257661940897162e-6,1.2020861628859519e-5,2.9510506886685163e-5,4.887923342012187e-6,0.0,0.0,0.0,0.0
t1355,25887.19829831498,0.0,1.8444360845730098e-6,1.2229535423607986e-6,1.1190586626160744e-5,2.698220799637574e-5,4.878323519421461e-6,0.0,0.0,0.0,0.0
t1356,20127.30922558789,0.0,1.8030152539663525e-6,1.198101234027458e-6,1.0692044102800571e-5,2.602619523211933e-5,4.871006098489055e-6,0.0,0.0,0.0,0.0
t1357,16175.135958324001,0.0,1.7764259224980247e-6,1.1836704544441375e-6,1.0413730828889141e-5,2.5582059964108843e-5,4.866318738284824e-6,0.0,0.0,0.0,0.0
t1358,13937.229953302263,0.0,1.7620041071816992e-6,1.1764238568255647e-6,1.0275502730550785e-5,2.5375926456961603e-5,4.86421498789144e-6,0.0,0.0,0.0,0.0
t1359,13937.229952971962,0.0,1.758462110234694e-6,1.1747608331227233e-6,1.0248492332703137e-5,2.5333464810108445e-5,4.864656122399471e-6,0.0,0.0,0.0,0.0
t1360,13937.22995580822,0.0,1.765437559467104e-6,1.1783147298418925e-6,1.0327718742346865e-5,2.544212112248859e-5,4.867631691586866e-6,0.0,0.0,0.0,0.0
t1361,13937.229963346528,0.0,1.7834259894112246e-6,1.1878692342846906e-6,1.0528364176986644e-5,2.5735758143211506e-5,4.873162861199643e-6,0.0,0.0,0.0,0.0
t1362,15819.055492296824,0.0,1.8140583530733845e-6,1.2055370651544626e-6,1.0898053295539277e-5,2.6340899005791023e-5,4.881297332678509e-6,0.0,0.0,0.0,0.0
t1363,19635.376553755028,0.0,1.8604028650687722e-6,1.2352756276144352e-6,1.1573747942190554e-5,2.7823204441616974e-5,4.892079197416403e-6,0.0,0.0,0.0,0.0
t1364,25887.198315452388,0.0,1.927874447650879e-6,1.2842195728707731e-6,1.3171321140937932e-5,0.00029042908830641007,4.905382202573409e-6,0.0,0.0,0.0,0.0
t1365,25887.198316426955,0.0,1.9794310782895827e-6,1.3164341304154779e-6,1.4163757778096944e-5,0.0002978758832698228,4.917796150406605e-6,0.0,0.0,0.0,0.0
t1366,25887.19831683319,0.0,2.018587580493929e-6,1.3375896685254236e-6,1.4864784904113317e-5,0.0003006357079385934,4.928920123113601e-6,0.0,0.0,0.0,0.0
t1367,25887.198317050603,0.0,2.048050758789271e-6,1.3514796864203718e-6,1.5392923723799536e-5,0.0003022550044097345,4.938770218000423e-6,0.0,0.0,0.0,0.0
t1368,25887.198317174447,0.0,2.0697090160882976e-6,1.3604860843456107e-6,1.5802057791299763e-5,0.000303359567262594,4.9474284815684e-6,0.0,0.0,0.0,0.0
t1369,25887.19831724402,0.0,2.084960196900596e-6,1.366117469166554e-6,1.612126217422195e-5,0.0003041670548929302,4.954974890424089e-6,0.0,0.0,0.0,0.0
t1370,25887.198317282404,0.0,2.0953641756320166e-6,1.3697809662160408e-6,1.6371343511718876e-5,0.0003047946090998155,4.961514308973989e-6,0.0,0.0,0.0,0.0
t1371,25887.19831730233,0.0,2.101894969636957e-6,1.37201513880007e-6,1.6562674566686176e-5,0.00030528849249320883,4.967092512282864e-6,0.0,0.0,0.0,0.0
t1372,25887.198317309918,0.0,2.1051267495763355e-6,1.3731254478237149e-6,1.6701971721805107e-5,0.00030567671478629613,4.9717391960568584e-6,0.0,0.0,0.0,0.0
t1373,25887.1983173057,0.0,2.1050326614043388e-6,1.3729478281647844e-6,1.679199324254721e-5,0.00030597260721697755,4.975449501408825e-6,0.0,0.0,0.0,0.0
t1374,25887.19831728799,0.0,2.101594610815951e-6,1.3714548912699937e-6,1.6835688970875503e-5,0.0003061909132694929,4.978235601561327e-6,0.0,0.0,0.0,0.0
t1375,25887.198317250655,0.0,2.094472890332521e-6,1.3684019556007364e-6,1.6834417111894085e-5,0.00030634122577431327,4.980099874872625e-6,0.0,0.0,0.0,0.0
t1376,25887.198317185517,0.0,2.0831796876358536e-6,1.3632871961305946e-6,1.678820178414168e-5,0.00030642957625148234,4.981033925478194e-6,0.0,0.0,0.0,0.0
t1377,25887.19831708044,0.0,2.0670246033795485e-6,1.3552653406331715e-6,1.6695705365812886e-5,0.0003064593066195631,4.981019102799913e-6,0.0,0.0,0.0,0.0
t1378,25887.198316915175,0.0,2.0450394960268412e-6,1.3429975206213757e-6,1.6554032336769934e-5,0.0003064315091590154,4.98002998970528e-6,0.0,0.0,0.0,0.0
t1379,25887.198316649818,0.0,2.0158673283816647e-6,1.324395691823202e-6,1.635828357052285e-5,0.00030634516838131494,4.9780569757197045e-6,0.0,0.0,0.0,0.0
t1380,25887.198316176666,0.0,1.977491398620261e-6,1.2960617627191534e-6,1.6100069886904076e-5,0.0003061989851895601,4.975235958258635e-6,0.0,0.0,0.0,0.0
