Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
t8386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.263533017161535e-7,3.263534367192733e-7,0.0,0.0,6.527067384354268e-7
t8387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2635819025017554e-7,3.263558028265834e-7,0.0,0.0,6.527139930767589e-7
t8388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.595357717742445e-7,6.595364538952708e-7,0.0,0.0,1.3190722256695153e-6
t8389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.59535544400569e-7,6.595364538952708e-7,0.0,0.0,1.3190719982958399e-6
t8390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.620662134082522e-7,6.620757631026208e-7,0.0,0.0,1.324141976510873e-6
t8391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.612217475776561e-7,6.612317520193756e-7,0.0,0.0,1.3224534995970316e-6
t8392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.603779638680862e-7,6.603877409361303e-7,0.0,0.0,1.3207657048042165e-6
t8393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.595359991479199e-7,6.595364538952708e-7,0.0,0.0,1.3190724530431908e-6
t8394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.586944891751045e-7,6.586960807908326e-7,0.0,0.0,1.3173905699659372e-6
t8395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.077061592193786e-7,3.077066139667295e-7,0.0,0.0,6.154127731861081e-7
t8396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0770638659305405e-7,-1.5733908842638055e-10,0.0,0.0,3.0754904750462767e-7
t8397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0770638659305405e-7,-1.573390884308375e-10,0.0,0.0,3.075490475046232e-7
t8398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.077061592193786e-7,-1.5733908843161159e-10,0.0,0.0,3.07548820130947e-7
t8399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0770638659305405e-7,-1.573390884303406e-10,0.0,0.0,3.075490475046237e-7
t8400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0770638659305405e-7,-1.5733908842457554e-10,0.0,0.0,3.0754904750462947e-7
t8401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.077066139667295e-7,-1.5733908841418741e-10,0.0,0.0,3.075492748783153e-7
t8402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.077066139667295e-7,-1.5733908837172182e-10,0.0,0.0,3.0754927487835775e-7
t8403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.623463271651417e-7,-1.3425918794934378e-10,0.0,0.0,3.6221206797719236e-7
t8404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6646997614298016e-7,-1.327892437023788e-10,0.0,0.0,3.663371868992778e-7
