Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
t86,0.0,6.732707323375055e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30101.377498012826,193380.37979671804
t87,0.0,6.73568418169892e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49908.098109089966,231325.53179659072
t88,0.0,6.73836438995581e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69060.11795219533,266651.508085234
t89,0.0,6.740745169886186e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87852.3528022636,298407.4743363562
t90,0.0,6.743729707601494e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93124.71955320817,325694.16897217673
t91,0.0,6.746364724273158e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93124.71955386808,332374.1239047863
t92,0.0,6.74861471875401e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86110.16169796305,308637.8820539089
t93,0.0,6.751456093774882e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78101.47545052544,284992.19676305377
t94,0.0,6.753989462365988e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71668.9829579479,261469.32816800234
t95,0.0,6.756217227869546e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66198.8387580727,238117.99317983686
t96,0.0,6.759053349869316e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64262.22011404075,215010.87188757063
t97,0.0,6.761591464324505e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64262.220110655646,192254.45172414204
t98,0.0,6.763834624661136e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64873.855766938614,171095.53869352487
t99,0.0,6.766682441894267e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64873.85603878136,152039.15391579337
t100,0.0,6.769214916485031e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64873.856173499604,132791.96448740156
t101,0.0,6.77141545203458e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63714.08942578789,113179.73336841585
t102,0.0,6.774209594700195e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59741.80027428462,95120.01937819604
t103,0.0,6.77668612521038e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49840.23013265966,78919.64092558251
t104,0.0,6.778844672586679e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31487.15004575035,64791.30369690698
t105,0.0,6.781599444115454e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9751.881505250312,52804.81425815074
t106,0.0,6.784049229605844e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4195184811068218e-6,42880.514685603746
t107,0.0,6.786251659617201e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13817.346005068543,42826.91422892625
t108,0.0,6.789058856059063e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35236.03102813045,54552.206183636714
t109,0.0,6.791543024152392e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56654.71581809718,71260.16707044421
t110,0.0,6.793699289056023e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78073.39990891694,96826.27245002011
t111,0.0,6.79643772621122e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89572.60611614877,131114.24757846174
t112,0.0,6.79884282912442e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93124.71847186876,171590.9059402872
t113,0.0,6.800910775245052e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93124.71897119278,206744.70735754067
t114,0.0,6.803545522536358e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93124.71955342763,226916.9956717795
t115,0.0,6.805801963950591e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93124.71954891033,223497.8670470583
t116,0.0,6.807696791322403e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82567.55378481995,200597.11091172168
t117,0.0,6.810154433078105e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72169.28763574213,178136.8895187409
t118,0.0,6.812262385217796e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60530.06954232062,156303.5436226053
t119,0.0,6.814018625882963e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52671.898246693825,135343.75478694038
t120,0.0,6.816333757113534e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49095.050685410926,115560.59600909518
t121,0.0,6.818293843452436e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48204.063898938104,97288.18033070433
t122,0.0,6.819904474609115e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48204.06393001808,80840.46176493172
t123,0.0,6.822066838963522e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48204.06396109806,66445.28955285478
t124,0.0,6.823862523884358e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48204.06399217804,54191.73592836262
t125,0.0,6.825286000965152e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48204.06402325801,44017.651145471595
t126,0.0,6.827238458825757e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46034.63662192613,35740.43010667029
t127,0.0,6.82881174738174e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39177.05608937719,29109.580983861302
t128,0.0,6.830004576744302e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23473.426768720336,23856.007985683467
t129,0.0,6.831728753870741e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4404.7826795114,19725.17909625979
t130,0.0,6.833077113804053e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.639543008859262e-6,16493.719576593994
t131,0.0,6.83408791647092e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5125249152198805e-5,36852.46391003304
t132,0.0,6.835630294315367e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.682017710673764e-5,78420.01114226978
t133,0.0,6.836784550825969e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11979.052494212514,120034.33586319679
t134,0.0,6.837538768041246e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30703.8809425526,160807.13264357977
t135,0.0,6.838800097468493e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50561.26716137114,200288.03979941062
t136,0.0,6.839650886645323e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70437.39731716603,237831.84105306774
t137,0.0,6.840086237633968e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88050.51385699796,272593.64515572885
t138,0.0,6.841012212116333e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93124.71955199262,303614.1162159222
t139,0.0,6.841499758739215e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93124.71955284532,312859.0725180787
t140,0.0,6.841538167741894e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82302.57865301693,289195.2774377428
t141,0.0,6.842051775848604e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72499.10384922591,265647.5296860968
t142,0.0,6.842126305648798e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63930.360492566026,242261.13236499747
t143,0.0,6.841757671693734e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56441.86813534776,219103.8437220358
t144,0.0,6.84185410539817e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51166.82402223812,196275.31498405902
t145,0.0,6.841497590506621e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48780.96167703671,173918.46811427452
