Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
t4968,7.277437237010858e-8,0.0,1.444582393144594e-7,1.3932006737354302e-7,9.81754287498622e-8,8.541070833864237e-8,9.133302373379697e-9,0.0,0.0,0.0,0.0,5.492721185199953e-7
t4969,7.40557634890189e-8,0.0,1.540041379042036e-7,1.4368130578275365e-7,1.0333048746713387e-7,8.897744766492953e-8,9.508542131522825e-9,0.0,0.0,0.0,0.0,5.735576844395624e-7
t4970,7.533617941397679e-8,0.0,1.6324366255621834e-7,1.4733302881506786e-7,1.0878185171375696e-7,9.268596376130716e-8,9.879012761080768e-9,0.0,0.0,0.0,0.0,5.972596990214079e-7
t4971,7.728294590915658e-8,0.0,1.7232586532370975e-7,1.508485079546009e-7,1.1566292128697372e-7,9.741060679012913e-8,1.025989576289859e-8,0.0,0.0,0.0,0.0,6.237907430274686e-7
t4972,8.056985820479442e-8,0.0,1.8179415573247177e-7,1.545161822947124e-7,1.251431293127773e-7,1.0401273398998208e-7,1.0657376947516421e-8,0.0,0.0,0.0,0.0,6.566934364822543e-7
t4973,8.629375179604536e-8,0.0,1.9224608191142973e-7,1.5867998771582365e-7,1.3913740469322287e-7,1.1384374283357656e-7,1.1078367207495515e-8,0.0,0.0,0.0,0.0,7.012793361575937e-7
t4974,9.468153878334415e-8,0.0,2.0431179120393625e-7,1.6369363025552574e-7,1.598906000341669e-7,1.2812526940049768e-7,1.1527720335029752e-8,0.0,0.0,0.0,0.0,7.622305500125005e-7
t4975,1.0669821964485612e-7,0.0,2.191009176895039e-7,1.7019534696477795e-7,1.9257533696620407e-7,1.4962911841857888e-7,1.2014292119786574e-8,0.0,0.0,0.0,0.0,8.502132318037075e-7
t4976,1.2457819343762683e-7,0.0,2.3845387856068325e-7,1.7921750996883504e-7,2.5051778802497103e-7,1.8480736607024479e-7,1.2548459626404884e-8,0.0,0.0,0.0,0.0,9.901231956887657e-7
t4977,1.5401896102050335e-7,0.0,2.6582650526459527e-7,1.9265534677173303e-7,3.8149798753014074e-7,2.525182631839279e-7,1.314142746252673e-8,0.0,0.0,0.0,0.0,1.259658491233427e-6
t4978,2.1431305414425123e-7,0.0,3.0933154723703527e-7,2.1484290848974526e-7,9.927949707499568e-7,4.41744526825834e-7,1.3768554981261321e-8,0.0,0.0,0.0,0.0,2.186795562428084e-6
t4979,1.86240666706517e-7,0.0,2.494403815007108e-7,1.869855868309328e-7,5.635095419895823e-7,3.2309315549532515e-7,1.2972519924802907e-8,0.0,0.0,0.0,0.0,1.522241852447871e-6
t4980,1.7125926476021574e-7,0.0,2.1367907244390997e-7,1.7052421233543815e-7,4.1091694927456507e-7,2.646287152684933e-7,1.2224231320815231e-8,0.0,0.0,0.0,0.0,1.2432324454034374e-6
t4981,1.5965537783465814e-7,0.0,1.8931656380106238e-7,1.596166053109029e-7,3.240208030018516e-7,2.2497393976342881e-7,1.1534738571275227e-8,0.0,0.0,0.0,0.0,1.069118028283179e-6
t4982,1.4700949189567559e-7,0.0,1.714660707652339e-7,1.5182246714538063e-7,2.631674018174019e-7,1.9261063073637795e-7,1.0898083307756694e-8,0.0,0.0,0.0,0.0,9.369741456678267e-7
