Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
t26,25887.198317030605,-1.0313796580832689e-10,1.1468239045824604e-6,7.278753864723294e-7,1.1531673373108961e-5,2421.452512305832,4.627421404891613e-6,7555.151199334109,1.2666355400997996e-10,1065.5470868870689,10971.650869523857,47901.000003115296
t27,25887.19831692667,-1.1681079002526433e-10,1.137628962085259e-6,7.228791234664161e-7,9.751370924083446e-6,2421.4524875437833,4.589881794177576e-6,9108.401971415213,1.0682091976201426e-10,2.508794158307816e-6,10615.526287706252,48032.57908230247
t28,25887.198317020393,-1.0767747184804626e-10,1.1455621026968437e-6,7.273553959920629e-7,1.1519933751752847e-5,2421.4525121904226,4.628109189675122e-6,8236.877224020347,1.2666355399067039e-10,764.4815572584694,10120.990374600471,47431.00000311108
t29,25887.19831699532,-1.0734046843202443e-10,1.1423673418387001e-6,7.266828032132777e-7,1.1681577584856267e-5,2421.452511996569,4.63220646914128e-6,9331.124962508202,1.266635540006094e-10,907.9411574021909,9464.283036018927,48012.00000310406
t30,25887.198316934573,-1.0911020453647151e-10,1.1354792855297947e-6,7.241508082501851e-7,1.1598071329044728e-5,2421.4525116334894,4.6309311385526e-6,7743.013200455032,1.2666355404571584e-10,4809.622166937802,8640.713789044323,49502.00000309387
t31,25887.198316818467,-1.1170679777105301e-10,1.1246244698518144e-6,7.194445309864474e-7,1.1425417840552006e-5,2421.4525110090635,4.627691318549279e-6,7903.761098321391,1.2666355405075668e-10,8557.481503717694,7676.106555315857,52446.00000307966
t32,25887.19831660601,-1.1593858766247921e-10,1.1091278519911476e-6,7.117914842925467e-7,1.1134291972183119e-5,2421.4525098512654,4.620733550335583e-6,7642.303674080928,1.266635540550232e-10,13823.974016750877,6628.0714681955715,56403.00000306061
t33,25887.198316186124,-1.270392744725386e-10,1.0875531269165426e-6,6.996905760054038e-7,1.0457483878262542e-5,2421.452489219522,4.59319487703634e-6,6995.438639293419,1.2666355405875567e-10,17702.003920772015,5571.906619791591,58578.00000210059
t34,25887.198314688878,-1.6812518190478576e-10,1.0430547222029577e-6,6.740366199851823e-7,7.727001838776868e-6,871.7228861591008,4.425020305511066e-6,4888.285471893425,23923.540433959293,2.9504104758029357e-6,3401.252879985585,58972.00000350564
t35,25887.198308453528,-2.145104611388523e-10,9.9982820007851e-7,6.476866276334975e-7,6.7941548274222025e-6,2.397340586480747e-5,4.1485011637827316e-6,3445.4278338143818,55488.29424713156,2.1594108350837936e-6,1.1320364207086965e-6,84820.92042925429
t36,24016.530134750883,-2.473187603613915e-10,9.6858090980082e-7,6.282284568489345e-7,6.405812437533913e-6,2.287518072877287e-5,3.894037239056829e-6,3325.3510881010857,75486.30018038924,2.8132845870034986e-6,6.652870299966746e-7,102828.18144149137
t37,21522.62232882536,-2.564475250643188e-10,9.543508357606722e-7,6.194847683454535e-7,6.281690385347434e-6,2.2602257077455374e-5,3.7971313795333106e-6,3927.671524684666,88287.4928690423,1.7970753491417913e-5,6.526303476334891e-7,113737.78677543036
t38,18547.51837852129,-2.6015695852354316e-10,9.479050549083e-7,6.155469185516859e-7,6.2365013508612304e-6,2.249108107341183e-5,3.764286797124064e-6,3615.859337257153,93669.67224440657,1.7970753473175216e-5,6.332301670963253e-7,115833.05001284405
t39,14834.57839447134,-2.6255878999267026e-10,9.485583978976784e-7,6.154512628748433e-7,6.255557405213243e-6,2.2484600342764457e-5,3.7606471455275536e-6,4123.280412449751,94188.13906496917,1.79707533853314e-5,6.040373478856657e-7,113145.99792452961
t40,16479.03313693622,-2.6422926263730386e-10,9.564486590276036e-7,6.191745450430591e-7,6.344556276795012e-6,2.2569997916926065e-5,3.779642395240811e-6,2209.799411341787,90089.78229290282,1.797075344247415e-5,5.617525265513973e-7,108778.61489398289
t41,20795.82828538307,-2.6373729307466424e-10,9.724291428987753e-7,6.275434585311053e-7,6.536212107475032e-6,2.2781766915281946e-5,3.836369002456958e-6,2101.3429983235224,78831.64561782894,1.7970753619910626e-5,5.041238262853979e-7,101728.81695476446
t42,22797.69024124056,-2.5407527100422925e-10,9.985647621390522e-7,6.425933518845645e-7,6.9569540296093196e-6,2.3305007752723723e-5,3.982446467411392e-6,1958.025595406529,60413.72903974759,1.7970753774180347e-5,4.319872871615807e-7,85169.44493068273
t43,25887.198312787754,-2.0387229448975563e-10,1.052411495019474e-6,6.748936649629484e-7,9.684880921006364e-6,3247.682010259266,4.343175197218176e-6,1386.6927085085647,31712.887190283385,8.331739484549885e-6,7.706524689794644e-7,62234.46024669653
t44,25887.19831656574,-1.2673859305752615e-10,1.138122961701306e-6,7.226031493327488e-7,5199.588853158889,9021.338922723651,4.69078723544329e-6,1535.8202768989283,1.581143412599476e-10,7244.115604237143,11657.93802233432,60546.000002470224
t45,25887.19831705722,-1.1097126163592645e-10,1.173597412203233e-6,7.426868612245318e-7,8124.357572300745,9021.33892863402,4.741652045300023e-6,863.7778605178927,1.581143412642816e-10,6053.141722627782,11626.185594674716,61576.00000247037
t46,25887.198317279344,-1.0920126455832877e-10,1.198543797263003e-6,7.552393076139012e-7,8124.35757337383,9021.338929321715,4.756437116595808e-6,981.9178818413601,1.5811434126747762e-10,6245.616763173028,11577.570530770809,61838.00000247036
t47,25887.198317393755,-1.1073329784571545e-10,1.2159668412093382e-6,7.628694261559829e-7,8124.357573936717,9021.338929687336,4.7656287720808556e-6,712.7135709567375,1.5811434126807699e-10,5699.8669215489135,11503.524682202136,60949.00000247011
t48,25887.19831744974,-1.1369422722654869e-10,1.2269869360705205e-6,7.66764342776819e-7,8124.357574247579,9021.338929892083,4.7719283011551214e-6,608.1306012605532,1.5811434126241894e-10,3422.372522030028,11391.6020508238,58455.00000246951
t49,25887.19831746874,-1.1989026682584378e-10,1.231961784439057e-6,7.673730643505564e-7,8124.357574389067,9021.338929989419,4.772667744028705e-6,656.5486427865645,1.581143412161659e-10,822.2463745667382,11224.310156495827,55736.0000024684
t50,25887.198317393562,-1.3957504150831176e-10,1.219929843893601e-6,7.600679640952605e-7,7347.870693319504,9021.33892923448,4.73508005903864e-6,1001.2850983955656,1.3425918812766603e-10,2.084636817832379e-6,10978.307014891398,54236.00006203421
t51,25887.198317390787,-1.4492592343620172e-10,1.219614414435881e-6,7.592048524930378e-7,7284.8315129956645,9021.33892923593,4.732169927393618e-6,1111.6782330748708,1.3425918812213945e-10,2.0846368173102978e-6,10624.95306054044,53930.00006203329
t52,25887.198317393068,-1.441054170930758e-10,1.2199012156886175e-6,7.600331698656072e-7,8043.007927740214,9021.33892922784,4.736186475992577e-6,1266.6159659581067,1.3425918868565924e-10,2.0846368667490215e-6,10133.838912911624,54352.0000620316
t53,25887.198317467653,-1.2893331508932141e-10,1.231901813193321e-6,7.672981415063335e-7,8124.357574389067,9021.338929975986,4.774904509518016e-6,1853.4426293095619,1.5811434123433047e-10,1126.733320504369,9480.929224039419,55494.0000024602
t54,25887.198317447732,-1.2729483352191591e-10,1.2268905121056652e-6,7.666385129867251e-7,8124.357574247223,9021.338929870279,4.7753153901230036e-6,2506.117829080193,1.5811434126678328e-10,3887.0285412557964,8660.958803780672,58087.00000245076
