Zone,1
t1,44.85863584367549
t2,51.36758615479126
t3,51.367586281766364
t4,51.36758616134577
t5,51.367586208479665
t6,51.36758650661939
t7,53.17655453475839
t8,53.17655453821455
t9,53.17655453565511
t10,14.542929443850657
t11,14.561318581237218
t12,4.884999999559723
t13,4.8849999915194315
t14,4.884999985404473
t15,4.8849999856351545
t16,4.8849999873901035
t17,4.884999994092115
t18,4.884999999202672
t19,20.01650577072423
t20,48.46053492437657
t21,48.460534926809
t22,48.46053492673762
t23,48.46053492688405
t24,48.46053492602644
t25,48.46053492436242
t26,48.46053491134951
t27,40.86699678841829
t28,48.46053490395918
t29,48.46053490776303
t30,48.46053492502598
t31,48.460534926955255
t32,48.460534928588004
t33,48.460534930016635
t34,32.82578112544894
t35,16.119098021326135
t36,4.885000038936126
t37,4.885000010308228
t38,4.8850000011348005
t39,4.884999996555475
t40,4.884999998611227
t41,4.885000006176883
t42,4.885000017168354
t43,23.71854252952265
t44,60.49879193485272
t45,60.498791936511736
t46,60.49879193773542
t47,60.49879193796466
t48,60.49879193579913
t49,60.49879191809248
t50,51.36758630867748
t51,51.36758630656247
t52,51.36758652224294
t53,60.498791925046184
t54,60.4987919374697
t55,60.49879194112872
t56,60.49879194716789
t57,60.49879195829691
t58,60.49879191049495
t59,15.19301477341829
t60,15.212217539526009
t61,4.885000061384713
t62,4.885000045907603
t63,4.885000004307428
t64,4.885000004572948
t65,4.885000052359583
t66,4.885000066205781
t67,20.923655130298656
t68,49.82851094440015
t69,49.82851094391275
t70,49.82851094350612
t71,49.828510941729824
t72,49.828510938606655
t73,49.8285109182355
t74,42.52544089389249
t75,42.578664214385235
t76,42.631954156097535
t77,42.68531079579692
t78,49.828510902439675
t79,49.82851093705668
t80,49.82851093967091
t81,49.82851093755996
t82,40.15895999241915
t83,18.856036739657714
t84,18.879824002129848
t85,9.609770894660162
t86,9.609770882812859
t87,9.609770872375353
t88,9.609770878575082
t89,9.60977088110242
t90,9.609770897823322
t91,25.210208065349867
t92,60.790850145010765
t93,60.79085014818118
t94,60.790850148386816
t95,60.79085014829165
t96,60.790850141375934
t97,57.461423734599904
t98,51.30337559500275
t99,51.367585048522976
t100,51.43187490146531
t101,60.79085013553252
t102,60.79085014870334
t103,60.790850152711066
t104,60.79085015680086
t105,60.790850161853456
t106,60.790850147882445
t107,19.974210938364948
t108,19.89883944476792
t109,19.923931858105338
t110,19.9490556762917
t111,19.974210937921285
t112,19.974210947656093
t113,20.025320099520183
t114,20.050570817245838
t115,40.86030935282118
t116,47.014531535442515
t117,47.014531537039694
t118,47.01453153811519
t119,47.01453153674106
t120,47.01453153302412
t121,47.01453151511367
t122,40.158960024007385
t123,40.158959994219515
t124,40.158960001395144
t125,40.15896001326611
t126,47.014531527941415
t127,47.014531534683364
t128,47.0145315379863
t129,47.01453153927659
t130,47.014531521954545
t131,10.37830642394488
t132,10.391483244902314
t133,4.885000022233022
t134,4.88500000980781
t135,4.88499999957466
t136,4.8849999991791035
t137,4.885000013298206
t138,4.885000026092942
t139,12.956794248126753
t140,26.84924635409934
t141,26.8492463553183
t142,26.849246355441757
t143,26.8492463551964
t144,26.849246353798037
t145,26.849246348641923
t146,26.849244596312616
t147,26.724500103582574
t148,26.757947517401757
t149,26.849246224729203
t150,26.849246344383708
t151,26.849246355171097
t152,26.849246356895815
t153,26.84924635754858
t154,26.84924631764703
t155,13.207037011207232
t156,4.885000054529799
t157,4.885000017042949
t158,4.885000008667711
t159,4.885000000667027
t160,4.884999999424656
t161,4.885000008981134
t162,4.885000019588021
t163,21.55731326694634
t164,44.595502343314706
t165,44.59550234428038
t166,44.59550234386094
t167,44.595502343326935
t168,44.59550234113117
t169,44.59550233119301
t170,44.220968525487926
t171,44.27631387519118
t172,44.33172853206052
t173,44.38721254701091
t174,44.442766012416186
t175,44.5955023318839
t176,44.595502338132476
t177,44.595502342733305
t178,44.595502337312865
t179,22.091061225181036
t180,22.00776145040661
t181,22.03549331456663
t182,22.06325988925012
t183,22.09106121471986
t184,22.118897335336154
t185,22.14676829730002
t186,22.174674142176368
t187,45.15679781483616
t188,45.508175654956744
t189,45.50817565544452
t190,45.508175662461525
t191,45.50817565407995
t192,45.39447639143132
t193,45.45129049972863
t194,45.50817567132397
t195,45.50817566992909
t196,45.50817567000625
t197,45.50817567154093
t198,45.50817567710485
t199,45.50817567979056
t200,45.508175682551865
t201,45.508175683587254
t202,45.50817568503373
t203,45.508175669886576
t204,22.80317354332997
t205,22.80317352122472
t206,22.71720668725068
t207,22.745826469223353
t208,22.774482071423453
t209,22.803173536815486
t210,22.831900913499815
t211,46.48619038726548
t212,46.81389465766729
t213,46.813894659514744
t214,46.81389465960213
t215,46.813894660073395
t216,46.813894653644304
t217,46.75537730149459
t218,46.81389462955254
t219,46.81389465804561
t220,46.81389465741405
t221,46.8138946579405
t222,46.813894659659994
t223,46.81389466338405
t224,46.81389466467782
t225,46.81389466625831
t226,46.81389462988671
t227,23.2852095493365
t228,23.314540215037727
t229,23.285209548397493
t230,23.285209541967568
t231,23.285209537953325
t232,23.28520953894886
t233,23.285209547459086
t234,23.28520957547708
t235,23.60491987815328
t236,62.039030577000375
t237,62.03903057815408
t238,62.03903057835931
t239,62.039030577383265
t240,62.03903057477924
t241,62.039030566617825
t242,52.359835515993105
t243,52.35983548167541
t244,52.35983547982623
t245,52.35983548115692
t246,62.039030464795594
t247,62.03903057159438
t248,62.03903057518969
t249,62.03903057760872
t250,40.158960077276234
t251,15.588229080098804
t252,4.885000101796236
t253,4.885000017212222
t254,4.885000005200227
t255,4.885000000132181
t256,4.885000000554883
t257,4.885000009970358
t258,4.885000020795392
t259,22.260348556990255
t260,45.7795350560892
t261,45.7795350550128
t262,45.779535055382006
t263,45.779535054998085
t264,45.55106628855122
t265,45.60807631141074
t266,45.66515775720885
t267,45.722310652510096
t268,45.77953505891663
t269,45.77953506079932
t270,45.77953506151882
t271,45.779535063948785
t272,45.779535067263666
t273,45.779535072790694
t274,45.77953505714107
t275,22.710147609086352
t276,17.052120980208606
t277,17.052120951520404
t278,17.052120949627163
t279,17.052120946755387
t280,17.052120945882283
t281,17.052120956783885
t282,17.05212096544793
