Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
t2056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.703189558132586,-22.05601586470856
t2057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.71855043595883,-22.083620390956938
t2058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.741637345301427,-22.11125946550317
t2059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.78270296789338,-22.138933132084876
t2060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.66124384669052,-22.16398158437356
t2061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.66124384984442,-22.187864564362975
t2062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.66124385056966,-22.210074535379768
t2063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.66124385082868,-22.2299127565674
t2064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.66124385088279,-22.24643498685204
t2065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.66124385084476,-22.274277833215223
t2066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.66124385080674,-22.302155527144457
t2067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.66124385076871,-22.33006811190001
t2068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.66124385073069,-22.35801563096564
t2069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.661243850692664,-22.385998127514554
t2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.66124385063287,-22.380758666541716
t2071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.66124385037905,-22.36724708258984
t2072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.66124384939237,-22.344127737847156
t2073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.661243842153006,-22.309715051183694
t2074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.46517704696368,-22.26174236702016
t2075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.105856037307852,-22.289604370699927
t2076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.10585603330344,-22.31750124547048
t2077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.105856032511014,-22.345433034976452
t2078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.105856032405697,-22.373399783432813
t2079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.10585603300219,-22.40140153450532
t2080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.114298175275383,-22.429438333500784
t2081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.12805510079934,-22.45751022106363
t2082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.149440754681493,-22.48561724250457
t2083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.18825495913721,-22.513759441735573
t2084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.812388203010435,-22.535134260955807
t2085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.812388210003654,-22.554636575030113
t2086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.81238821141318,-22.572086295937627
t2087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.812388212105716,-22.5874892272435
t2088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.81238821259235,-22.601114037465432
t2089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.8123882129904,-22.613520773188146
t2090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.81238821334413,-22.625522498965907
t2091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.81238821368366,-22.638105958174588
t2092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.81238821399422,-22.65236539936637
t2093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.812388214191884,-22.66948846621196
t2094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.812388214217485,-22.690798500762533
t2095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.812388213902274,-22.717838511818897
t2096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.81238821245902,-22.746271347677972
t2097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.19711395520187,-22.774739769058684
t2098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.60493459732846,-22.803243820498597
t2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.69221424723253,-22.83178354659101
t2100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.6922142439971,-22.860358991985073
t2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.692214243289012,-22.888970201436695
t2102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.692214243230218,-22.917617220773266
t2103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.692214243936906,-22.94630009453559
t2104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.700861809838393,-22.975018867362937
t2105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.714953490705188,-23.003773584503456
t2106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.73685960539504,-23.03256428980829
t2107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.776618789909772,-23.061391028546286
t2108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.220678666204826,-23.090253845820257
t2109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.00480144677417,-23.095962416388414
t2110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.00480144841289,-23.091034409334902
t2111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.0048014491185,-23.071030598769667
t2112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.004801449419176,-23.030060482618058
t2113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.00480144969036,-22.9605821582267
t2114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.004801449935236,-22.853267817501237
t2115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.004801450138686,-22.696841509415734
t2116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.00480145030392,-22.477692951128585
t2117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.00480145041676,-22.179087207058625
t2118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.004801450427976,-21.7799228394559
t2119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.0048014501103,-21.253087463437428
t2120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.00480144880467,-20.56342974815544
t2121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.961102065120706,-19.665269939883267
t2122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.26767966862547,-19.689882289145196
t2123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.267679663364287,-19.714525442343223
t2124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.26767966247864,-19.73919943847604
t2125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.267679662323914,-19.763904317515387
t2126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.26767966274697,-19.788949220627412
t2127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.267679663316674,-19.814736131711292
t2128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.267679664099997,-19.8420480898934
t2129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.267679665269654,-19.87235140340662
t2130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.26767966792078,-19.90829167534028
t2131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.359780754861777,-19.933208185891857
t2132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.205742038317766,-19.95815588091719
t2133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.58099784403043,-19.96406054636564
t2134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.580997844791554,-19.959871635315512
t2135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.580997844834485,-19.940331885267017
t2136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.58099784454776,-19.897569789930607
t2137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.58099784402826,-19.81993413636226
t2138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.58099784335533,-19.690461619370357
t2139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.58099784261534,-19.485020533884157
t2140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.58099784186572,-19.17032840277735
t2141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.58099784107703,-18.702197409622187
t2142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.58099784010603,-18.02429680733757
t2143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.58099783852408,-17.06718564595559
t2144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.58099783211949,-15.74655742943508
t2145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.46480844675528,-13.959342834268538
t2146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.059090941129117,-13.976813850240104
t2147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.059090939380132,-13.994306732321329
t2148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.059090938325378,-14.01205496640794
t2149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.059090937610192,-14.030361696692689
t2150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.059090937201539,-14.049816543287246
t2151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.059090937042924,-14.07152125576271
t2152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.059090937191035,-14.09745768050278
t2153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.059090937819425,-14.131051083210615
t2154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.059090939909936,-14.177972695548297
t2155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.169490978659603,-14.195717343653563
t2156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.650135459026924,-14.21348419934567
t2157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.34695236226296,-14.207633794904803
t2158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.34695236286301,-14.188968193429117
t2159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.34695236280331,-14.150607907169888
t2160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.34695236234374,-14.082064388299893
t2161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.34695236152994,-13.967436541831471
t2162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.346952360410555,-13.782815098213103
t2163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.34695235905309,-13.492677939329745
t2164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.34695235754724,-13.045152436086108
t2165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.34695235590029,-12.36629664175028
t2166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.34695235388853,-11.354041815477293
t2167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.34695235062004,-9.872906259842757
t2168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.736909368652675,-7.750319164269579
t2169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.311544026460146,-7.7600191875677815
t2170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.963143339494749,-7.769731351113365
t2171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.786485806365915,-7.77945567034802
t2172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826100721787,-7.862403014253878
t2173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826095542939,-7.993752035914929
t2174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826093959413,-8.204801473719247
t2175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826093261322,-8.546176686889323
t2176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826093020152,-9.098493825392932
t2177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826093182839,-9.987696522531202
t2178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826094056733,-11.407168680839245
t2179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826101176052,-13.651379154890932
t2180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.4942550212342,-13.6684647366362
t2181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.6416614765061,-13.671196623594094
t2182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.6416614770459,-13.666105979967904
t2183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.641661477017436,-13.648956377860062
t2184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.641661476724394,-13.613254185096283
t2185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.64166147634634,-13.549079358206665
t2186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.64166147596724,-13.483346649917676
t2187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.64166147561504,-13.373730233605668
t2188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.641661475249926,-13.102049232311066
t2189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.64166147479488,-12.681301810766731
t2190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.641661474140165,-12.039978232194766
t2191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.64166147278115,-11.077957601317587
t2192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.85705092545461,-9.660106766129331
t2193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.44140501206349,-8.996772792701721
t2194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.435668768242408,-9.008032833214504
t2195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826117494845,-9.096485941415862
t2196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.47282610316957,-9.236059668337584
t2197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826100747642,-9.46002645103811
t2198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.47282609959251,-9.822589154869048
t2199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826099055476,-10.410963906520445
t2200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.47282609893478,-11.363121619556269
t2201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826099158295,-12.893183314391356
t2202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826099881352,-15.328558604218978
t2203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.47282610253544,-19.16768611344333
t2204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.01621731396496,-19.191675709063265
t2205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.793751031227266,-19.215471228798922
t2206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.79375103203518,-19.239208921242597
t2207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.79375103221474,-19.262860340946908
t2208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.79375103215961,-19.286392199047746
t2209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.79375103202742,-19.30976944181988
t2210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.79375103186813,-19.333936859553898
t2211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.79375103170717,-19.35695281501707
t2212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.793751031542506,-19.381179288992126
t2213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.793751031377866,-19.405436083669386
t2214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.79375103117516,-19.428808870888666
t2215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.793751030776946,-19.453125261681446
t2216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.793751029248604,-19.477472101612015
t2217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.615437712121942,-19.501849413181375
t2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.117339611057886,-19.52625723452673
t2219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.117339609030875,-19.550695603835518
t2220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.117339608517163,-19.575164559373686
t2221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.11733960859244,-19.599664139442925
t2222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.11733960973264,-19.624194382379905
t2223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.124735095606432,-19.648755326809727
t2224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.136786540543937,-19.673347010781118
t2225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.155521505683552,-19.697969472807454
t2226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.18952780802004,-19.722622751450118
t2227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.15866302987077,-19.74730688524582
t2228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.590340056451375,-19.744294316120644
t2229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.59034005912785,-19.726532260751917
t2230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.59034005954272,-19.686320382210354
t2231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.590340059453084,-19.612126391321034
t2232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.59034005908641,-19.48688934657474
t2233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.5903400585692,-19.285809088527547
t2234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.5903400579938,-18.973708814443206
t2235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.590340057405044,-18.83475787926727
t2236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.59034005683471,-18.624355516018408
t2237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.59034005627172,-17.747021328483164
t2238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.59034005563042,-16.514498245691208
t2239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.59034005452411,-14.820722329851744
t2240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.111944126771576,-12.535658360208583
t2241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.571514171622862,-12.551347541732087
t2242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.523245440053952,-12.567056360521823
t2243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.523245438125704,-12.5827848402538
t2244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.523245436197456,-12.598998903216371
t2245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.523245434903535,-12.615921068925877
t2246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.523245434229041,-12.634236696169753
t2247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.523245433936745,-12.655198886998807
t2248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.5232454339479,-12.681022043387427
t2249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.52324543438634,-12.715475195515248
t2250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.52324543592609,-12.764717409396848
t2251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.640737800019105,-12.7806932790459
t2252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.83917405003178,-12.796689140979442
t2253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.346952420621655,-12.791268369770037
t2254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.346952420973416,-12.774195350815983
t2255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.34695242080661,-12.739189880942615
t2256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.346952420376,-12.676652543474386
t2257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.34695241979102,-12.571978418824843
t2258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.3469524191371,-12.403096685499323
t2259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.34695241846388,-12.136981712336967
t2260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.34695241777167,-11.724918409581848
t2261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.346952417060635,-11.096498635438792
t2262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.34695241624082,-10.152765243740305
t2263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.34695241481367,-8.759534981851333
t2264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.04113298378926,-6.742194153644001
t2265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.525750952679681,-6.7506324434362055
t2266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.9730943431502554,-6.759081294457824
t2267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.224326891451664,-6.767540720734738
t2268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826112114734,-6.826676769957809
t2269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826108543872,-6.919380712684853
t2270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826107204788,-7.0673557993179115
t2271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826106539352,-7.305636915610209
t2272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826106232021,-7.689836761188203
t2273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.4728261062764645,-8.306521908346305
t2274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826106881916,-9.288279061985552
t2275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.47282611049744,-10.83694149389082
t2276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.89455097734038,-10.850504625566098
t2277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.64166141954789,-10.847696770208602
t2278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.64166141999331,-10.835945792032225
t2279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.64166141981771,-10.810401225230894
t2280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.64166141923656,-10.763620251319303
t2281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.64166141831299,-10.684218026006354
t2282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.641661417082645,-10.554858130173802
t2283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.64166141561609,-10.349313793785853
t2284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.64166141406315,-10.116728083119016
t2285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.641661412592335,-9.756665813067324
t2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.641661410971594,-9.015481429927924
t2287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.64166140839494,-7.903378682046247
t2288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.552567343420314,-6.261294630396593
t2289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.722518799959985,-6.269131043733377
t2290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.7545733689634515,-6.276977264899016
t2291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.754573367007194,-6.2848333072310405
t2292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.754573365050938,-6.293180561034978
t2293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.7545733638289045,-6.302239229553856
