Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
t43,2103.2974465559278,0.0,1.8629693797734187e-7,1.7358852972562588e-7,4.806867880822312e-6,5753.766227696266,3.140425677327045e-8,0.0,0.0,0.0,0.0,7857.063679450351
t44,3.2214255375832525e-6,0.0,1.991937098891236e-7,1.8231554360836862e-7,8124.357552436252,3267.572650254285,3.2385444797489366e-8,0.0,0.0,0.0,0.0,11391.930206325858
t45,6.194362735382767e-7,0.0,1.8117682488674924e-7,1.6779683663440355e-7,3.2628700163591155e-6,2.0890095947361713e-6,3.062134820410297e-8,0.0,0.0,0.0,0.0,6.350910894358819e-6
t46,3.6104908017720783e-7,0.0,1.6931668838049079e-7,1.5915888185465934e-7,1.2672175687322654e-6,8.468260008228578e-7,2.8811138845515802e-8,0.0,0.0,0.0,0.0,2.832379358812997e-6
t47,2.622825681781485e-7,0.0,1.6080458485651367e-7,1.5343898807108394e-7,7.834230352082458e-7,5.431407473443668e-7,2.718956662993433e-8,0.0,0.0,0.0,0.0,1.930279490288293e-6
t48,2.1063182383337086e-7,0.0,1.5426594616943113e-7,1.492546022932999e-7,5.654496739116587e-7,4.0415465016317847e-7,2.5739819763329617e-8,0.0,0.0,0.0,0.0,1.5094965161342685e-6
t49,1.7961003190649012e-7,0.0,1.488227741967495e-7,1.457949423845245e-7,4.4143034767153867e-7,3.2374124095412513e-7,2.443091952137681e-8,0.0,0.0,0.0,0.0,1.2638302566348048e-6
t50,1.599107374629328e-7,0.0,1.4386319193072536e-7,1.4246877998797745e-7,3.613895060345189e-7,2.709162686622428e-7,2.3254409026577385e-8,0.0,0.0,0.0,0.0,1.1018028931049747e-6
t51,1.5957169777041462e-7,0.0,1.4424255007038617e-7,1.4409685305512905e-7,3.613895058570978e-7,2.652225991593321e-7,2.261227863601452e-8,0.0,0.0,0.0,0.0,1.0971354845483742e-6
t52,1.6214575377728477e-7,0.0,1.4428947726729905e-7,1.4566660163372886e-7,3.6138950569339656e-7,2.6055604275861556e-7,2.2014415305409638e-8,0.0,0.0,0.0,0.0,1.0960617964357344e-6
t53,1.6737941020657986e-7,0.0,1.4388334932918026e-7,1.4746309922680743e-7,3.6138950398735585e-7,2.5670632758625177e-7,2.1420053597867985e-8,0.0,0.0,0.0,0.0,1.0982417439340432e-6
t54,1.6048959744351984e-7,0.0,1.3756010618784645e-7,1.4410710906668355e-7,2.995863542534996e-7,2.235456093809817e-7,2.0440686352375073e-8,0.0,0.0,0.0,0.0,9.857294626849063e-7
t55,1.5450532758208233e-7,0.0,1.3098004068575092e-7,1.406910519400519e-7,2.547760611170573e-7,1.9755823801992742e-7,1.9490612676785513e-8,0.0,0.0,0.0,0.0,8.980013320216553e-7
t56,1.4768910595665e-7,0.0,1.240765894209738e-7,1.3672902969439529e-7,2.2105686072470814e-7,1.7634035063039331e-7,1.8578435100389735e-8,0.0,0.0,0.0,0.0,8.244703715275103e-7
t57,1.3868865672547684e-7,0.0,1.168478642159215e-7,1.3174152112114697e-7,1.9485977545447478e-7,1.5839749066985561e-7,1.769943289657216e-8,0.0,0.0,0.0,0.0,7.582347410834479e-7
t58,1.2765654651711415e-7,0.0,1.092368663168548e-7,1.2518353788490988e-7,1.7395025782713807e-7,1.4283185454160252e-7,1.6861362536607493e-8,0.0,0.0,0.0,0.0,6.957204256242269e-7
t59,1.1472787197744471e-7,0.0,1.0108551666851918e-7,1.1631688843827649e-7,1.556202026215695e-7,1.2686089734207146e-7,1.6153769204428013e-8,0.0,0.0,0.0,0.0,6.307651462523094e-7
t60,1.3731717247208233e-7,0.0,1.059811895022905e-7,1.22327539967285e-7,1.708372706693244e-7,1.4420558469411392e-7,1.6782253228400044e-8,0.0,0.0,0.0,0.0,6.974510105334962e-7
t61,1.6438968770523106e-7,0.0,1.0976695800728976e-7,1.2560936519800954e-7,1.870747263601011e-7,1.6591497104344275e-7,1.750866862725779e-8,0.0,0.0,0.0,0.0,7.70264376941332e-7
t62,2.2094785189348452e-7,0.0,1.1667282280980155e-7,1.314442339108479e-7,2.1778240341971098e-7,2.0481005266149665e-7,1.8559248906713844e-8,0.0,0.0,0.0,0.0,9.102166136020555e-7
t63,3.229238430254396e-7,0.0,1.237376695306126e-7,1.3622629191356065e-7,2.5919924392996314e-7,2.642273711223508e-7,1.9703203164983056e-8,0.0,0.0,0.0,0.0,1.1260176226869097e-6
t64,5.637299070734297e-7,0.0,1.3142183151010272e-7,1.407605587053165e-7,3.18670620190349e-7,3.6496193802716106e-7,2.094310664136653e-8,0.0,0.0,0.0,0.0,1.5404879621477256e-6
t65,1.73105498562268e-6,0.0,1.4039701756357556e-7,1.4599141388042525e-7,4.120152178765398e-7,5.627796395333497e-7,2.22916688359155e-8,0.0,0.0,0.0,0.0,3.014529943312486e-6
t66,4.013869316576094e-6,0.0,1.5171302113405797e-7,1.532228291303108e-7,5.811942936822373e-7,1.02469030739132e-6,2.3758566786549463e-8,0.0,0.0,0.0,0.0,5.94844833470057e-6
t67,582.099628176063,0.0,1.6719801521176998e-7,1.6466757727882655e-7,9.881092986526895e-7,5.35418167746777e-6,2.5306990282527098e-8,0.0,0.0,0.0,0.0,582.0996348755265
t68,3.741170853964615e-6,0.0,1.7548719108457658e-7,1.7063821229464888e-7,1.4603792784473262e-6,8482.83230291956,2.622068169037063e-8,0.0,0.0,0.0,0.0,8482.832308493456
t69,7.592087460210468e-7,0.0,1.6407852066742877e-7,1.6029242392176822e-7,9.464147188415158e-7,3.0806553785315853e-6,2.5589374149229277e-8,0.0,0.0,0.0,0.0,5.136239162132575e-6
t70,4.457431438785149e-7,0.0,1.561834489178377e-7,1.539780663690071e-7,7.065924411061571e-7,1.196109410784416e-6,2.4842196950621554e-8,0.0,0.0,0.0,0.0,2.6834487080065544e-6
t71,3.2498732796541347e-7,0.0,1.503139866440543e-7,1.4973458072177472e-7,5.662716793915257e-7,7.392497846438074e-7,2.4137694243007118e-8,0.0,0.0,0.0,0.0,1.9546950536095828e-6
t72,2.6158108679226434e-7,0.0,1.4566438853543632e-7,1.4657851571154226e-7,4.7349151722762585e-7,5.334119314714823e-7,2.3487085119088148e-8,0.0,0.0,0.0,0.0,1.5842145248574391e-6
t73,2.2335066665944088e-7,0.0,1.4171616229703463e-7,1.4389603637100295e-7,4.0723136720200027e-7,4.162972909870367e-7,2.2883847105144896e-8,0.0,0.0,0.0,0.0,1.3553753706216603e-6
t74,1.9893844208531368e-7,0.0,1.380332029115296e-7,1.4121015954678044e-7,3.5704260486000123e-7,3.40712665013443e-7,2.233503409897998e-8,0.0,0.0,0.0,0.0,1.1982721085160481e-6
t75,1.9784534779425734e-7,0.0,1.3822420835393766e-7,1.4228876894972173e-7,3.413486016836981e-7,3.261271689970113e-7,2.2148048193069086e-8,0.0,0.0,0.0,0.0,1.1679821439716952e-6
t76,1.9979587686722918e-7,0.0,1.3808403228865625e-7,1.4314234565402718e-7,3.2649883577120764e-7,3.1241687413000074e-7,2.1982045581743448e-8,0.0,0.0,0.0,0.0,1.1419200102928644e-6
t77,2.0408850170719372e-7,0.0,1.3750611762695466e-7,1.439222880846647e-7,3.1249946828019305e-7,2.9951406205249574e-7,2.1815331095674873e-8,0.0,0.0,0.0,0.0,1.1193457688471768e-6
t78,2.1030778598805977e-7,0.0,1.3642894403361497e-7,1.4477370776125635e-7,2.9904560483017314e-7,2.873573574747588e-7,2.162712927090796e-8,0.0,0.0,0.0,0.0,1.099540529358771e-6
t79,2.0050197625751032e-7,0.0,1.312929616050599e-7,1.415975048589066e-7,2.7020165795068543e-7,2.4849724501297834e-7,2.1117902120196542e-8,0.0,0.0,0.0,0.0,1.0132092478053372e-6
t80,1.9030088424433413e-7,0.0,1.2594338299547514e-7,1.3813971239546794e-7,2.458762109907962e-7,2.1862005854207227e-7,2.0593299961895942e-8,0.0,0.0,0.0,0.0,9.394735491300415e-7
t81,1.7759546621305872e-7,0.0,1.202873424216986e-7,1.3388633968245733e-7,2.2511667289693003e-7,1.9493375568034282e-7,2.0068303392681277e-8,0.0,0.0,0.0,0.0,8.718878802871687e-7
t82,1.6248164622117322e-7,0.0,1.1420729800655265e-7,1.282649849943152e-7,2.069586958754934e-7,1.756947520509601e-7,1.9571151515041546e-8,0.0,0.0,0.0,0.0,8.071785286635362e-7
t83,1.5831082469466066e-7,0.0,1.1105557450287256e-7,1.2499025930099146e-7,2.0229418697218853e-7,1.7569475207032233e-7,1.9498208132350817e-8,0.0,0.0,0.0,0.0,7.918438056733864e-7
t84,1.8295321654609855e-7,0.0,1.1470498590424542e-7,1.2875895028967944e-7,2.2200348434419132e-7,1.9503169528678723e-7,2.019797393311495e-8,0.0,0.0,0.0,0.0,8.63650306304117e-7
t85,2.1014170396859974e-7,0.0,1.176132182964712e-7,1.3049392631012873e-7,2.451407848332132e-7,2.188342765058274e-7,2.098553620444519e-8,0.0,0.0,0.0,0.0,9.432094461186855e-7
t86,2.73302717989636e-7,0.0,1.2408015771445334e-7,1.3520154370385397e-7,2.9203530797951794e-7,2.6460113184565064e-7,2.2146955413755006e-8,0.0,0.0,0.0,0.0,1.111367814646867e-6
t87,3.759343711393115e-7,0.0,1.311109417582035e-7,1.3933189543406355e-7,3.5993438655726096e-7,3.33251414912826e-7,2.34174730947889e-8,0.0,0.0,0.0,0.0,1.3629804828964544e-6
t88,5.679678802471019e-7,0.0,1.392612170512233e-7,1.4367093044028984e-7,4.6774881517870773e-7,4.4766855350425166e-7,2.480189906000646e-8,0.0,0.0,0.0,0.0,1.7911192954815811e-6
t89,9.486975829929773e-7,0.0,1.4936468706038055e-7,1.491812670214758e-7,6.668934392596735e-7,6.765028303590189e-7,2.6318031408983494e-8,0.0,0.0,0.0,0.0,2.6169578381025095e-6
t90,1.4854460194525095e-6,0.0,1.627931792959245e-7,1.5729091591290756e-7,1.1655638396374526e-6,1.3630056607528974e-6,2.7980773369086727e-8,0.0,0.0,0.0,0.0,4.362080388420779e-6
t91,2.9896396460549514e-6,0.0,1.820878759741507e-7,1.70579597772673e-7,4.985754911039464e-6,3343.484092979161,2.9747869752571318e-8,0.0,0.0,0.0,0.0,3343.4841013369705
t92,1.876174465732421e-6,0.0,1.9484371690062504e-7,1.7948660579196823e-7,758.7293231201413,3474.9914835073287,3.067214586569687e-8,0.0,0.0,0.0,0.0,4233.720808908646
t93,5.472403724099604e-7,0.0,1.7844136022004257e-7,1.6610119607631278e-7,3.1614327967497545e-6,1.957491800295435e-6,2.9125537106227034e-8,0.0,0.0,0.0,0.0,6.039833062857733e-6
t94,3.3864181581119185e-7,0.0,1.674288147715173e-7,1.5797280914540898e-7,1.227632331215109e-6,8.204522948105094e-7,2.7545880465120928e-8,0.0,0.0,0.0,0.0,2.7396739462188576e-6
t95,2.5189700656846056e-7,0.0,1.593997970091509e-7,1.5246439372692384e-7,7.588322080020233e-7,5.30425710301345e-7,2.61218468175012e-8,0.0,0.0,0.0,0.0,1.8791409624254048e-6
t96,2.0453090574000292e-7,0.0,1.5314538381045716e-7,1.483053815736146e-7,5.476145691768922e-7,3.9605386368601155e-7,2.4840066418146077e-8,0.0,0.0,0.0,0.0,1.4744901704051244e-6
t97,1.7519998627638982e-7,0.0,1.4786203636961974e-7,1.4471333712621134e-7,4.2743901587261233e-7,3.1783721286279553e-7,2.3681783660214924e-8,0.0,0.0,0.0,0.0,1.236733372167844e-6
t98,1.6095390156964767e-7,0.0,1.4498723639482208e-7,1.4305547073681905e-7,3.739303654246332e-7,2.8022411503737867e-7,2.279682115296398e-8,0.0,0.0,0.0,0.0,1.1259479103162648e-6
t99,1.6083349486578968e-7,0.0,1.4572472924134416e-7,1.4471803890979729e-7,3.7415614959223174e-7,2.753644078809825e-7,2.2268167680366068e-8,0.0,0.0,0.0,0.0,1.1230649881705115e-6
t100,1.6363635053583441e-7,0.0,1.46228114291369e-7,1.4638685413911068e-7,3.7415615231255757e-7,2.7147166371947215e-7,2.176932391745628e-8,0.0,0.0,0.0,0.0,1.1236484589158001e-6
t101,1.691389920106879e-7,0.0,1.464262946860021e-7,1.4835710449302944e-7,3.736607558959066e-7,2.6836760133683074e-7,2.1266018472846034e-8,0.0,0.0,0.0,0.0,1.1272167668953028e-6
t102,1.62025610304788e-7,0.0,1.4062772724092735e-7,1.4510188416232982e-7,3.0816124383347506e-7,2.3325052850030476e-7,2.0366435210647732e-8,0.0,0.0,0.0,0.0,1.0095334292524726e-6
t103,1.559029151892589e-7,0.0,1.347334142465556e-7,1.4191346960547372e-7,2.613468820994528e-7,2.0601344456609938e-7,1.9491541173282387e-8,0.0,0.0,0.0,0.0,9.194016668801229e-7
t104,1.4896424431252273e-7,0.0,1.286488809734051e-7,1.3832335781714908e-7,2.2640287179261526e-7,1.8388064255835846e-7,1.8650349149547082e-8,0.0,0.0,0.0,0.0,8.448703466035976e-7
t105,1.4029655751742067e-7,0.0,1.222780064655089e-7,1.3388338913599473e-7,1.9936408648562784e-7,1.6525018969923144e-7,1.783779233649985e-8,0.0,0.0,0.0,0.0,7.789100216402835e-7
t106,1.2997929514441585e-7,0.0,1.1551000785984484e-7,1.2809110212809823e-7,1.7783651650369772e-7,1.4916355932864668e-7,1.7057912831538006e-8,0.0,0.0,0.0,0.0,7.176383937962413e-7
t107,1.1810619092963438e-7,0.0,1.0816108768269923e-7,1.202702324934774e-7,1.5893784639289693e-7,1.3488321794132627e-7,1.6384251054240513e-8,0.0,0.0,0.0,0.0,6.567428264942748e-7
t108,1.4198108456320146e-7,0.0,1.1430111226449605e-7,1.270992548101272e-7,1.741413684810156e-7,1.533295751436428e-7,1.6952394635151657e-8,0.0,0.0,0.0,0.0,7.278047898976349e-7
t109,1.7227828154668337e-7,0.0,1.198624034973723e-7,1.322312853981612e-7,1.9102060995503996e-7,1.7677793339211124e-7,1.7590852376597083e-8,0.0,0.0,0.0,0.0,8.097613661659652e-7
t110,2.1288567037678883e-7,0.0,1.2512979394389868e-7,1.3619010660409357e-7,2.107297047230582e-7,2.0735188033597822e-7,1.825546830068139e-8,0.0,0.0,0.0,0.0,9.105426242844989e-7
t111,2.7114263969722545e-7,0.0,1.3036022776355614e-7,1.3950441789343437e-7,2.342850487400341e-7,2.4860251119561913e-7,1.894107605892273e-8,0.0,0.0,0.0,0.0,1.042835921348792e-6
t112,3.6107718037269533e-7,0.0,1.3585697489505702e-7,1.4272287407448603e-7,2.631013513544347e-7,3.0653305425446515e-7,1.965074705115878e-8,0.0,0.0,0.0,0.0,1.228942182002297e-6
t113,5.014301554405213e-7,0.0,1.4203766418140925e-7,1.4648159669318682e-7,2.99380663881552e-7,3.909277120977522e-7,2.038934206581966e-8,0.0,0.0,0.0,0.0,1.5006471343602412e-6
t114,6.03208948585345e-7,0.0,1.4943309510645937e-7,1.5156930014261023e-7,3.464843956656293e-7,4.864737537438966e-7,2.1152669282091655e-8,0.0,0.0,0.0,0.0,1.7583221625260321e-6
t115,7.536338391251329e-7,0.0,1.589347843392919e-7,1.5932363978978712e-7,4.1057001682594004e-7,6.415519109546405e-7,2.189695427475712e-8,0.0,0.0,0.0,0.0,2.1459111453095496e-6
t116,5.335445642794088e-7,0.0,1.5615526213621177e-7,1.562144515885581e-7,3.98413053144988e-7,6.263485017318316e-7,2.180302223078206e-8,0.0,0.0,0.0,0.0,1.8924788551117803e-6
t117,3.865563292015807e-7,0.0,1.5083933316114644e-7,1.515177696372717e-7,3.6404947564303727e-7,5.081621202189181e-7,2.1375188828738423e-8,0.0,0.0,0.0,0.0,1.5825002166906927e-6
t118,3.1177042197280017e-7,0.0,1.467416991251401e-7,1.4836931390903348e-7,3.3513070877511523e-7,4.269999269291718e-7,2.094249835498466e-8,0.0,0.0,0.0,0.0,1.3899545690662453e-6
t119,2.6590467577141983e-7,0.0,1.4339360800587867e-7,1.4606040061012714e-7,3.1029145374983527e-7,3.6782016107886133e-7,2.0527019610788978e-8,0.0,0.0,0.0,0.0,1.2539973188269112e-6
t120,2.3511915965790298e-7,0.0,1.4047964973765542e-7,1.4414985415482955e-7,2.8863455688077257e-7,3.2275723531304717e-7,2.0126668375070198e-8,0.0,0.0,0.0,0.0,1.151267124119278e-6
t121,2.1368135818964217e-7,0.0,1.3776051319494714e-7,1.423072672506168e-7,2.695008557555075e-7,2.872982277240453e-7,1.973815098709224e-8,0.0,0.0,0.0,0.0,1.0702863731018512e-6
t122,1.990349265798787e-7,0.0,1.3497514481656146e-7,1.4021946841016998e-7,2.5224316100854674e-7,2.586685833480313e-7,1.9369917930423275e-8,0.0,0.0,0.0,0.0,1.0045112020936116e-6
t123,2.0292566354838776e-7,0.0,1.354688457602251e-7,1.4146434868410118e-7,2.4787767274339507e-7,2.586685869331546e-7,1.9260480378632078e-8,0.0,0.0,0.0,0.0,1.0056655980478958e-6
t124,2.0841428486529826e-7,0.0,1.3553534624614792e-7,1.424311278935205e-7,2.430885755444225e-7,2.586685906148561e-7,1.915421666157532e-8,0.0,0.0,0.0,0.0,1.0072921418258208e-6
t125,2.1532524053420584e-7,0.0,1.350843631564322e-7,1.4328894739643723e-7,2.3780521379181673e-7,2.586685942783248e-7,1.9034011568798632e-8,0.0,0.0,0.0,0.0,1.0092063707260155e-6
t126,2.2366647946935885e-7,0.0,1.339450375526503e-7,1.4419756694978026e-7,2.311978234761482e-7,2.549629941445837e-7,1.8882881524246634e-8,0.0,0.0,0.0,0.0,1.006852783116768e-6
t127,2.1409287980254569e-7,0.0,1.2886600761044207e-7,1.412318593897426e-7,2.147573445561956e-7,2.284760264356185e-7,1.8463415985356668e-8,0.0,0.0,0.0,0.0,9.458875337799011e-7
t128,2.0362547079043983e-7,0.0,1.234702763427882e-7,1.3795512053742542e-7,1.9968380744650293e-7,2.0657972815819717e-7,1.8016175236904498e-8,0.0,0.0,0.0,0.0,8.893305785122581e-7
