Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
t20,647.3428633013154,7.119606526757014e-7,7.990674825162303e-7,1.068594997141727e-6,6.271908284555203e-7,1939.4779536945923,5922.629223025881,5.211819694934939e-6,4.2062946350717356e-7,2429.0319594684197,2.041969877723011e-10,652.518058313229,2.2943708718140912e-7,11591.000066872342
t21,647.3428632050415,6.775485642811687e-7,7.950419570023526e-7,1.032723737737281e-6,6.074952132593582e-7,1939.4779531149356,5922.62922279212,5.195349325352843e-6,5.112786562207984e-7,3467.064944394063,2.0368350256886336e-10,9.721779954069571e-5,2.2825878029400276e-7,11976.51508977186
t22,647.3428630991765,6.505249834017231e-7,7.992442590880137e-7,1.001387747933583e-6,5.92079839744706e-7,1939.477952386254,5922.629222518767,5.184510623053154e-6,6.05478899339119e-7,3778.3009650003983,2.039400825163842e-10,0.00019432388182229857,2.2796151257948323e-7,12287.75120638987
t23,647.3428629685196,6.232717864009913e-7,8.034871539427245e-7,9.69325805912555e-7,5.76820970967746e-7,1939.4779510872856,5922.629222136325,5.169114967703615e-6,6.502883264933043e-7,4310.358072852351,2.0419698284455234e-10,100.43550922397925,2.2766461507413404e-7,12920.243627288637
t24,647.342862678886,5.884589449022532e-7,4.116909686294768e-7,9.193602919254564e-7,5.523393022983425e-7,1409.2658334978726,5922.629220755986,5.073751671216081e-6,6.521508053509003e-7,5718.744534718626,1.4703991178131918e-10,1.7810075867012738e-6,1.7647947844933644e-7,13697.982461806756
t25,647.3428623348182,5.580202425878233e-7,2.747956813382031e-7,8.8087684329925e-7,5.329730863973076e-7,884.4019276148188,5816.6939991588915,4.9618858012484055e-6,6.205865845412385e-7,6186.467939847985,1.0384065896242077e-10,1.3660641206307626e-6,1.5031916404566383e-7,13534.90673830214
t26,647.342862220938,5.408184754972288e-7,2.7509216283159166e-7,8.61708024712421e-7,5.242614700484143e-7,884.4019268126843,5850.2108647864,4.938663776662721e-6,6.702678720362355e-7,5494.445949897148,1.0384065918750583e-10,2.5521483116532997e-6,1.5005142094572453e-7,12876.401614230284
t27,647.3428621515809,5.330869537240257e-7,2.7538469013691746e-7,8.498769581535419e-7,5.198341352655624e-7,884.4019264184311,4993.012849670998,4.9301132123492026e-6,7.132986765630355e-7,6422.937765559828,1.03840658535027e-10,2.552148213126722e-6,1.497842367786121e-7,12947.69541432447
t28,647.3428621231235,5.327022550918652e-7,2.7567325105075625e-7,8.436858604181033e-7,5.185335322008612e-7,884.4019261879399,4412.37749110073,4.9269466564907176e-6,7.144470248219091e-7,6958.472370848413,1.0384065849820224e-10,2.552148215458824e-6,1.4951761076645644e-7,12902.594660773964
t29,647.3428621367887,5.390677492942831e-7,2.7595782851140387e-7,8.424324410199408e-7,5.201491305355183e-7,884.4019260545278,5209.317077609048,4.937535041181438e-6,6.876362790728755e-7,6325.56783732554,1.0384065855828146e-10,2.5521482203713736e-6,1.4925154110521583e-7,13066.629713630186
t30,647.342862370558,5.528815611648385e-7,4.149620283234921e-7,8.545687120539247e-7,5.290954214059224e-7,895.8887951527294,5922.629219206508,5.030262648056592e-6,7.213206418066972e-7,5423.157252578821,1.4703990740371333e-10,23.964323794452227,1.7432345829026507e-7,12912.982461380629
t31,647.3428624103834,5.602847213893026e-7,4.154858022011291e-7,8.559443170316173e-7,5.31561544189274e-7,1531.6493792529302,5922.629219217249,5.038663859964243e-6,7.406918370528384e-7,4903.271385756458,1.4703991187088483e-10,546.0896064291419,1.7396741127531373e-7,13550.982461382911
t32,647.3428624220487,5.623703573576975e-7,4.160072351206444e-7,8.553399110753177e-7,5.320998447825813e-7,1746.6653837228803,5922.629219185561,5.039673028129675e-6,7.591101923632659e-7,5148.434955060649,36.70553380256077,573.2044988532414,1.736122911536753e-7,14074.982461385154
t33,647.3428624026465,5.594381220215147e-7,4.165263414788539e-7,8.528398943109743e-7,5.309399961073183e-7,1642.6087500360948,5922.629219106015,5.040065078024049e-6,7.632666792033291e-7,5680.492062912296,255.57093408367447,567.3386245102773,1.7325809736149993e-7,14715.982461387337
t34,647.3428623493763,5.509455017386944e-7,4.170431175331839e-7,8.480091587931294e-7,5.27712883750152e-7,1052.4569270040336,5922.629218972818,5.03309497980899e-6,7.627596487644151e-7,5892.619406565567,1380.4733701905068,478.4606674945012,1.729048264592207e-7,15373.98246088927
t35,647.3428620847437,5.35498824913831e-7,2.776199591559186e-7,8.3171889333261e-7,5.176981478794949e-7,884.4019257643433,5834.65073157744,4.9417618684228185e-6,7.135857363752096e-7,6730.696288728918,2076.5190542929045,1.7578413722930233e-6,1.4766672016486e-7,16173.610872171745
t36,647.3428620277407,5.264337886522965e-7,2.778900117622118e-7,8.275105810662852e-7,5.144476209025761e-7,884.4019257813824,4764.133270506797,4.932581998885887e-6,7.122462868428783e-7,7587.89940693435,2662.4314556018185,2.552148263100919e-6,1.4740450173656014e-7,16546.20893134275
t37,647.3428620020783,5.222501032470258e-7,2.781559966513458e-7,8.26301701062324e-7,5.131602558743912e-7,884.4019258537728,3763.238670785567,4.9368783668412475e-6,7.117680110913762e-7,7787.855509558335,3424.3402625479575,2.552148288295145e-6,1.4714282775185722e-7,16507.179241235513
t38,647.3428620068352,5.222319536050096e-7,2.784178959784629e-7,8.279015428591453e-7,5.134263743366252e-7,884.401925994063,3716.8184968529627,4.94487481832422e-6,7.129159602185735e-7,8438.147530265906,2720.7299522089743,2.552148301141378e-6,1.4688169649761088e-7,16407.44077782754
t39,647.3428620430194,5.264630122577441e-7,2.7867569252065537e-7,8.32538448422722e-7,5.153094695314969e-7,884.4019262334538,3507.777631062235,4.956591028770944e-6,7.058417359706852e-7,9537.036720338587,1818.7212674363682,2.5521482953066734e-6,1.4662110639207484e-7,16395.28041762785
t40,647.3428621137283,5.358642146841821e-7,2.789293698180696e-7,8.408965906155242e-7,5.193606045278516e-7,884.4019266553653,5559.297279885608,4.981882438524372e-6,7.009729645248568e-7,8780.681027804383,611.7672419702798,2.55214831680831e-6,1.4636105583479452e-7,16483.49034898578
t41,647.3428623980298,5.522464356910846e-7,4.204904086704322e-7,8.627404411067181e-7,5.305801398427275e-7,1086.892869921706,5922.629219605941,5.090327215681377e-6,7.515137489865162e-7,9465.74802302026,43.36941059642594,1.2865495373231587e-5,1.7045749998147548e-7,17165.98240678621
t42,647.3428624844188,5.628381432286209e-7,4.209567808977704e-7,8.748407924006422e-7,5.356503632786321e-7,1524.4563010297354,5922.629219963566,5.113962731623265e-6,6.571252478833635e-7,10152.553766815687,1.4703991185608525e-10,6.34683001281858e-6,1.701114869632762e-7,18246.982164975867
t43,647.3428625575395,5.6990904451048e-7,4.2142067743598527e-7,8.871035558331058e-7,5.396994758988192e-7,1530.6449036650547,5922.629220273838,5.130582329206201e-6,5.941459073633543e-7,10027.363859085888,1.4703991184169533e-10,4.566932384122626e-6,1.6976632727823516e-7,18127.980858462026
t44,647.3428626249053,5.753840400262486e-7,4.2188209548277854e-7,9.008943810476203e-7,5.437271651748299e-7,1312.7015414545651,5922.629220558967,5.147705611127799e-6,5.334657888713373e-7,9921.300187259252,1.4703991169549922e-10,3.6340934271681704e-6,1.6942184159029292e-7,17803.97382382441
t45,647.3428626919215,5.810923173522409e-7,4.2234103388349e-7,9.175925410108147e-7,5.486100696933075e-7,1716.3718166036415,5922.62922083552,5.166132372788399e-6,4.360986218488736e-7,8987.592125441166,1.4703991196962238e-10,3.016456558127367e-6,1.6907708044220962e-7,17273.936036829797
t46,647.3428627634753,5.89093913034346e-7,4.22797487538059e-7,9.390036397151083e-7,5.554055418037444e-7,1851.6523230421788,5922.6292211184045,5.1865537479127615e-6,4.220292620630541e-7,8019.109089253689,1.4703991231060758e-10,2.541745183956987e-6,1.6872696726533742e-7,16440.733507003246
t47,647.3428628454074,6.020677143663251e-7,4.2325145330459825e-7,9.680001603864476e-7,5.657472185875939e-7,1892.8547782110754,5922.629221425272,5.215108727270824e-6,3.619056132003924e-7,6942.823632521108,1.4703991281288222e-10,2.1056660594867668e-6,1.6834437127758324e-7,15405.6505054131
t48,647.3428630651556,6.23678460274711e-7,9.154309639327349e-7,1.025719019275424e-6,5.889688420314075e-7,1939.4779515357425,5922.629222475569,5.320706811728273e-6,3.410253407351428e-7,5906.529396414844,2.1076399551037655e-10,8.051145082336224e-6,2.2031861863200407e-7,14415.979450578516
