Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
t30,0.0,0.0,1.0858103425684873e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1491151955910533e-6,4702.982458200565,4702.98246143549
t31,0.0,0.0,1.0843734883765302e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1491149186701123e-6,4702.982458204276,4702.982461437764
t32,0.0,0.0,1.082946987522119e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1491149013374783e-6,4702.982458207949,4702.982461440011
t33,0.0,0.0,1.0815307286917174e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1491149014400104e-6,4702.98245821155,4702.982461442195
t34,0.0,0.0,1.080124661662377e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.649143125221672e-6,4702.982458214865,4702.982460944133
t35,0.0,0.0,1.708523275725413e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.6284119524015,4702.982458562644,5020.610872223569
t36,0.0,0.0,1.7073294294014238e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.22647113280084,4702.9824585544475,5196.208931394578
t37,0.0,0.0,1.7061542296423237e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.19678107695546,4702.98245850424,5175.179241287349
t38,0.0,0.0,1.7049977291656897e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.4583179492182,4702.9824582251495,5149.440777879366
t39,0.0,0.0,1.7038599773936203e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.29795927420207,4702.982456701621,5172.2804176796835
t40,0.0,0.0,1.7027410196978106e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.50789890856765,4702.982448426304,5090.490349037612
t41,0.0,0.0,1.0708597622221544e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5062584492597494e-6,4702.982403263956,4702.982406841074
t42,0.0,0.0,1.0696169454221378e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.020260713212573e-6,4702.982160940846,4702.982165030724
t43,0.0,0.0,1.0683837573624095e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.584208423629568e-6,4702.980853864293,4702.980858516885
t44,0.0,0.0,1.067160150213431e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.321133146335334e-6,4702.973818490979,4702.9738238792725
t45,0.0,0.0,1.0659460712569461e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4400147230178975e-6,4702.936030378696,4702.936036884657
t46,0.0,0.0,1.0647414810167534e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5969822981334825e-6,4702.733498396382,4702.733507058106
