Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
t139,5.061800059741497e-7,0.0,0.0,1.0677603169203915e-7,1.2048326842038063e-7,4.401800015968726e-7,1.045388060588641e-6,3.6130541192043754e-8,0.0,0.0,0.0,0.0,0.0,2.2551379094641266e-6
t140,5.727317919332305e-7,0.0,0.0,1.068791844812479e-7,1.2064742457617527e-7,4.3578725244429504e-7,1.00823501540698e-6,3.6386693221224655e-8,0.0,0.0,0.0,0.0,0.0,2.2806673620631535e-6
t141,6.878188331688699e-7,0.0,0.0,1.0721062717184791e-7,1.2096438297327985e-7,4.356670333082719e-7,9.90388623123386e-7,3.6707098522694176e-8,0.0,0.0,0.0,0.0,0.0,2.3787565982683497e-6
t142,9.05184000894182e-7,0.0,0.0,1.0782222406607152e-7,1.2152156693903807e-7,4.4005854578804637e-7,9.911756227413637e-7,3.709359888984423e-8,0.0,0.0,0.0,0.0,0.0,2.6028555593185457e-6
t143,1.437994579114002e-6,0.0,0.0,1.0880551702859772e-7,1.2247779730834471e-7,4.49645930727658e-7,1.0126545710959376e-6,3.754019929553433e-8,0.0,0.0,0.0,0.0,0.0,3.169118594570074e-6
t144,4.372313114715396e-6,0.0,0.0,1.1030711559984007e-7,1.2412123369555646e-7,4.6578185078788296e-7,1.0608843058140383e-6,3.801025850616613e-8,0.0,0.0,0.0,0.0,0.0,6.1714178791188794e-6
t145,5.594098007948918e-6,0.0,0.0,1.1258381600692398e-7,1.2703267524983907e-7,4.913896759005161e-7,1.15163657410112e-6,3.838100307785121e-8,0.0,0.0,0.0,0.0,0.0,7.515121752285168e-6
t146,1.5825182137340326e-6,0.0,0.0,1.08602424770755e-7,1.2307946631350189e-7,4.1920210138297943e-7,8.007208254689459e-7,3.7283415249536535e-8,0.0,0.0,0.0,0.0,0.0,3.071406446919751e-6
t147,9.575608113117746e-7,0.0,0.0,1.0550604017521604e-7,1.2070041672080038e-7,3.695210448670041e-7,6.224096436814395e-7,3.615312040456474e-8,0.0,0.0,0.0,0.0,0.0,2.2118510771607993e-6
t148,6.974784841681591e-7,0.0,0.0,1.0291529483606676e-7,1.1907402228924277e-7,3.326960321285084e-7,5.132551069228321e-7,3.507786173565648e-8,0.0,0.0,0.0,0.0,0.0,1.8004968020804656e-6
t149,5.191555934620914e-7,0.0,0.0,9.910749472719494e-8,1.157754733926775e-7,2.92677459583126e-7,4.1648359678381793e-7,3.381132879080467e-8,0.0,0.0,0.0,0.0,0.0,1.4770109467397125e-6
t150,4.1334862168999183e-7,0.0,0.0,9.5376596099696e-8,1.120307557254661e-7,2.613316718566994e-7,3.507723293794048e-7,3.270450574034896e-8,0.0,0.0,0.0,0.0,0.0,1.265564480491607e-6
t151,5.735116825225611e-7,0.0,0.0,9.829737501659353e-8,1.1598471961414214e-7,2.7859915953076454e-7,3.7606071626935886e-7,3.322828053817145e-8,0.0,0.0,0.0,0.0,0.0,1.4756819334915918e-6
