Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
t29,1.7933270045815332e-7,0.0,0.0,1.1481475538983885e-7,1.2391063583336155e-7,2.44523432432261e-7,2.1656929521921096e-7,1.1617435073369172e-8,0.0,0.0,0.0,0.0,0.0,8.907682544061949e-7
t30,2.1592392267912926e-7,0.0,0.0,1.1884665834586238e-7,1.277476467358601e-7,2.972197324581053e-7,2.7536203013375646e-7,1.2170831038702655e-8,0.0,0.0,0.0,0.0,0.0,1.0472708213914163e-6
t31,2.0867346967589204e-7,0.0,0.0,1.1642822051552682e-7,1.2520479555685543e-7,3.017947781113947e-7,2.6457163277816047e-7,1.2370133954689358e-8,0.0,0.0,0.0,0.0,0.0,1.0290430305925189e-6
t32,1.9540528486860454e-7,0.0,0.0,1.1419549575035563e-7,1.2325986632593753e-7,3.0582421081958087e-7,2.4706133144755e-7,1.2555912304262536e-8,0.0,0.0,0.0,0.0,0.0,9.98302101516291e-7
t33,1.812027176590691e-7,0.0,0.0,1.1200689992447016e-7,1.2140881089520943e-7,3.098819252026882e-7,2.2930311024579244e-7,1.2747933614707843e-8,0.0,0.0,0.0,0.0,0.0,9.665513975419372e-7
t34,1.6732464381888395e-7,0.0,0.0,1.0975107813006006e-7,1.192440629828072e-7,3.140089883584336e-7,2.126633327593039e-7,1.2951212733036243e-8,0.0,0.0,0.0,0.0,0.0,9.359433187825251e-7
t35,1.5395841239208059e-7,0.0,0.0,1.072960909941614e-7,1.1629267760358235e-7,3.182226982844668e-7,1.974229664702908e-7,1.3186708925514815e-8,0.0,0.0,0.0,0.0,0.0,9.063795546700967e-7
t36,1.6373071676144413e-7,0.0,0.0,1.1027717691638047e-7,1.1872631463347616e-7,3.7271007142965624e-7,2.224469216233204e-7,1.3861600451726153e-8,0.0,0.0,0.0,0.0,0.0,1.0017528018160035e-6
t37,1.7493322343212414e-7,0.0,0.0,1.1323319659008978e-7,1.2055948447876427e-7,4.4888681768925447e-7,2.539974528569428e-7,1.4612487355135737e-8,0.0,0.0,0.0,0.0,0.0,1.1262226624023112e-6
t38,1.8804520871673207e-7,0.0,0.0,1.1640890440871063e-7,1.2220894171859547e-7,5.629477098505604e-7,2.9541596057669486e-7,1.543495973598658e-8,0.0,0.0,0.0,0.0,0.0,1.3004616850072802e-6
t39,2.037701075892522e-7,0.0,0.0,1.2009736951780062e-7,1.2405938167809592e-7,7.525683903713216e-7,3.5282775409923115e-7,1.634112360908883e-8,0.0,0.0,0.0,0.0,0.0,1.5696641268647902e-6
t40,2.2326759487419467e-7,0.0,0.0,1.247044055188271e-7,1.2657592788906686e-7,1.1302340234161232e-6,4.3903327842187367e-7,1.7346571435995997e-8,0.0,0.0,0.0,0.0,0.0,2.061161801556082e-6
t41,2.486444961309351e-7,0.0,0.0,1.3085908774441752e-7,1.304770733589361e-7,2.2524633127563987e-6,5.867611792885523e-7,1.844935808445658e-8,0.0,0.0,0.0,0.0,0.0,3.3676545073636963e-6
t42,2.2458021669094045e-7,0.0,0.0,1.3078685263359603e-7,1.2835585243935925e-7,2.492813297353235e-6,5.04731658728324e-7,1.9053918932349868e-8,0.0,0.0,0.0,0.0,0.0,3.5003217967778046e-6
t43,2.0669666471488134e-7,0.0,0.0,1.3236265431924584e-7,1.27530529712624e-7,2.8069446932095437e-6,4.526083391661868e-7,1.971987603690778e-8,0.0,0.0,0.0,0.0,0.0,3.7458627571593895e-6
t44,1.9337828694124872e-7,0.0,0.0,1.356412113847969e-7,1.277147171536312e-7,3.2396215977972534e-6,4.1960993105520585e-7,2.0478007440487806e-8,0.0,0.0,0.0,0.0,0.0,4.136443751772624e-6
t45,1.8393357996852518e-7,0.0,0.0,1.409963750845497e-7,1.2893691575978042e-7,3.883859501030989e-6,4.010872502668555e-7,2.1327166562765652e-8,0.0,0.0,0.0,0.0,0.0,4.760140788673466e-6
t46,1.7837484193283724e-7,0.0,0.0,1.492103307250016e-7,1.314989850776256e-7,4.974729213680185e-6,3.960867621729958e-7,2.229043926244862e-8,0.0,0.0,0.0,0.0,0.0,5.852190572851094e-6
t47,1.7761796765982645e-7,0.0,0.0,1.6178163585976445e-7,1.360823012135684e-7,7.362690808880752e-6,4.0770879156266816e-7,2.3396138952307384e-8,0.0,0.0,0.0,0.0,0.0,8.269277644128887e-6
t48,1.8456409602920126e-7,0.0,0.0,1.81780401115409e-7,1.4410669843016327e-7,1.9683741798352048e-5,4.4818769421976655e-7,2.464680772355344e-8,0.0,0.0,0.0,0.0,0.0,2.066702749587014e-5
t49,1.5864723612262394e-7,0.0,0.0,1.8863630657014123e-7,1.4262891191935823e-7,1.2004888486323778e-6,3.21971870794438e-7,2.465625265926849e-8,0.0,0.0,0.0,0.0,0.0,2.037029426698208e-6
t50,1.4356560364959345e-7,0.0,0.0,2.03398158867177e-7,1.4476442709966377e-7,6.92637691018697e-7,2.64622116606107e-7,2.4766161642835353e-8,0.0,0.0,0.0,0.0,0.0,1.4737541588840734e-6
t51,1.346795830788672e-7,0.0,0.0,2.2999813494160796e-7,1.5093898386331521e-7,5.277630494283658e-7,2.3554372164506234e-7,2.50527829368689e-8,0.0,0.0,0.0,0.0,0.0,1.3039762558940874e-6
t52,1.3076558396580588e-7,0.0,0.0,2.792426088673224e-7,1.6309258283967775e-7,4.6211482999950046e-7,2.2350987483856642e-7,2.5564612110994178e-8,0.0,0.0,0.0,0.0,0.0,1.2842900926218672e-6
t53,1.3278987800085558e-7,0.0,0.0,3.866174776377978e-7,1.861467734532326e-7,4.5656494891703965e-7,2.2775591502963692e-7,2.6367947177477078e-8,0.0,0.0,0.0,0.0,0.0,1.4162429402160396e-6
