Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
t2032,0.0,1.5633208712139448e-6,0.0004021705656925185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.0814714157804,31927.25499254171
t2033,0.0,1.5641012851536957e-6,0.0004022933645955178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1465.6883988002694,34646.62722496402
t2034,0.0,1.565156202999993e-6,0.00040241456471365054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2126.2946534285375,38232.68725937833
t2035,0.0,1.5663240068837342e-6,0.0004025341685764602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.4076314063363,40376.82062226938
t2036,0.0,1.5679213916583395e-6,0.0004026521786572312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.4084980245552,41188.68432184868
t2037,0.0,1.5699962682651514e-6,0.00040276859737314137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.4089571729332,42953.060162180336
t2038,0.0,1.5730256829734685e-6,0.0004028834270842624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.409282614382,45392.488478530286
t2039,0.0,1.5772475970717127e-6,0.00040299667009478237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.4095447944983,48448.74774140194
t2040,0.0,1.5833638936017535e-6,0.0004031083286531519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.4097744585797,52370.16546025081
t2041,0.0,1.5917775627930813e-6,0.0004032184049489982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.409991789997,55728.66258981541
t2042,0.0,1.6029686384620824e-6,0.00040332690111778984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.410221636831,59041.32614545169
t2043,0.0,1.6158292966032817e-6,0.0004034338192362807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.4105659945544,59850.24423379962
t2044,0.0,1.6259451120722523e-6,0.00040242855842735376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2340.406876110024,59775.43141461619
t2045,0.0,1.635262479196904e-6,0.00040142311172321616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2314.3567931939447,59700.71211176173
t2046,0.0,1.6421916991386472e-6,0.0004004174345665916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2292.9870620530182,59626.086208329034
t2047,0.0,1.6386736168374927e-6,0.0003992495344312311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1512.496049447774,58218.93853930023
t2048,0.0,1.6070705353741205e-6,0.00039623407890274016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732.0050194752763,52132.16620650753
t2049,0.0,1.595765235537444e-6,0.0003952273431353752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.6196377861738,46380.73035314208
t2050,0.0,1.5927151759930526e-6,0.00039422010659024106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.564104267851,41013.67395703407
t2051,0.0,1.5926809088541182e-6,0.0003932123259723588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.6237625111983,36072.24059091323
t2052,0.0,1.5932464942841441e-6,0.00039220395816013184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.329795138855,31585.07023524518
t2053,0.0,1.5937775366161471e-6,0.0003911949601219448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0563697336097,27565.01669118038
t2054,0.0,1.5938287453120832e-6,0.00039018528901663666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.4627037349625,24008.41621042388
t2055,0.0,1.593494446522486e-6,0.0003891749021245014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597.9658233754872,20896.815916271393
t2056,0.0,1.592527719737742e-6,0.0003881637568439757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.9818315391035,18200.41867765446
t2057,0.0,1.5910071624845615e-6,0.0003871518107029978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.8246658557651,15882.184367566682
t2058,0.0,1.5885904170653535e-6,0.0003861390213507618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.6147082715828,13901.674482153361
t2059,0.0,1.5852327085830572e-6,0.000385125346542828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.2318124679472,12218.111401995608
t2060,0.0,1.5804778070837127e-6,0.00038411074412661813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.4500709456042,10792.499198598121
t2061,0.0,1.5742314753183739e-6,0.0003830951721221576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.75289590900644,9588.895732312623
t2062,0.0,1.5661877241876312e-6,0.0003820785885851823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0609627064991,8575.029203989277
t2063,0.0,1.556925463522424e-6,0.0003810609516694221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.08475033896383,7722.462723818464
t2064,0.0,1.5481743940026209e-6,0.0003800422196707558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.478074992020109e-6,7006.476899783575
t2065,0.0,1.5461104572672074e-6,0.00038063244147944425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.6068256383552,6999.065694641488
t2066,0.0,1.5460699563508652e-6,0.0003812210474750233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1321.213246717392,8241.620188981906
t2067,0.0,1.546631470726212e-6,0.00038180805330269426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1981.8184944537356,11013.206291152192
t2068,0.0,1.5471597876435328e-6,0.00038239347534480266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.4048116516956,13781.16370974954
t2069,0.0,1.5475677802226204e-6,0.0003829773299988295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.4062751255547,17013.64260168746
t2070,0.0,1.5480418163081278e-6,0.00038355963367570783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.4070352736667,19679.96813980731
t2071,0.0,1.5484666166021152e-6,0.00038414040280261683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.4075604066447,21142.627877834337
t2072,0.0,1.5490897681614795e-6,0.00038471965382338004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.4079687658036,22767.540969299997
t2073,0.0,1.5498337817277354e-6,0.0003852974031973661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.4083083443634,24586.747500093188
t2074,0.0,1.5509977014389033e-6,0.00038587366740080737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.408603768058,27887.9506800637
t2075,0.0,1.552586497047545e-6,0.0003864484629256893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.4088698334626,31583.804012862976
t2076,0.0,1.5550246899376344e-6,0.0003870218062816954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.4091167661286,35691.810583329156
t2077,0.0,1.558492508314156e-6,0.00038759371399335173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.4093528856783,39383.01825268746
t2078,0.0,1.5636293020736484e-6,0.00038816420260609974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.409586681502,43454.64311689327
t2079,0.0,1.5707908127707858e-6,0.0003887332886804962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.4098300792416,47466.22597360997
t2080,0.0,1.580487456084131e-6,0.0003893009887952898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.410109329442,51001.78973779944
t2081,0.0,1.5918882728817846e-6,0.000389867319547555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.4105653379415,51601.523513425316
t2082,0.0,1.6014290406120363e-6,0.00038974406330673195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2341.471062002654,50082.82300225142
t2083,0.0,1.6070681507921436e-6,0.00038961843797178974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1560.981386138748,46635.47367555513
t2084,0.0,1.5993503498945651e-6,0.00038949043596022494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.4910359317931,42492.63104855069
t2085,0.0,1.5519091777808412e-6,0.00038631561474371907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.725274674475519e-6,37427.07909615294
t2086,0.0,1.534353676358985e-6,0.00038697668630666745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3100649202441152e-5,33098.63573304675
t2087,0.0,1.5295505037123844e-6,0.00038788752643641145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010905707536810407,33057.264212027236
t2088,0.0,1.5286841629157678e-6,0.0003887980382114055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001098588294602431,34930.7219413762
t2089,0.0,1.5288657287224817e-6,0.00038970777280039463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.940850084104145e-5,36756.088765827524
t2090,0.0,1.5298801623700886e-6,0.00039081848196533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.5345940344577,41366.09628172303
t2091,0.0,1.5310656267266118e-6,0.0003919288155536996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.9037489546306,45970.34128823335
t2092,0.0,1.532081840012941e-6,0.0003930387990910283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1334.3402058228296,50568.8309884952
t2093,0.0,1.533066448945354e-6,0.00039414845823643413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1811.5020445032942,55161.572576641374
t2094,0.0,1.5336197848361367e-6,0.00039525781876989773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2091.458568415961,59748.573237812
t2095,0.0,1.5329784651891589e-6,0.00039616347713468874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.9675504672985,63970.6155974246
t2096,0.0,1.5318551636217287e-6,0.00039706855529617546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.476532501897,68402.21165726642
t2097,0.0,1.5316201978320567e-6,0.000398170405491537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.3364675780026,72972.66151940705
t2098,0.0,1.5316353612134643e-6,0.00039927880777993163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762.3994997908089,77537.39831943766
t2099,0.0,1.5318964967527987e-6,0.0004003870324326375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.1432649841888,82096.42919847782
t2100,0.0,1.5322051920324982e-6,0.00040149510597742256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1236.942728908097,86649.76128892876
t2101,0.0,1.5327707444570494e-6,0.000402603055079736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1442.4853590820405,91197.40171427617
t2102,0.0,1.5334941992856052e-6,0.00040371090654568617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1644.2347483525398,95739.35758910145
t2103,0.0,1.5346350045446255e-6,0.00040481868732311806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1849.5565764905023,100275.63601909272
t2104,0.0,1.5360740692633642e-6,0.00040592642450400636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2077.6535661494545,104806.24410105601
t2105,0.0,1.5376228974184564e-6,0.0004070341453263043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.4105630778313,109331.18892292638
t2106,0.0,1.5385040844019745e-6,0.00040793998316580903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.410447960776,113850.47739248096
t2107,0.0,1.5392032196760123e-6,0.00040884064878301293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.41037184877,117101.78823611209
t2108,0.0,1.5402412448547587e-6,0.00040974109199359555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.410331107435,119142.32781352996
t2109,0.0,1.5417064988273922e-6,0.0004106413391115381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.4103075632574,119193.35628940597
t2110,0.0,1.5440713881744887e-6,0.0004115414165906856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.410295941703,119802.76907009866
t2111,0.0,1.547575106957298e-6,0.0004124413510056199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.4102943430953,120349.90858230177
t2112,0.0,1.5529703798641883e-6,0.00041334116906506827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.4103024967712,120455.73482091309
t2113,0.0,1.5608438463624572e-6,0.00041424089761706956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.4103215699292,120624.95506658297
t2114,0.0,1.572189147531741e-6,0.00041514056364421457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.41035511759,121253.98456324555
t2115,0.0,1.5871909078275361e-6,0.00041604019425970496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.410413759942,121231.0262240083
t2116,0.0,1.6044450117076998e-6,0.00041693981673291585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.410562741979,121517.82734835833
t2117,0.0,1.6168140360036825e-6,0.0004175763278085677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2341.4731298699403,114276.14795515728
t2118,0.0,1.6086737328698016e-6,0.0004165323978587631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1560.9821013168144,106992.39026154879
t2119,0.0,1.5589741132930667e-6,0.00041336569133460866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.4910710911503,99763.44170260626
t2120,0.0,1.534767159062943e-6,0.00041232253596938895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2532779232231426e-5,92604.56475696285
t2121,0.0,1.527281877742723e-6,0.0004130459937217733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2215759228708328e-5,88119.69896594374
t2122,0.0,1.5262751264922082e-6,0.0004139549177983859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.413077213001966e-5,88009.54936128014
t2123,0.0,1.5270345345567423e-6,0.0004148928888891507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.028657713296115e-5,90584.72138765492
t2124,0.0,1.5278149295731673e-6,0.00041583086240746706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.213630077125286e-5,94354.92759475592
t2125,0.0,1.5292380085294148e-6,0.0004169418411176085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.6821782805711,98892.93656096414
t2126,0.0,1.53060780139518e-6,0.00041805308211800135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855.923902786449,103425.27301597578
t2127,0.0,1.5320611786619373e-6,0.0004191646143778588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1371.9014936884948,107951.9440504298
t2128,0.0,1.5334691920279676e-6,0.0004202764670517591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1882.7206485676613,112472.9567461019
t2129,0.0,1.5348639529387997e-6,0.00042138866947054765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.4105623958485,116988.31817591553
t2130,0.0,1.535266129613189e-6,0.0004223273237352661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.4103756021123,121300.26021155929
t2131,0.0,1.5354300107598876e-6,0.0004232662043577805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.410300007917,123831.47265633717
t2132,0.0,1.5353967350062e-6,0.00042420534027337467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.410254568336,125200.78544847388
t2133,0.0,1.5354193227627764e-6,0.0004251447605803189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.410225919536,126709.79686847917
t2134,0.0,1.5353521917252676e-6,0.00042608449454524327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.410209308265,128181.5732483161
t2135,0.0,1.5353808940875723e-6,0.0004270245716064756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.4102027009303,130420.23133419683
t2136,0.0,1.535337043276099e-6,0.000427965021376009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.4102053783486,133040.19042479031
t2137,0.0,1.535401085642685e-6,0.00042890587364212434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.410217565166,135844.52574100575
t2138,0.0,1.5354063206767186e-6,0.00042984715837264054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.41024054418,139008.04340875256
t2139,0.0,1.535538191181362e-6,0.00043078890571710893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.4102774119865,142205.73419175734
t2140,0.0,1.5356346272264914e-6,0.0004317311460094607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.4103358616844,144370.92758540367
t2141,0.0,1.5356605609361514e-6,0.0004326739097713656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.410444008637,145388.30828328262
t2142,0.0,1.535645870000005e-6,0.0004335744099218637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2168.699074718619,145206.57290725975
t2143,0.0,1.5357630847102978e-6,0.00043451831151114533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.3964487910184,145073.53479926774
t2144,0.0,1.536149338986114e-6,0.0004354628278697839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.4004516897257,145435.5614333978
t2145,0.0,1.5366695274024725e-6,0.0004364079902728279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.402558505727,145597.2212870546
t2146,0.0,1.537597094996798e-6,0.00043735383021740955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.4040398417883,147472.3953766788
t2147,0.0,1.5389200416692377e-6,0.00043830037940155594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.405218897811,149922.31793610388
t2148,0.0,1.541065839568268e-6,0.00043924766973391224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.4062313846034,152196.67122811123
t2149,0.0,1.5442349787358268e-6,0.0004401957333354511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.4071550256554,154132.36756929164
t2150,0.0,1.549142530139866e-6,0.000441144602543385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.4080536051756,156563.54586979424
t2151,0.0,1.5563263467779594e-6,0.0004420943099136313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.409021028456,158015.98580522407
t2152,0.0,1.5667446311117863e-6,0.0004430448882258306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.4104552870917,159271.9589881644
t2153,0.0,1.5806092966135636e-6,0.0004439751917332172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.4104741245437,159072.8690694641
t2154,0.0,1.5971333817483246e-6,0.0004449066956539442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.4105613314914,158874.0280136462
t2155,0.0,1.610744661412403e-6,0.0004456382151587748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2341.4708972365843,158243.17659019787
t2156,0.0,1.6088444762431414e-6,0.00044637059133441944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1560.98349115918,153735.09721666237
t2157,0.0,1.559464958775842e-6,0.00044317795547490926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.4924609082959,146297.38667804212
t2158,0.0,1.535290257565563e-6,0.00044217854354504913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014322719950198412,138878.0927892462
t2159,0.0,1.528275492985852e-6,0.00044292521766385015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013221665180815655,132115.84567325524
t2160,0.0,1.526924078068144e-6,0.00044367264202251023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011701941590611309,127798.6332211915
t2161,0.0,1.5267350142776852e-6,0.0004444208460144792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009209307290993593,124305.55391075203
t2162,0.0,1.5262007873102016e-6,0.0004451698592186063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8270234965612386e-5,122923.58777909006
t2163,0.0,1.5262820170609336e-6,0.00044613596461717467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8600182795838512e-5,125415.7912132355
t2164,0.0,1.52699545365158e-6,0.00044727570456878636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.87916141298757,129914.97410011484
t2165,0.0,1.527792497022025e-6,0.0004484165521572961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.4721509019106,134408.53300839648
t2166,0.0,1.5283266010097778e-6,0.0004495585422721228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897.766750410839,138896.47496805366
t2167,0.0,1.528781340241005e-6,0.0004507017100846676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051.4135672220589,143378.80700027218
t2168,0.0,1.52902975214642e-6,0.000451846091055403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179.7275112299947,147855.5361174612
t2169,0.0,1.5292998107439008e-6,0.0004529917209377792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296.828322643239,152326.66932326424
t2170,0.0,1.5294618907093233e-6,0.00045413863578432106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1408.1789108211096,156792.21361256886
t2171,0.0,1.5297366798696541e-6,0.0004552868719529329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1517.7225367588073,161252.17597151175
t2172,0.0,1.529995922034201e-6,0.00045643646611351373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1634.4969668786396,165706.5633774571
t2173,0.0,1.5304729420994259e-6,0.0004575874552533971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753.5950335937596,170155.38279883057
t2174,0.0,1.5310595502547783e-6,0.0004587398766853062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1879.489323371036,174598.641194169
t2175,0.0,1.53200172440357e-6,0.0004598937680538582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.568662636901,179036.34550692307
t2176,0.0,1.5331484260219152e-6,0.0004610491673425342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2192.578218911631,183468.50263730146
t2177,0.0,1.534294841049325e-6,0.0004622061128792025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.4105624638455,187895.1192902834
t2178,0.0,1.5347400016899545e-6,0.00046319174166755566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.407738638284,192069.80571773817
t2179,0.0,1.5348978391583327e-6,0.000464179017793373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.4054342205854,195221.89382691126
t2180,0.0,1.5351946994965496e-6,0.00046516798046949596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.4025935384266,197666.82066592335
t2181,0.0,1.535593231354227e-6,0.00046615866925264006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.3975895174103,199182.4436191645
t2182,0.0,1.53640389025847e-6,0.0004671511240532854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2126.901167126239,200955.34673570166
t2183,0.0,1.5376365964436764e-6,0.0004681453851435295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346.4174051935972,205029.6178775061
t2184,0.0,1.539774961573368e-6,0.0004691419731254311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.344401335522,209428.01422050403
t2185,0.0,1.543156134247014e-6,0.00047014068839131695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.039908368374,213815.41853596285
t2186,0.0,1.5488565867609583e-6,0.0004711757159200137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.8433906830659,218168.27010599646
t2187,0.0,1.5576730223976302e-6,0.00047235002055134954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1461.4509844658899,222366.56210422856
t2188,0.0,1.5685776340350584e-6,0.0004733893959658716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1718.8029729516516,225896.2549998578
t2189,0.0,1.5800170623681e-6,0.00047456760456791327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.410566734474,227684.6215433574
t2190,0.0,1.5833568886975715e-6,0.0004738022840166424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.410340018514,227002.14516535276
t2191,0.0,1.5827384583774274e-6,0.0004730379882905311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.410188687528,221542.90665494464
t2192,0.0,1.580346890858476e-6,0.00047226612155518144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850.6175381223106,213996.88314726154
t2193,0.0,1.577164467819043e-6,0.0004715036869520446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850.6173220928918,207770.69413807106
t2194,0.0,1.574147350224341e-6,0.00047074208943040857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850.6168872949565,203975.8983465574
t2195,0.0,1.573178893784364e-6,0.000469981267904707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1339.7707359530668,202543.97828739698
t2196,0.0,1.578039278097251e-6,0.00047030990300327613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.3783404427884,202735.01217777227
t2197,0.0,1.5821024847931496e-6,0.00046955622802946856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1718.8029420915748,202481.59301155634
t2198,0.0,1.5908412834329658e-6,0.00046988810097084747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.4105465687676,202770.13484627753
t2199,0.0,1.597226224737681e-6,0.00046913010216488447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.410524190424,200741.29011125755
t2200,0.0,1.6037192535382635e-6,0.0004683727408943741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.41051101193,196114.32488921777
t2201,0.0,1.6113790886998507e-6,0.00046761595810112085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.4105014645193,190487.38238158723
t2202,0.0,1.619007492735179e-6,0.0004667498119953287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2215.9370788601773,182984.0901391856
t2203,0.0,1.6239939791681874e-6,0.00046588702391913334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1967.4571844579607,175492.16082486056
t2204,0.0,1.6179096420163056e-6,0.00046502753082811965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1636.1714557814128,168012.30675351783
t2205,0.0,1.582511864156352e-6,0.00046201123393556094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855.6804257933385,160545.50280804047
t2206,0.0,1.569268821256446e-6,0.0004611579950711413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.9998480300976,153093.08024738994
